theta_index,theta,omega_lambda,age_Gyr_host,age_Gyr_toy,frw_viable,in_host_age_anchor_window
68,0.2086213871524472,0.0801509587256756,1.8872681130362112,16.326996538682543,0,False
69,0.2116893487282184,0.0820447566209481,1.888550391382376,16.312613627499722,0,False
70,0.2147573103039897,0.0839702203475282,1.889857353206128,16.298057669992417,0,False
71,0.217825271879761,0.0859275863235545,1.8911893359799967,16.283329614152105,0,False
72,0.2208932334555323,0.0879170876613126,1.892546680840483,16.268430468320794,0,False
73,0.2239611950313036,0.0899389540882693,1.893929732670265,16.253361300509276,0,False
74,0.2270291566070749,0.0919934118687089,1.8953388401832487,16.238123237666787,0,False
75,0.2300971181828461,0.0940806837259883,1.8967743560125228,16.222717464903536,0,False
76,0.2331650797586174,0.0962009887654441,1.898236636801312,16.207145224667187,0,False
77,0.2362330413343887,0.0983545423979685,1.8997260432970164,16.19140781587496,0,False
78,0.23930100291016,0.1005415562642762,1.9012429404484184,16.17550659300271,0,False
79,0.2423689644859313,0.1027622381598839,1.902787697506149,16.159442965132527,0,False
80,0.2454369260617026,0.1050167919608334,1.9043606881265207,16.14321839496051,0,False
81,0.2485048876374738,0.1073054175501599,1.9059622904788136,16.126834397766324,0,False
82,0.2515728492132451,0.1096283107451556,1.90759288735613,16.110292540346148,0,False
83,0.2546408107890164,0.1119856632254234,1.9092528662899235,16.093594439910895,0,False
84,0.2577087723647877,0.1143776624617535,1.910942619668303,16.076741762951343,0,False
85,0.260776733940559,0.1168044916458536,1.91266254485826,16.059736224071962,0,False
86,0.2638446955163303,0.1192663296209311,1.9144130443319016,16.04257958479534,0,False
87,0.2669126570921015,0.1217633508131647,1.916194525796852,16.025273652338992,0,False
88,0.2699806186678728,0.1242957251640854,1.9180074023309408,16.00782027836635,0,False
89,0.2730485802436441,0.1268636180638753,1.9198520925213125,15.990221357713928,0,False
90,0.2761165418194154,0.1294671902856146,1.9217290206081128,15.972478827096444,0,False
91,0.2791845033951867,0.132106597920497,1.923638616632908,15.95459466379174,0,False
92,0.2822524649709579,0.134781992314017,1.9255813165919675,15.936570884307567,0,False
93,0.2853204265467292,0.1374935200031757,1.9275575625946144,15.918409543031864,0,False
94,0.2883883881225005,0.1402413226546941,1.9295678030267875,15.900112730868557,0,False
95,0.2914563496982718,0.1430255370042699,1.9316124927199976,15.88168257386076,0,False
96,0.2945243112740431,0.1458462947969009,1.9336920931258923,15.863121231803015,0,False
97,0.2975922728498144,0.1487037227282711,1.935807072496588,15.84443089684466,0,False
98,0.3006602344255856,0.1515979423872344,1.937957906070995,15.825613792085925,0,False
99,0.303728196001357,0.1545290701994147,1.9401450762673649,15.806672170168586,0,False
100,0.3067961575771282,0.1574972173719266,1.942369072882256,15.787608311862968,0,False
101,0.3098641191528995,0.1605024898392374,1.9446303932961595,15.76842452465294,0,False
102,0.3129320807286708,0.1635449882102048,1.946929542686064,15.749123141320572,0,False
103,0.316000042304442,0.166624807716266,1.9492670342451603,15.729706518532211,0,False
104,0.3190680038802134,0.1697420381608451,1.951643389410011,15.710177035427394,0,False
105,0.3221359654559846,0.1728967638699468,1.9540591380954269,15.690537092212292,0,False
106,0.3252039270317559,0.1760890636439832,1.956514818937373,15.670789108759164,0,False
107,0.3282718886075272,0.1793190107108354,1.9590109795441983,15.650935523213237,0,False
108,0.3313398501832985,0.1825866726801655,1.961548176756523,15.63097879060848,0,False
109,0.3344078117590697,0.1858921114989897,1.964126976916114,15.61092138149366,0,False
110,0.3374757733348411,0.1892353834085365,1.966747956144121,15.59076578056992,0,False
111,0.3405437349106123,0.192616538902397,1.96941170062904,15.570514485341162,0,False
112,0.3436116964863836,0.196035622685966,1.972118806924777,15.550170004778623,0,False
113,0.3466796580621549,0.1994926736372251,1.9748698822592845,15.529734858000412,0,False
114,0.3497476196379261,0.2029877247688253,1.977665544854116,15.50921157296761,0,False
115,0.3528155812136975,0.2065208031915398,1.980506424255443,15.488602685197533,0,False
116,0.3558835427894687,0.2100919300790457,1.983393161676945,15.467910736495432,0,False
117,0.35895150436524,0.2137011206340816,1.9863264103551133,15.447138273705512,0,False
118,0.3620194659410113,0.21734838405598,1.989306835917484,15.426287847482014,0,False
119,0.3650874275167826,0.2210337235095721,1.992335116764349,15.405362011081433,0,False
120,0.3681553890925538,0.2247571360955015,1.995411944464544,15.384363319176384,0,False
121,0.3712233506683252,0.2285186128219307,1.9985380241659167,15.36329432669208,0,False
122,0.3742913122440964,0.2323181385776685,2.001714075021132,15.342157587665826,0,False
123,0.3773592738198677,0.2361556921067048,2.004940830629468,15.320955654130431,0,False
124,0.380427235395639,0.2400312459841997,2.00821903949538,15.2996910750218,0,False
125,0.3834951969714102,0.2439447665938746,2.011549465504507,15.27836639511149,0,False
126,0.3865631585471816,0.247896214106888,2.014932888417997,15.256984153964371,0,False
127,0.3896311201229528,0.2518855424621297,2.01837010438593,15.235546884922174,0,False
128,0.3926990816987241,0.2559126993479924,2.021861926480767,15.214057114112908,0,False
129,0.3957670432744954,0.2599776261856035,2.025409185251734,15.192517359486702,0,False
130,0.3988350048502667,0.2640802581135247,2.029012729301148,15.170930129878244,0,False
131,0.401902966426038,0.268220523973933,2.03267342588371,15.149297924096006,0,False
132,0.4049709280018093,0.2723983463002733,2.036392161529881,15.127623230038491,0,False
133,0.4080388895775805,0.2766136413064163,2.040169842694512,15.105908523837536,0,False
134,0.4111068511533518,0.2808663188772733,2.044007396431917,15.084156269028894,0,False
135,0.4141748127291231,0.2851562825609506,2.0479057710987765,15.062368915749932,0,False
136,0.4172427743048944,0.2894834295623461,2.0518659370861374,15.040548899964758,0,False
137,0.4203107358806657,0.2938476507383006,2.055888887582091,15.018698642716354,0,False
138,0.4233786974564369,0.2982488305942121,2.059975639366573,14.996820549406015,0,False
139,0.4264466590322082,0.3026868472821679,2.0641272336399887,14.974917009099803,1,False
140,0.4295146206079795,0.3071615726005907,2.068344736887381,14.952990393861857,1,False
141,0.4325825821837508,0.3116728719953798,2.072629241779982,14.931043058114522,1,False
142,0.4356505437595221,0.3162206045625704,2.076981868116112,14.90907733802503,1,False
143,0.4387185053352934,0.320804623052492,2.081403763803505,14.8870955509185,1,False
144,0.4417864669110646,0.3254247738754492,2.085896105885261,14.865099994717031,1,False
145,0.4448544284868359,0.3300808971088896,2.0904601016117783,14.843092947404688,1,False
146,0.4479223900626072,0.3347728265061145,2.095096989561175,14.821076666517838,1,False
147,0.4509903516383785,0.3395003895064462,2.099808040810806,14.799053388660962,1,False
148,0.4540583132141498,0.3442634072469568,2.1045945601627905,14.777025329047053,1,False
149,0.457126274789921,0.3490616945756513,2.109457887426456,14.754994681062753,1,False
150,0.4601942363656923,0.3538950600661781,2.1143993987610004,14.732963615857534,1,False
151,0.4632621979414636,0.3587633060340287,2.119420508081744,14.710934281956623,1,False
152,0.4663301595172349,0.3636662285542319,2.1245226685336385,14.688908804897318,1,False
153,0.4693981210930062,0.3686036174805427,2.1297073740359367,14.666889286888184,1,False
154,0.4724660826687775,0.3735752564661006,2.134976160902177,14.644877806490832,1,False
155,0.4755340442445487,0.3785809229856035,2.14033060953997,14.622876418323614,1,False
156,0.47860200582032,0.3836203883589066,2.145772346235283,14.600887152787127,1,False
157,0.4816699673960913,0.3886934177761604,2.1513030450264337,14.578912015810586,1,False
158,0.4847379289718626,0.3937997703243362,2.156924429673108,14.556952988619202,1,False
159,0.4878058905476339,0.3989391990152889,2.162638275726424,14.53501202752143,1,False
160,0.4908738521234052,0.4041114508152098,2.168446412706159,14.513091063716208,1,False
161,0.4939418136991764,0.409316266675558,2.1743507263920003,14.49119200311928,1,False
162,0.4970097752749477,0.4145533815654282,2.1803531612360025,14.469316726208314,1,False
163,0.500077736850719,0.4198225245053364,2.1864557229040296,14.447467087886269,1,False
164,0.5031456984264903,0.4251234186024399,2.1926604809545696,14.425644917362552,1,False
165,0.5062136600022615,0.4304557810871657,2.198969571663924,14.40385201805142,1,False
166,0.5092816215780329,0.4358193233512474,2.205385201007461,14.38209016748715,1,False
167,0.5123495831538042,0.4412137509871569,2.2119096478074187,14.360361117255518,1,False
168,0.5154175447295755,0.4466387638289163,2.2185452670585115,14.338666592941086,1,False
169,0.5184855063053467,0.4520940559942975,2.225294493443574,14.317008294089735,1,False
170,0.521553467881118,0.4575793159283826,2.232159845052381,14.295387894186042,1,False
171,0.5246214294568893,0.4630942264484715,2.239143927317897,14.27380704064502,1,False
172,0.5276893910326605,0.4686384647903479,2.246249437185416,14.252267354817636,1,False
173,0.5307573526084318,0.4742117026558653,2.2534791675312644,14.23077043200976,1,False
174,0.5338253141842031,0.4798136062618612,2.2608360118492548,14.209317841513988,1,False
175,0.5368932757599744,0.4854438363903777,2.2683229692245352,14.187911126653896,1,False
176,0.5399612373357456,0.491102048440169,2.275943149616246,14.166551804840296,1,False
177,0.543029198911517,0.4967878924795126,2.2836997794722964,14.145241367638958,1,False
178,0.5460971604872883,0.5025010133002712,2.2915962077015504,14.123981280849415,1,False
179,0.5491651220630596,0.5082410504732121,2.2996359120310808,14.102772984594472,1,False
180,0.5522330836388308,0.5140076384045813,2.307822505778661,14.081617893419766,1,False
181,0.5553010452146021,0.5198004063938959,2.3161597450734,14.060517396403174,1,False
182,0.5583690067903734,0.5256189786929473,2.324651536560549,14.039472857273582,1,False
183,0.5614369683661447,0.531462974566014,2.333301945629947,14.018485614538507,1,False
184,0.5645049299419159,0.5373320083512451,2.342115205211298,13.997556981620304,1,False
185,0.5675728915176872,0.5432256895232209,2.35109572518377,13.97668824700046,1,False
186,0.5706408530934585,0.5491436227566642,2.3602481024520485,13.95588067437163,1,False
187,0.5737088146692298,0.5550854079912734,2.369577131746188,13.93513550279708,1,False
188,0.5767767762450011,0.5610506404977011,2.379087817208547,13.91445394687701,1,False
189,0.5798447378207724,0.5670389109446138,2.388785384837475,13.89383719692158,1,False
190,0.5829126993965437,0.573049805466845,2.3986752958648347,13.873286419130174,1,False
191,0.5859806609723149,0.5790829057346114,2.408763261152586,13.85280275577658,1,False
192,0.5890486225480862,0.585137789023801,2.4190552567029258,13.83238732539971,1,False
193,0.5921165841238575,0.5912140282872566,2.4295575403866816,13.812041222999644,1,False
194,0.5951845456996288,0.5973111922271108,2.4402766700065737,13.791765520238537,1,False
195,0.5982525072754,0.6034288453680978,2.451219522824901,13.771561265646154,1,False
196,0.6013204688511713,0.6095665481318513,2.462393316700296,13.751429484829725,1,False
197,0.6043884304269426,0.6157238569121525,2.4738056329949862,13.731371180687814,1,False
198,0.607456392002714,0.6219003241511256,2.485464441433303,13.711387333627924,1,False
199,0.6105243535784852,0.6280954984163619,2.497378127113969,13.691478901787509,1,False
200,0.6135923151542565,0.6343089244789267,2.5095555199036097,13.671646821258207,1,False
201,0.6166602767300278,0.6405401433922618,2.5220059264675005,13.651892006312988,1,False
202,0.619728238305799,0.6467886925719425,2.5347391652261444,13.63221534963595,1,False
203,0.6227961998815703,0.6530541058762845,2.54776560456379,13.612617722554528,1,False
204,0.6258641614573416,0.6593359136877611,2.5610962046581185,13.593099975273905,1,False
205,0.6289321230331129,0.6656336429952302,2.574742563350166,13.573662937113353,1,False
206,0.6320000846088841,0.6719468174769329,2.58871696653112,13.554307416744336,1,False
207,0.6350680461846554,0.6782749575842638,2.6030324435895165,13.53503420243005,1,False
208,0.6381360077604268,0.684617580626264,2.617702828540044,13.515844062266392,1,False
209,0.641203969336198,0.6909742008548254,2.6327428275459552,13.496737744423967,1,False
210,0.6442719309119693,0.6973443295506299,2.648168093653367,13.477715977390943,1,False
211,0.6473398924877406,0.7037274751097072,2.6639953096800566,13.458779470216797,1,False
212,0.6504078540635119,0.7101231431306816,2.680242280348644,13.439928912756496,1,False
213,0.6534758156392831,0.7165308365026313,2.696928034927223,13.42116497591512,1,False
214,0.6565437772150544,0.722950055493574,2.7140729418465988,13.402488311892633,1,False
215,0.6596117387908257,0.729380297839499,2.731698837008067,13.383899554428844,1,False
216,0.662679700366597,0.7358210588340144,2.749829167788973,13.36539931904814,1,False
217,0.6657476619423682,0.7422718314184935,2.768489155104237,13.346988203304058,1,False
218,0.6688156235181395,0.7487321062727521,2.7877059763059937,13.328666787023511,1,False
219,0.6718835850939109,0.7552013719062298,2.8075089722160382,13.310435632550425,1,False
220,0.6749515466696822,0.7616791147496246,2.827929882209248,13.29229528498883,1,False
221,0.6780195082454534,0.7681648192470042,2.849003112028446,13.27424627244514,1,False
222,0.6810874698212247,0.7746579679483125,2.870766039946993,13.256289106269582,1,False
223,0.684155431396996,0.7811580416023021,2.8932593680521346,13.238424281296677,1,False
224,0.6872233929727672,0.7876645192498406,2.9165275268583266,13.220652276084564,1,False
225,0.6902913545485385,0.7941768783175686,2.9406191432551845,13.202973553153234,1,False
226,0.6933593161243098,0.8006945947119054,2.9655875840530914,13.1853885592214,1,False
227,0.6964272777000811,0.8072171429133403,2.991491590249088,13.167897725442083,1,False
228,0.6994952392758523,0.8137439960710504,3.018396020784047,13.150501467636634,1,False
229,0.7025632008516236,0.820274626097731,3.046372729250485,13.13320018652736,1,False
230,0.705631162427395,0.8268085037647209,3.075501603087432,13.115994267968407,1,False
231,0.7086991240031663,0.8333450987972969,3.1058718027412446,13.098884083175076,1,False
232,0.7117670855789375,0.8398838799702005,3.1375832487528763,13.08186998895128,1,False
233,0.7148350471547088,0.8464243152033017,3.1707484186997577,13.064952327915291,1,False
234,0.7179030087304801,0.8529658716574362,3.2054945347384685,13.048131428723527,1,False
235,0.7209709703062513,0.8595080158303462,3.241966248139679,13.03140760629248,1,False
236,0.7240389318820226,0.8660502136527388,3.280328962600829,13.014781162018588,1,False
237,0.7271068934577939,0.8725919305843995,3.3207729876380463,12.998252383996151,1,False
238,0.7301748550335652,0.8791326317103761,3.3635187836702727,12.981821547233135,1,False
239,0.7332428166093364,0.8856717818371854,3.4088236618808527,12.965488913864812,1,False
240,0.7363107781851077,0.8922088455890259,3.456990451023197,12.949254733365333,1,False
241,0.7393787397608791,0.898743287503968,3.508378866719803,12.93311924275704,1,False
242,0.7424467013366504,0.9052745721301104,3.563420660916825,12.917082666817592,1,False
243,0.7455146629124216,0.9118021641216782,3.622640166050947,12.901145218284762,1,False
244,0.7485826244881929,0.9183255283350172,3.6866827145000736,12.885307098059045,1,False
245,0.7516505860639642,0.9248441299244894,3.7563548548881256,12.869568495403875,1,False
246,0.7547185476397354,0.9313574344382308,3.832682771296189,12.85392958814358,1,False
247,0.7577865092155067,0.9378649079137678,3.916999774534006,12.838390542858884,1,False
248,0.760854470791278,0.9443660169734216,4.011082146368165,12.822951515080163,1,False
249,0.7639224323670493,0.950860228919544,4.117369400953422,12.80761264947822,1,False
250,0.7669903939428205,0.957347011829522,4.239340901455227,12.792374080052666,1,False
251,0.7700583555185919,0.96382583465051,4.382204265186077,12.777235930317978,1,False
252,0.7731263170943632,0.9702961672939228,4.55426761321586,12.762198313487032,1,False
253,0.7761942786701345,0.97675748072963,4.770017035554697,12.747261332652243,1,False
254,0.7792622402459057,0.9832092470798288,5.058308896439877,12.7324250809643,1,False
255,0.782330201821677,0.9896509397125756,5.491230849194278,12.717689641808455,1,False
256,0.7853981633974483,0.9960820333349814,6.369468382165975,12.70305508897832,1,False
257,0.7884661249732196,1.0025020040859942,13.890793427823244,12.688521486847332,1,True
258,0.7915340865489908,1.008910329628829,13.852279324111038,12.674088890537623,1,True
259,0.7946020481247621,1.0153064892429151,13.81418421485051,12.659757346086646,1,True
260,0.7976700097005334,1.021689963915451,13.776503947918204,12.645526890611178,1,True
261,0.8007379712763046,1.0280602364324565,13.739234427282089,12.631397552469052,1,True
262,0.803805932852076,1.0344167914693694,13.702371612083605,12.617369351418343,1,True
263,0.8068738944278473,1.0407591156811034,13.665911515736374,12.603442298774256,1,True
264,0.8099418560036186,1.0470866977916058,13.629850205040974,12.589616397563509,1,True
265,0.8130098175793898,1.0533990286828572,13.594183799315504,12.575891642676345,1,True
266,0.8160777791551611,1.059695601483286,13.558908469541798,12.56226802101624,1,True
267,0.8191457407309324,1.0659759116556249,13.52402043752659,12.548745511647128,1,True
268,0.8222137023067037,1.0722394570841314,13.4895159750777,12.535324085938312,1,True
269,0.8252816638824749,1.0784857381612043,13.455391403194636,12.52200370770704,1,True
270,0.8283496254582462,1.0847142578733215,13.421643091273538,12.508784333358747,1,True
271,0.8314175870340175,1.090924521886349,13.388267456325934,12.49566591202493,1,True
272,0.8344855486097889,1.0971160386301395,13.355260962211236,12.482648385698786,1,True
273,0.8375535101855601,1.1032883193824197,13.322620118882622,12.46973168936855,1,True
274,0.8406214717613314,1.1094408783519838,13.290341481645909,12.456915751148507,1,False
275,0.8436894333371027,1.1155732327611176,13.258421650431352,12.44420049240785,1,False
276,0.8467573949128739,1.1216849029272815,13.226857269077913,12.431585827897203,1,False
277,0.8498253564886452,1.1277754123440094,13.195645024629847,12.419071665873014,1,False
278,0.8528933180644165,1.1338442877610082,13.164781646645435,12.406657908219694,1,False
279,0.8559612796401878,1.1398910592634446,13.134263906517424,12.394344450569642,1,False
280,0.859029241215959,1.1459152603504394,13.104088616804894,12.382131182421016,1,False
281,0.8620972027917303,1.1519164280126453,13.074252630576806,12.3700179872535,1,False
282,0.8651651643675016,1.157894102809032,13.044752840766282,12.358004742641835,1,False
283,0.868233125943273,1.1638478289427587,13.015586179535926,12.346091320367334,1,False
284,0.8713010875190442,1.1697771543361464,12.986749617653844,12.334277586527309,1,False
285,0.8743690490948155,1.1756816307047762,12.95824016387988,12.322563401642403,1,False
286,0.8774370106705868,1.181560813630607,12.930054864362353,12.310948620762003,1,False
287,0.880504972246358,1.1874142626342208,12.902190802044531,12.299433093567496,1,False
288,0.8835729338221293,1.1932415412460482,12.874645096081167,12.28801666447368,1,False
289,0.8866408953979006,1.19904221707667,12.847414901264454,12.276699172728131,1,False
290,0.8897088569736719,1.2048158618861091,12.820497407459532,12.26548045250869,1,False
291,0.8927768185494431,1.210562051652152,12.793889839049116,12.254360333018948,1,False
292,0.8958447801252144,1.216280366637617,12.767589454387336,12.243338638581962,1,False
293,0.8989127417009857,1.221970391456646,12.741593545262258,12.232415188731991,1,False
294,0.9019807032767572,1.2276317151399274,12.715899436367222,12.22158979830445,1,False
295,0.9050486648525284,1.2332639311988844,12.690504484780634,12.210862277524,1,False
296,0.9081166264282996,1.2388666376887827,12.665406079454208,12.20023243209092,1,False
297,0.9111845880040708,1.244439437270788,12.640601640709264,12.189700063265589,1,False
298,0.914252549579842,1.2499819372729322,12.61608861974109,12.179264967951278,1,False
299,0.9173205111556134,1.2554937497499747,12.591864498131184,12.168926938775233,1,False
300,0.9203884727313848,1.2609744915421384,12.567926787367323,12.158685764168036,1,False
301,0.923456434307156,1.2664237843327744,12.544273028370917,12.148541228441244,1,False
302,0.9265243958829272,1.2718412547048683,12.520900791031965,12.138493111863395,1,False
303,0.9295923574586984,1.2772265341963802,12.497807673751351,12.128541190734458,1,False
304,0.9326603190344698,1.2825792593545058,12.47499130299001,12.118685237458491,1,False
305,0.9357282806102412,1.2878990717887189,12.452449332825235,12.108925020614896,1,False
306,0.9387962421860124,1.29318561822266,12.430179444513922,12.099260305028006,1,False
307,0.9418642037617836,1.2984385505448766,12.40817934606227,12.089690851835137,1,False
308,0.944932165337555,1.3036575258583367,12.386446771802342,12.080216418553167,1,False
309,0.9480001269133262,1.3088422065287983,12.364979481974853,12.07083675914356,1,False
310,0.9510680884890976,1.3139922602319354,12.343775262318418,12.061551624075928,1,False
311,0.9541360500648688,1.3191073599992789,12.322831923665037,12.052360760390211,1,False
312,0.95720401164064,1.3241871842629382,12.302147301541558,12.04326391175734,1,False
313,0.9602719732164112,1.3292314168991306,12.281719255777093,12.034260818538488,1,False
314,0.9633399347921826,1.334239747270409,12.261545670116549,12.025351217843047,1,False
315,0.966407896367954,1.3392118702667544,12.241624451839526,12.01653484358513,1,False
316,0.9694758579437252,1.3441474863453573,12.221953531385145,12.007811426538758,1,False
317,0.9725438195194964,1.3490463015691811,12.202530861982297,11.999180694391791,1,False
318,0.9756117810952678,1.35390802764429,12.183354419285264,11.990642371798463,1,False
319,0.9786797426710392,1.3587323819558874,12.164422201014814,11.982196180430762,1,False
320,0.9817477042468103,1.363519087603153,12.145732226604276,11.973841839028404,1,False
321,0.9848156658225816,1.368267873432763,12.127282536851,11.965579063447729,1,False
322,0.9878836273983528,1.372978474071172,12.10907119357266,11.957407566709298,1,False
323,0.9909515889741242,1.3776506299556417,12.091096279268536,11.94932705904431,1,False
324,0.9940195505498954,1.38228408736397,12.07335589678566,11.941337247939869,1,False
325,0.9970875121256668,1.3868785984429646,12.055848168989687,11.93343783818309,1,False
326,1.000155473701438,1.3914339212356517,12.038571238440374,11.925628531904078,1,False
327,1.0032234352772094,1.3959498197071794,12.021523267071755,11.917909028617808,1,False
328,1.0062913968529803,1.400426063769466,12.004702435876688,11.91027902526492,1,False
329,1.009359358428752,1.404862429304588,11.988106944595764,11.902738216251391,1,False
330,1.012427320004523,1.409258698186811,11.971735011410829,11.895286293487302,1,False
331,1.0154952815802945,1.41361465830346,11.955584872642278,11.887922946424371,1,False
332,1.0185632431560658,1.4179301035744052,11.939654782450932,11.880647862092667,1,False
333,1.021631204731837,1.4222048339703193,11.923943012543804,11.873460725136228,1,False
334,1.0246991663076084,1.4264386555296351,11.90844785188395,11.866361217847768,1,False
335,1.0277671278833795,1.4306313803742825,11.893167606404068,11.859349020202323,1,False
336,1.030835089459151,1.4347828267240386,11.87810059872435,11.852423809890162,1,False
337,1.033903051034922,1.438892818909718,11.86324516787374,11.84558526234858,1,False
338,1.0369710126106937,1.442961187385027,11.848599669015124,11.838833050792916,1,False
339,1.0400389741864646,1.4469877687371528,11.834162473174208,11.832166846246672,1,False
340,1.043106935762236,1.4509724056961144,11.819931966971842,11.825586317570751,1,False
341,1.0461748973380072,1.4549149471428076,11.805906552360067,11.819091131491898,1,False
342,1.0492428589137786,1.4588152481158358,11.79208464636144,11.812680952630243,1,False
343,1.05231082048955,1.4626731698170443,11.778464680811927,11.806355443526137,1,False
344,1.055378782065321,1.4664885796158242,11.765045102107058,11.800114264666108,1,False
345,1.0584467436410925,1.4702613510521454,11.751824370951448,11.793957074508148,1,False
346,1.0615147052168636,1.473991363838396,11.73880096211138,11.787883529506102,1,False
