theta_index,theta,omega_lambda,age_Gyr,age_Gyr_host,age_Gyr_diff,age_Gyr_rel_diff,frw_viable
48,0.1472621556370215,0.0605471905292464,16.479896458221216,1.874177045214887,-14.605719413006328,-0.8862749502118425,0
49,0.1503301172127928,0.0605471905292464,16.479896458221216,1.874177045214887,-14.605719413006328,-0.8862749502118425,0
50,0.1533980787885641,0.0605471905292464,16.479896458221216,1.874177045214887,-14.605719413006328,-0.8862749502118425,0
51,0.1564660403643354,0.0605471905292464,16.479896458221216,1.874177045214887,-14.605719413006328,-0.8862749502118425,0
52,0.1595340019401067,0.0605471905292464,16.479896458221216,1.874177045214887,-14.605719413006328,-0.8862749502118425,0
53,0.1626019635158779,0.0605471905292464,16.479896458221216,1.874177045214887,-14.605719413006328,-0.8862749502118425,0
54,0.1656699250916492,0.0605471905292464,16.479896458221216,1.874177045214887,-14.605719413006328,-0.8862749502118425,0
55,0.1687378866674205,0.0605471905292464,16.479896458221216,1.874177045214887,-14.605719413006328,-0.8862749502118425,0
56,0.1718058482431918,0.0605471905292464,16.479896458221216,1.874177045214887,-14.605719413006328,-0.8862749502118425,0
57,0.174873809818963,0.0613384435003536,16.473578426327503,1.8746990856348753,-14.598879340692628,-0.8861996442352321,0
58,0.1779417713947343,0.0629003856565723,16.461143804110304,1.8757311453827026,-14.5854126587276,-0.8860509835948133,0
59,0.1810097329705056,0.0644911979748368,16.448529833921643,1.876784397340801,-14.571745436580843,-0.8858995657186135,0
60,0.1840776945462769,0.0661111478772445,16.435736769844866,1.877859143364598,-14.557877626480268,-0.8857453627019654,0
61,0.1871456561220482,0.0677605003816628,16.422764930318646,1.8789556882362282,-14.543809242082418,-0.8855883466512133,0
62,0.1902136176978195,0.0694395180176997,16.409614698051513,1.8800743397200548,-14.529540358331458,-0.8854284896803033,0
63,0.1932815792735908,0.071148460743019,16.396286519879062,1.8812154086203157,-14.515071111258747,-0.8852657639069977,0
64,0.196349540849362,0.0728875858600149,16.382780906564243,1.8823792088409512,-14.50040169772329,-0.8851001414487133,0
65,0.1994175024251333,0.0746571479328786,16.36909843254106,1.883566057447675,-14.485532375093383,-0.884931594417978,0
66,0.2024854640009046,0.0764573987050775,16.355239735602293,1.8847762747323324,-14.470463460869961,-0.8847600949175005,0
67,0.2055534255766759,0.0782885870172691,16.34120551653187,1.8860101842796195,-14.455195332252249,-0.8845856150348513,0
68,0.2086213871524472,0.0801509587256756,16.326996538682543,1.8872681130362112,-14.439728425646333,-0.8844081268367503,0
69,0.2116893487282184,0.0820447566209481,16.312613627499722,1.8885503913823762,-14.424063236117346,-0.8842276023629551,0
70,0.2147573103039897,0.0839702203475282,16.298057669992417,1.889857353206128,-14.408200316786289,-0.8840440136197525,0
71,0.217825271879761,0.0859275863235545,16.283329614152105,1.8911893359799967,-14.392140278172109,-0.8838573325730424,0
72,0.2208932334555323,0.0879170876613126,16.268430468320794,1.892546680840483,-14.375883787480312,-0.8836675311410156,0
73,0.2239611950313036,0.0899389540882693,16.253361300509276,1.8939297326702653,-14.35943156783901,-0.8834745811864206,0
74,0.2270291566070749,0.0919934118687089,16.238123237666787,1.8953388401832494,-14.342784397483538,-0.8832784545084174,0
75,0.2300971181828461,0.0940806837259883,16.222717464903536,1.8967743560125228,-14.325943108891012,-0.8830791228340115,0
76,0.2331650797586174,0.0962009887654441,16.207145224667187,1.8982366368013117,-14.308908587865876,-0.8828765578090703,0
77,0.2362330413343887,0.0983545423979685,16.19140781587496,1.8997260432970164,-14.291681772577943,-0.8826707309889126,0
78,0.23930100291016,0.1005415562642762,16.17550659300271,1.9012429404484186,-14.27426365255429,-0.8824616138284739,0
79,0.2423689644859313,0.1027622381598839,16.159442965132527,1.902787697506149,-14.256655267626378,-0.8822491776720384,0
80,0.2454369260617026,0.1050167919608334,16.14321839496051,1.9043606881265212,-14.238857706833988,-0.8820333937425382,0
81,0.2485048876374738,0.1073054175501599,16.126834397766324,1.9059622904788136,-14.22087210728751,-0.8818142331304151,0
82,0.2515728492132451,0.1096283107451556,16.110292540346148,1.90759288735613,-14.202699652990017,-0.8815916667820395,0
83,0.2546408107890164,0.1119856632254234,16.093594439910895,1.9092528662899233,-14.184341573620971,-0.8813656654876849,0
84,0.2577087723647877,0.1143776624617535,16.076741762951343,1.910942619668303,-14.16579914328304,-0.8811361998690527,0
85,0.260776733940559,0.1168044916458536,16.059736224071962,1.9126625448582597,-14.147073679213703,-0.8809032403663414,0
86,0.2638446955163303,0.1192663296209311,16.04257958479534,1.9144130443319016,-14.12816654046344,-0.8806667572248591,0
87,0.2669126570921015,0.1217633508131647,16.025273652338992,1.9161945257968522,-14.10907912654214,-0.8804267204811712,0
88,0.2699806186678728,0.1242957251640854,16.00782027836635,1.9180074023309412,-14.089812876035408,-0.8801830999487783,0
89,0.2730485802436441,0.1268636180638753,15.990221357713928,1.9198520925213125,-14.070369265192616,-0.8799358652033202,0
90,0.2761165418194154,0.1294671902856146,15.972478827096444,1.9217290206081132,-14.05074980648833,-0.8796849855672993,0
91,0.2791845033951867,0.132106597920497,15.95459466379174,1.9236386166329082,-14.030956047158831,-0.8794304300943149,0
92,0.2822524649709579,0.134781992314017,15.936570884307567,1.9255813165919673,-14.0109895677156,-0.8791721675528046,0
93,0.2853204265467292,0.1374935200031757,15.918409543031864,1.9275575625946146,-13.990851980437249,-0.8789101664092827,0
94,0.2883883881225005,0.1402413226546941,15.900112730868557,1.9295678030267873,-13.97054492784177,-0.8786443948110686,0
95,0.2914563496982718,0.1430255370042699,15.88168257386076,1.9316124927199976,-13.950070081140762,-0.8783748205684965,0
96,0.2945243112740431,0.1458462947969009,15.863121231803015,1.9336920931258925,-13.929429138677122,-0.8781014111365958,0
97,0.2975922728498144,0.1487037227282711,15.84443089684466,1.9358070724965875,-13.908623824348073,-0.8778241335962346,0
98,0.3006602344255856,0.1515979423872344,15.825613792085925,1.937957906070995,-13.88765588601493,-0.8775429546347119,0
99,0.303728196001357,0.1545290701994147,15.806672170168586,1.9401450762673649,-13.86652709390122,-0.8772578405257916,0
100,0.3067961575771282,0.1574972173719266,15.787608311862968,1.9423690728822554,-13.845239238980712,-0.8769687571091601,0
101,0.3098641191528995,0.1605024898392374,15.76842452465294,1.9446303932961593,-13.823794131356781,-0.8766756697693006,0
102,0.3129320807286708,0.1635449882102048,15.749123141320572,1.946929542686064,-13.802193598634508,-0.8763785434137629,0
103,0.316000042304442,0.166624807716266,15.729706518532211,1.9492670342451603,-13.78043948428705,-0.8760773424508207,0
104,0.3190680038802134,0.1697420381608451,15.710177035427394,1.951643389410011,-13.758533646017383,-0.8757720307664938,0
105,0.3221359654559846,0.1728967638699468,15.690537092212292,1.9540591380954269,-13.736477954116864,-0.875462571700921,0
106,0.3252039270317559,0.1760890636439832,15.670789108759164,1.9565148189373731,-13.714274289821791,-0.875148928024066,0
107,0.3282718886075272,0.1793190107108354,15.650935523213237,1.9590109795441986,-13.691924543669039,-0.8748310619107323,0
108,0.3313398501832985,0.1825866726801655,15.63097879060848,1.961548176756523,-13.669430613851958,-0.8745089349148708,0
109,0.3344078117590697,0.1858921114989897,15.61092138149366,1.964126976916114,-13.646794404577545,-0.8741825079431548,0
110,0.3374757733348411,0.1892353834085365,15.59076578056992,1.966747956144121,-13.624017824425799,-0.8738517412277984,0
111,0.3405437349106123,0.192616538902397,15.570514485341162,1.9694117006290393,-13.601102784712122,-0.8735165942985931,0
112,0.3436116964863836,0.196035622685966,15.550170004778623,1.972118806924777,-13.578051197853846,-0.8731770259541383,0
113,0.3466796580621549,0.1994926736372251,15.529734858000412,1.9748698822592843,-13.554864975741127,-0.8728329942322295,0
114,0.3497476196379261,0.2029877247688253,15.50921157296761,1.9776655448541158,-13.531546028113494,-0.8724844563793839,0
115,0.3528155812136975,0.2065208031915398,15.488602685197533,1.980506424255443,-13.50809626094209,-0.8721313688194601,0
116,0.3558835427894687,0.2100919300790457,15.467910736495432,1.9833931616769451,-13.484517574818486,-0.8717736871213466,0
117,0.35895150436524,0.2137011206340816,15.447138273705512,1.9863264103551133,-13.460811863350399,-0.8714113659656763,0
118,0.3620194659410113,0.21734838405598,15.426287847482014,1.9893068359174841,-13.43698101156453,-0.8710443591105301,0
119,0.3650874275167826,0.2210337235095721,15.405362011081433,1.992335116764349,-13.413026894317085,-0.8706726193560907,0
120,0.3681553890925538,0.2247571360955015,15.384363319176384,1.9954119444645442,-13.388951374711839,-0.8702960985081981,0
121,0.3712233506683252,0.2285186128219307,15.36329432669208,1.9985380241659172,-13.364756302526162,-0.8699147473407659,0
122,0.3742913122440964,0.2323181385776685,15.342157587665826,2.0017140750211313,-13.340443512644693,-0.8695285155570042,0
123,0.3773592738198677,0.2361556921067048,15.320955654130431,2.004940830629468,-13.316014823500964,-0.869137351749403,0
124,0.380427235395639,0.2400312459841997,15.2996910750218,2.00821903949538,-13.29147203552642,-0.8687412033584136,0
125,0.3834951969714102,0.2439447665938746,15.27836639511149,2.011549465504507,-13.266816929606984,-0.86834001662978,0
126,0.3865631585471816,0.247896214106888,15.256984153964371,2.014932888417997,-13.242051265546374,-0.8679337365704455,0
127,0.3896311201229528,0.2518855424621297,15.235546884922174,2.01837010438593,-13.217176780536244,-0.8675223069029832,0
128,0.3926990816987241,0.2559126993479924,15.214057114112908,2.021861926480767,-13.19219518763214,-0.8671056700184698,0
129,0.3957670432744954,0.2599776261856035,15.192517359486702,2.025409185251734,-13.167108174234968,-0.8666837669277369,0
130,0.3988350048502667,0.2640802581135247,15.170930129878244,2.0290127293011473,-13.141917400577096,-0.8662565372109171,0
131,0.401902966426038,0.268220523973933,15.149297924096006,2.03267342588371,-13.116624498212296,-0.8658239189652082,0
132,0.4049709280018093,0.2723983463002733,15.127623230038491,2.0363921615298812,-13.091231068508609,-0.8653858487507624,0
133,0.4080388895775805,0.2766136413064163,15.105908523837536,2.040169842694512,-13.065738681143024,-0.8649422615346128,0
134,0.4111068511533518,0.2808663188772733,15.084156269028894,2.044007396431917,-13.040148872596976,-0.864493090632539,0
135,0.4141748127291231,0.2851562825609506,15.062368915749932,2.0479057710987765,-13.014463144651156,-0.8640382676487636,0
136,0.4172427743048944,0.2894834295623461,15.040548899964758,2.0518659370861374,-12.98868296287862,-0.863577722413379,0
137,0.4203107358806657,0.2938476507383006,15.018698642716354,2.055888887582091,-12.962809755134263,-0.8631113829173782,0
138,0.4233786974564369,0.2982488305942121,14.996820549406015,2.059975639366573,-12.936844910039442,-0.8626391752451713,0
139,0.4264466590322082,0.3026868472821679,14.974917009099803,2.0641272336399887,-12.910789775459815,-0.8621610235044588,1
140,0.4295146206079795,0.3071615726005907,14.952990393861857,2.0683447368873815,-12.884645656974476,-0.8616768497533157,1
141,0.4325825821837508,0.3116728719953798,14.931043058114522,2.072629241779982,-12.85841381633454,-0.8611865739243464,1
142,0.4356505437595221,0.3162206045625704,14.90907733802503,2.076981868116112,-12.832095469908918,-0.8606901137457481,1
143,0.4387185053352934,0.320804623052492,14.8870955509185,2.081403763803505,-12.805691787114995,-0.8601873846591193,1
144,0.4417864669110646,0.3254247738754492,14.865099994717031,2.085896105885261,-12.77920388883177,-0.8596782997338345,1
145,0.4448544284868359,0.3300808971088896,14.843092947404688,2.0904601016117783,-12.75263284579291,-0.8591627695777991,1
146,0.4479223900626072,0.3347728265061145,14.821076666517838,2.095096989561175,-12.725979676956662,-0.8586407022443794,1
147,0.4509903516383785,0.3395003895064462,14.799053388660962,2.0998080408108066,-12.699245347850155,-0.8581120031353032,1
148,0.4540583132141498,0.3442634072469568,14.777025329047053,2.1045945601627905,-12.672430768884261,-0.8575765748992924,1
149,0.457126274789921,0.3490616945756513,14.754994681062753,2.1094578874264553,-12.645536793636298,-0.857034317326198,1
150,0.4601942363656923,0.3538950600661781,14.732963615857534,2.1143993987610004,-12.618564217096534,-0.8564851272363689,1
151,0.4632621979414636,0.3587633060340287,14.710934281956623,2.119420508081744,-12.59151377387488,-0.8559288983649888,1
152,0.4663301595172349,0.3636662285542319,14.688908804897318,2.1245226685336385,-12.56438613636368,-0.8553655212410798,1
153,0.4693981210930062,0.3686036174805427,14.666889286888184,2.1297073740359367,-12.537181912852247,-0.8547948830608656,1
154,0.4724660826687775,0.3735752564661006,14.644877806490832,2.134976160902177,-12.509901645588656,-0.8542168675551582,1
155,0.4755340442445487,0.3785809229856035,14.622876418323614,2.14033060953997,-12.482545808783645,-0.8536313548504064,1
156,0.47860200582032,0.3836203883589066,14.600887152787127,2.145772346235283,-12.455114806551844,-0.8530382213230323,1
157,0.4816699673960913,0.3886934177761604,14.578912015810586,2.1513030450264337,-12.427608970784153,-0.8524373394466349,1
158,0.4847379289718626,0.3937997703243362,14.556952988619202,2.156924429673108,-12.400028558946094,-0.8518285776316364,1
159,0.4878058905476339,0.3989391990152889,14.53501202752143,2.1626382757264233,-12.372373751795006,-0.8512118000568861,1
160,0.4908738521234052,0.4041114508152098,14.513091063716208,2.168446412706159,-12.34464465101005,-0.8505868664927326,1
161,0.4939418136991764,0.409316266675558,14.49119200311928,2.1743507263920003,-12.316841276727281,-0.8499536321150142,1
162,0.4970097752749477,0.4145533815654282,14.469316726208314,2.1803531612360025,-12.288963564972311,-0.8493119473093901,1
163,0.500077736850719,0.4198225245053364,14.447467087886269,2.1864557229040296,-12.261011364982238,-0.8486616574653905,1
164,0.5031456984264903,0.4251234186024399,14.425644917362552,2.1926604809545696,-12.232984436407982,-0.8480026027595129,1
165,0.5062136600022615,0.4304557810871657,14.40385201805142,2.1989695716639233,-12.204882446387497,-0.8473346179266423,1
166,0.5092816215780329,0.4358193233512474,14.38209016748715,2.2053852010074615,-12.176704966479688,-0.8466575320190203,1
167,0.5123495831538042,0.4412137509871569,14.360361117255518,2.2119096478074187,-12.1484514694481,-0.8459711681519226,1
168,0.5154175447295755,0.4466387638289163,14.338666592941086,2.2185452670585115,-12.120121325882575,-0.8452753432351444,1
169,0.5184855063053467,0.4520940559942975,14.317008294089735,2.225294493443574,-12.091713800646161,-0.8445698676893127,1
170,0.521553467881118,0.4575793159283826,14.295387894186042,2.232159845052381,-12.063228049133661,-0.8438545451459765,1
171,0.5246214294568893,0.4630942264484715,14.27380704064502,2.2391439273178975,-12.034663113327122,-0.8431291721303308,1
172,0.5276893910326605,0.4686384647903479,14.252267354817636,2.2462494371854156,-12.00601791763222,-0.8423935377253413,1
173,0.5307573526084318,0.4742117026558653,14.23077043200976,2.2534791675312644,-11.977291264478495,-0.8416474232159324,1
174,0.5338253141842031,0.4798136062618612,14.209317841513988,2.2608360118492548,-11.948481829664733,-0.8408906017117873,1
175,0.5368932757599744,0.4854438363903777,14.187911126653896,2.2683229692245352,-11.919588157429361,-0.8401228377471871,1
176,0.5399612373357456,0.491102048440169,14.166551804840296,2.275943149616246,-11.89060865522405,-0.8393438868561774,1
177,0.543029198911517,0.4967878924795126,14.145241367638958,2.2836997794722964,-11.861541588166661,-0.8385534951212021,1
178,0.5460971604872883,0.5025010133002712,14.123981280849415,2.2915962077015504,-11.832385073147865,-0.8377513986931783,1
179,0.5491651220630596,0.5082410504732121,14.102772984594472,2.2996359120310808,-11.803137072563391,-0.8369373232808082,1
180,0.5522330836388308,0.5140076384045813,14.081617893419766,2.307822505778661,-11.773795387641105,-0.836110983606714,1
181,0.5553010452146021,0.5198004063938959,14.060517396403174,2.3161597450733997,-11.744357651329775,-0.8352720828277701,1
182,0.5583690067903734,0.5256189786929473,14.039472857273582,2.324651536560549,-11.714821320713032,-0.8344203119167546,1
183,0.5614369683661447,0.531462974566014,14.018485614538507,2.333301945629947,-11.68518366890856,-0.8335553490021711,1
184,0.5645049299419159,0.5373320083512451,13.997556981620304,2.342115205211298,-11.655441776409006,-0.8326768586627905,1
185,0.5675728915176872,0.5432256895232209,13.97668824700046,2.35109572518377,-11.62559252181669,-0.8317844911731261,1
186,0.5706408530934585,0.5491436227566642,13.95588067437163,2.3602481024520485,-11.59563257191958,-0.8308778816956802,1
187,0.5737088146692298,0.5550854079912734,13.93513550279708,2.3695771317461873,-11.565558371050892,-0.8299566494153887,1
188,0.5767767762450011,0.5610506404977011,13.91445394687701,2.379087817208547,-11.535366129668464,-0.829020396611215,1
189,0.5798447378207724,0.5670389109446138,13.89383719692158,2.388785384837475,-11.505051812084105,-0.8280687076593388,1
190,0.5829126993965437,0.573049805466845,13.873286419130174,2.3986752958648347,-11.47461112326534,-0.8271011479617945,1
191,0.5859806609723149,0.5790829057346114,13.85280275577658,2.408763261152586,-11.444039494623993,-0.8261172627937593,1
192,0.5890486225480862,0.585137789023801,13.83238732539971,2.4190552567029258,-11.413332068696784,-0.8251165760619689,1
193,0.5921165841238575,0.5912140282872566,13.812041222999644,2.4295575403866816,-11.382483682612962,-0.824098588965908,1
194,0.5951845456996288,0.5973111922271108,13.791765520238537,2.4402766700065737,-11.351488850231963,-0.8230627785524903,1
195,0.5982525072754,0.6034288453680978,13.771561265646154,2.451219522824901,-11.320341742821252,-0.8220085961539022,1
196,0.6013204688511713,0.6095665481318513,13.751429484829725,2.462393316700296,-11.289036168129428,-0.8209354656970932,1
197,0.6043884304269426,0.6157238569121525,13.731371180687814,2.4738056329949862,-11.257565547692828,-0.8198427818720525,1
198,0.607456392002714,0.6219003241511256,13.711387333627924,2.485464441433303,-11.225922892194621,-0.8187299081444832,1
199,0.6105243535784852,0.6280954984163619,13.691478901787509,2.4973781271139694,-11.19410077467354,-0.8175961745967472,1
200,0.6135923151542565,0.6343089244789267,13.671646821258207,2.5095555199036097,-11.162091301354597,-0.8164408755789776,1
201,0.6166602767300278,0.6405401433922618,13.651892006312988,2.5220059264675005,-11.129886079845488,-0.8152632671499849,1
202,0.619728238305799,0.6467886925719425,13.63221534963595,2.5347391652261444,-11.097476184409807,-0.8140625642849874,1
203,0.6227961998815703,0.6530541058762845,13.612617722554528,2.5477656045637906,-11.064852117990737,-0.8128379378242262,1
204,0.6258641614573416,0.6593359136877611,13.593099975273905,2.5610962046581185,-11.032003770615786,-0.8115885111330896,1
205,0.6289321230331129,0.6656336429952302,13.573662937113353,2.574742563350166,-10.998920373763188,-0.8103133564404154,1
206,0.6320000846088841,0.6719468174769329,13.554307416744336,2.58871696653112,-10.965590450213217,-0.8090114908170709,1
207,0.6350680461846554,0.6782749575842638,13.53503420243005,2.6030324435895165,-10.932001758840533,-0.8076818717515931,1
208,0.6381360077604268,0.684617580626264,13.515844062266392,2.617702828540044,-10.89814123372635,-0.8063233922735051,1
209,0.641203969336198,0.6909742008548254,13.496737744423967,2.6327428275459552,-10.863994916878012,-0.8049348755677167,1
210,0.6442719309119693,0.6973443295506299,13.477715977390943,2.648168093653367,-10.829547883737575,-0.8035150690149795,1
211,0.6473398924877406,0.7037274751097072,13.458779470216797,2.6639953096800566,-10.79478416053674,-0.8020626375834996,1
212,0.6504078540635119,0.7101231431306816,13.439928912756496,2.6802422803486436,-10.759686632407853,-0.8005761564851214,1
213,0.6534758156392831,0.7165308365026313,13.42116497591512,2.696928034927223,-10.724236940987897,-0.7990541029957547,1
214,0.6565437772150544,0.722950055493574,13.402488311892633,2.7140729418465988,-10.688415370046034,-0.7974948473233676,1
215,0.6596117387908257,0.729380297839499,13.383899554428844,2.731698837008067,-10.652200717420776,-0.7958966423874478,1
216,0.662679700366597,0.7358210588340144,13.36539931904814,2.749829167788973,-10.615570151259167,-0.7942576123505742,1
217,0.6657476619423682,0.7422718314184935,13.346988203304058,2.768489155104237,-10.57849904819982,-0.7925757397149047,1
218,0.6688156235181395,0.7487321062727521,13.328666787023511,2.7877059763059937,-10.540960810717518,-0.7908488507627754,1
219,0.6718835850939109,0.7552013719062298,13.310435632550425,2.8075089722160382,-10.502926660334387,-0.7890745990799635,1
220,0.6749515466696822,0.7616791147496246,13.29229528498883,2.827929882209248,-10.464365402779581,-0.7872504468507505,1
221,0.6780195082454534,0.7681648192470042,13.27424627244514,2.849003112028446,-10.425243160416695,-0.7853736435534993,1
222,0.6810874698212247,0.7746579679483125,13.256289106269582,2.870766039946993,-10.38552306632259,-0.7834412016112972,1
223,0.684155431396996,0.7811580416023021,13.238424281296677,2.8932593680521346,-10.345164913244542,-0.7814498684605728,1
224,0.6872233929727672,0.7876645192498406,13.220652276084564,2.9165275268583266,-10.304124749226238,-0.7793960943867978,1
225,0.6902913545485385,0.7941768783175686,13.202973553153234,2.9406191432551845,-10.262354409898048,-0.777275995334181,1
226,0.6933593161243098,0.8006945947119054,13.1853885592214,2.9655875840530914,-10.219800975168308,-0.7750853097173944,1
227,0.6964272777000811,0.8072171429133403,13.167897725442083,2.9914915902490877,-10.176406135192995,-0.7728193480369202,1
228,0.6994952392758523,0.8137439960710504,13.150501467636634,3.018396020784047,-10.132105446852586,-0.7704729338107512,1
229,0.7025632008516236,0.820274626097731,13.13320018652736,3.046372729250485,-10.086827457276874,-0.7680403339640254,1
230,0.705631162427395,0.8268085037647209,13.115994267968407,3.075501603087432,-10.040492664880976,-0.765515176337157,1
231,0.7086991240031663,0.8333450987972969,13.098884083175076,3.1058718027412446,-9.993012280433831,-0.7628903513444633,1
232,0.7117670855789375,0.8398838799702005,13.08186998895128,3.1375832487528763,-9.944286740198404,-0.7601578939858886,1
233,0.7148350471547088,0.8464243152033017,13.064952327915291,3.1707484186997577,-9.894203909215534,-0.7573088413093584,1
234,0.7179030087304801,0.8529658716574362,13.048131428723527,3.2054945347384685,-9.842636893985059,-0.7543330589327106,1
235,0.7209709703062513,0.8595080158303462,13.03140760629248,3.241966248139679,-9.789441358152802,-0.7512190282058072,1
236,0.7240389318820226,0.8660502136527388,13.014781162018588,3.280328962600829,-9.73445219941776,-0.7479535827944686,1
237,0.7271068934577939,0.8725919305843995,12.998252383996151,3.3207729876380463,-9.677479396358105,-0.7445215795527494,1
238,0.7301748550335652,0.8791326317103761,12.981821547233135,3.3635187836702727,-9.618302763562863,-0.7409054829915489,1
239,0.7332428166093364,0.8856717818371854,12.965488913864812,3.4088236618808527,-9.55666525198396,-0.7370848346308343,1
240,0.7363107781851077,0.8922088455890259,12.949254733365333,3.456990451023197,-9.492264282342136,-0.733035566740699,1
241,0.7393787397608791,0.898743287503968,12.93311924275704,3.508378866719803,-9.424740376037239,-0.7287291023250554,1
