theta,omega_lambda,age_Gyr,in_empirical_anchor_box
0.23930100291016,0.1005415562642762,16.17550659300271,False
0.2423689644859313,0.1027622381598839,16.159442965132527,False
0.2454369260617026,0.1050167919608334,16.14321839496051,False
0.2485048876374738,0.1073054175501599,16.126834397766324,False
0.2515728492132451,0.1096283107451556,16.110292540346148,False
0.2546408107890164,0.1119856632254234,16.093594439910895,False
0.2577087723647877,0.1143776624617535,16.076741762951343,False
0.260776733940559,0.1168044916458536,16.059736224071962,False
0.2638446955163303,0.1192663296209311,16.04257958479534,False
0.2669126570921015,0.1217633508131647,16.025273652338992,False
0.2699806186678728,0.1242957251640854,16.00782027836635,False
0.2730485802436441,0.1268636180638753,15.990221357713928,False
0.2761165418194154,0.1294671902856146,15.972478827096444,False
0.2791845033951867,0.132106597920497,15.95459466379174,False
0.2822524649709579,0.134781992314017,15.936570884307567,False
0.2853204265467292,0.1374935200031757,15.918409543031864,False
0.2883883881225005,0.1402413226546941,15.900112730868557,False
0.2914563496982718,0.1430255370042699,15.88168257386076,False
0.2945243112740431,0.1458462947969009,15.863121231803015,False
0.2975922728498144,0.1487037227282711,15.84443089684466,False
0.3006602344255856,0.1515979423872344,15.825613792085925,False
0.303728196001357,0.1545290701994147,15.806672170168586,False
0.3067961575771282,0.1574972173719266,15.787608311862968,False
0.3098641191528995,0.1605024898392374,15.76842452465294,False
0.3129320807286708,0.1635449882102048,15.749123141320572,False
0.316000042304442,0.166624807716266,15.729706518532211,False
0.3190680038802134,0.1697420381608451,15.710177035427394,False
0.3221359654559846,0.1728967638699468,15.690537092212292,False
0.3252039270317559,0.1760890636439832,15.670789108759164,False
0.3282718886075272,0.1793190107108354,15.650935523213237,False
0.3313398501832985,0.1825866726801655,15.63097879060848,False
0.3344078117590697,0.1858921114989897,15.61092138149366,False
0.3374757733348411,0.1892353834085365,15.59076578056992,False
0.3405437349106123,0.192616538902397,15.570514485341162,False
0.3436116964863836,0.196035622685966,15.550170004778623,False
0.3466796580621549,0.1994926736372251,15.529734858000412,False
0.3497476196379261,0.2029877247688253,15.50921157296761,False
0.3528155812136975,0.2065208031915398,15.488602685197533,False
0.3558835427894687,0.2100919300790457,15.467910736495432,False
0.35895150436524,0.2137011206340816,15.447138273705512,False
0.3620194659410113,0.21734838405598,15.426287847482014,False
0.3650874275167826,0.2210337235095721,15.405362011081433,False
0.3681553890925538,0.2247571360955015,15.384363319176384,False
0.3712233506683252,0.2285186128219307,15.36329432669208,False
0.3742913122440964,0.2323181385776685,15.342157587665826,False
0.3773592738198677,0.2361556921067048,15.320955654130431,False
0.380427235395639,0.2400312459841997,15.2996910750218,False
0.3834951969714102,0.2439447665938746,15.27836639511149,False
0.3865631585471816,0.247896214106888,15.256984153964371,False
0.3896311201229528,0.2518855424621297,15.235546884922174,False
0.3926990816987241,0.2559126993479924,15.214057114112908,False
0.3957670432744954,0.2599776261856035,15.192517359486702,False
0.3988350048502667,0.2640802581135247,15.170930129878244,False
0.401902966426038,0.268220523973933,15.149297924096006,False
0.4049709280018093,0.2723983463002733,15.127623230038491,False
0.4080388895775805,0.2766136413064163,15.105908523837536,False
0.4111068511533518,0.2808663188772733,15.084156269028894,False
0.4141748127291231,0.2851562825609506,15.062368915749932,False
0.4172427743048944,0.2894834295623461,15.040548899964758,False
0.4203107358806657,0.2938476507383006,15.018698642716354,False
0.4233786974564369,0.2982488305942121,14.996820549406015,False
0.4264466590322082,0.3026868472821679,14.974917009099803,False
0.4295146206079795,0.3071615726005907,14.952990393861857,False
0.4325825821837508,0.3116728719953798,14.931043058114522,False
0.4356505437595221,0.3162206045625704,14.90907733802503,False
0.4387185053352934,0.320804623052492,14.8870955509185,False
0.4417864669110646,0.3254247738754492,14.865099994717031,False
0.4448544284868359,0.3300808971088896,14.843092947404688,False
0.4479223900626072,0.3347728265061145,14.821076666517838,False
0.4509903516383785,0.3395003895064462,14.799053388660962,False
0.4540583132141498,0.3442634072469568,14.777025329047053,False
0.457126274789921,0.3490616945756513,14.754994681062753,False
0.4601942363656923,0.3538950600661781,14.732963615857534,False
0.4632621979414636,0.3587633060340287,14.710934281956623,False
0.4663301595172349,0.3636662285542319,14.688908804897318,False
0.4693981210930062,0.3686036174805427,14.666889286888184,False
0.4724660826687775,0.3735752564661006,14.644877806490832,False
0.4755340442445487,0.3785809229856035,14.622876418323614,False
0.47860200582032,0.3836203883589066,14.600887152787127,False
0.4816699673960913,0.3886934177761604,14.578912015810586,False
0.4847379289718626,0.3937997703243362,14.556952988619202,False
0.4878058905476339,0.3989391990152889,14.53501202752143,False
0.4908738521234052,0.4041114508152098,14.513091063716208,False
0.4939418136991764,0.409316266675558,14.49119200311928,False
0.4970097752749477,0.4145533815654282,14.469316726208314,False
0.500077736850719,0.4198225245053364,14.447467087886269,False
0.5031456984264903,0.4251234186024399,14.425644917362552,False
0.5062136600022615,0.4304557810871657,14.40385201805142,False
0.5092816215780329,0.4358193233512474,14.38209016748715,False
0.5123495831538042,0.4412137509871569,14.360361117255518,False
0.5154175447295755,0.4466387638289163,14.338666592941086,False
0.5184855063053467,0.4520940559942975,14.317008294089735,False
0.521553467881118,0.4575793159283826,14.295387894186042,False
0.5246214294568893,0.4630942264484715,14.27380704064502,False
0.5276893910326605,0.4686384647903479,14.252267354817636,False
0.5307573526084318,0.4742117026558653,14.23077043200976,False
0.5338253141842031,0.4798136062618612,14.209317841513988,False
0.5368932757599744,0.4854438363903777,14.187911126653896,False
0.5399612373357456,0.491102048440169,14.166551804840296,False
0.543029198911517,0.4967878924795126,14.145241367638958,False
0.5460971604872883,0.5025010133002712,14.123981280849415,False
0.5491651220630596,0.5082410504732121,14.102772984594472,False
0.5522330836388308,0.5140076384045813,14.081617893419766,False
0.5553010452146021,0.5198004063938959,14.060517396403174,False
0.5583690067903734,0.5256189786929473,14.039472857273582,False
0.5614369683661447,0.531462974566014,14.018485614538507,False
0.5645049299419159,0.5373320083512451,13.997556981620304,False
0.5675728915176872,0.5432256895232209,13.97668824700046,False
0.5706408530934585,0.5491436227566642,13.95588067437163,False
0.5737088146692298,0.5550854079912734,13.93513550279708,False
0.5767767762450011,0.5610506404977011,13.91445394687701,False
0.5798447378207724,0.5670389109446138,13.89383719692158,False
0.5829126993965437,0.573049805466845,13.873286419130174,False
0.5859806609723149,0.5790829057346114,13.85280275577658,False
0.5890486225480862,0.585137789023801,13.83238732539971,False
0.5921165841238575,0.5912140282872566,13.812041222999644,False
0.5951845456996288,0.5973111922271108,13.791765520238537,False
0.5982525072754,0.6034288453680978,13.771561265646154,False
0.6013204688511713,0.6095665481318513,13.751429484829725,False
0.6043884304269426,0.6157238569121525,13.731371180687814,False
0.607456392002714,0.6219003241511256,13.711387333627924,False
0.6105243535784852,0.6280954984163619,13.691478901787509,False
0.6135923151542565,0.6343089244789267,13.671646821258207,False
0.6166602767300278,0.6405401433922618,13.651892006312988,False
0.619728238305799,0.6467886925719425,13.63221534963595,False
0.6227961998815703,0.6530541058762845,13.612617722554528,False
0.6258641614573416,0.6593359136877611,13.593099975273905,False
0.6289321230331129,0.6656336429952302,13.573662937113353,True
0.6320000846088841,0.6719468174769329,13.554307416744336,True
0.6350680461846554,0.6782749575842638,13.53503420243005,True
0.6381360077604268,0.684617580626264,13.515844062266392,True
0.641203969336198,0.6909742008548254,13.496737744423967,True
0.6442719309119693,0.6973443295506299,13.477715977390943,True
0.6473398924877406,0.7037274751097072,13.458779470216797,True
0.6504078540635119,0.7101231431306816,13.439928912756496,True
0.6534758156392831,0.7165308365026313,13.42116497591512,True
0.6565437772150544,0.722950055493574,13.402488311892633,False
0.6596117387908257,0.729380297839499,13.383899554428844,False
0.662679700366597,0.7358210588340144,13.36539931904814,False
0.6657476619423682,0.7422718314184935,13.346988203304058,False
0.6688156235181395,0.7487321062727521,13.328666787023511,False
0.6718835850939109,0.7552013719062298,13.310435632550425,False
0.6749515466696822,0.7616791147496246,13.29229528498883,False
0.6780195082454534,0.7681648192470042,13.27424627244514,False
0.6810874698212247,0.7746579679483125,13.256289106269582,False
0.684155431396996,0.7811580416023021,13.238424281296677,False
0.6872233929727672,0.7876645192498406,13.220652276084564,False
0.6902913545485385,0.7941768783175686,13.202973553153234,False
0.6933593161243098,0.8006945947119054,13.1853885592214,False
0.6964272777000811,0.8072171429133403,13.167897725442083,False
0.6994952392758523,0.8137439960710504,13.150501467636634,False
0.7025632008516236,0.820274626097731,13.13320018652736,False
0.705631162427395,0.8268085037647209,13.115994267968407,False
0.7086991240031663,0.8333450987972969,13.098884083175076,False
0.7117670855789375,0.8398838799702005,13.08186998895128,False
0.7148350471547088,0.8464243152033017,13.064952327915291,False
0.7179030087304801,0.8529658716574362,13.048131428723527,False
0.7209709703062513,0.8595080158303462,13.03140760629248,False
0.7240389318820226,0.8660502136527388,13.014781162018588,False
0.7271068934577939,0.8725919305843995,12.998252383996151,False
0.7301748550335652,0.8791326317103761,12.981821547233135,False
0.7332428166093364,0.8856717818371854,12.965488913864812,False
0.7363107781851077,0.8922088455890259,12.949254733365333,False
0.7393787397608791,0.898743287503968,12.93311924275704,False
0.7424467013366504,0.9052745721301104,12.917082666817592,False
0.7455146629124216,0.9118021641216782,12.901145218284762,False
0.7485826244881929,0.9183255283350172,12.885307098059045,False
0.7516505860639642,0.9248441299244894,12.869568495403875,False
0.7547185476397354,0.9313574344382308,12.85392958814358,False
0.7577865092155067,0.9378649079137678,12.838390542858884,False
0.760854470791278,0.9443660169734216,12.822951515080163,False
0.7639224323670493,0.950860228919544,12.80761264947822,False
0.7669903939428205,0.957347011829522,12.792374080052666,False
0.7700583555185919,0.96382583465051,12.777235930317978,False
0.7731263170943632,0.9702961672939228,12.762198313487032,False
0.7761942786701345,0.97675748072963,12.747261332652243,False
0.7792622402459057,0.9832092470798288,12.7324250809643,False
0.782330201821677,0.9896509397125756,12.717689641808455,False
0.7853981633974483,0.9960820333349814,12.70305508897832,False
0.7884661249732196,1.0025020040859942,12.688521486847332,False
0.7915340865489908,1.008910329628829,12.674088890537623,False
0.7946020481247621,1.0153064892429151,12.659757346086646,False
0.7976700097005334,1.021689963915451,12.645526890611178,False
0.8007379712763046,1.0280602364324565,12.631397552469052,False
0.803805932852076,1.0344167914693694,12.617369351418343,False
0.8068738944278473,1.0407591156811034,12.603442298774256,False
0.8099418560036186,1.0470866977916058,12.589616397563509,False
0.8130098175793898,1.0533990286828572,12.575891642676345,False
0.8160777791551611,1.059695601483286,12.56226802101624,False
0.8191457407309324,1.0659759116556249,12.548745511647128,False
0.8222137023067037,1.0722394570841314,12.535324085938312,False
0.8252816638824749,1.0784857381612043,12.52200370770704,False
0.8283496254582462,1.0847142578733215,12.508784333358747,False
0.8314175870340175,1.090924521886349,12.49566591202493,False
0.8344855486097889,1.0971160386301395,12.482648385698786,False
0.8375535101855601,1.1032883193824197,12.46973168936855,False
0.8406214717613314,1.1094408783519838,12.456915751148507,False
0.8436894333371027,1.1155732327611176,12.44420049240785,False
0.8467573949128739,1.1216849029272815,12.431585827897203,False
0.8498253564886452,1.1277754123440094,12.419071665873014,False
0.8528933180644165,1.1338442877610082,12.406657908219694,False
0.8559612796401878,1.1398910592634446,12.394344450569642,False
0.859029241215959,1.1459152603504394,12.382131182421016,False
0.8620972027917303,1.1519164280126453,12.3700179872535,False
0.8651651643675016,1.157894102809032,12.358004742641835,False
0.868233125943273,1.1638478289427587,12.346091320367334,False
0.8713010875190442,1.1697771543361464,12.334277586527309,False
0.8743690490948155,1.1756816307047762,12.322563401642403,False
0.8774370106705868,1.181560813630607,12.310948620762003,False
0.880504972246358,1.1874142626342208,12.299433093567496,False
0.8835729338221293,1.1932415412460482,12.28801666447368,False
0.8866408953979006,1.19904221707667,12.276699172728131,False
0.8897088569736719,1.2048158618861091,12.26548045250869,False
0.8927768185494431,1.210562051652152,12.254360333018948,False
0.8958447801252144,1.216280366637617,12.243338638581962,False
0.8989127417009857,1.221970391456646,12.232415188731991,False
0.9019807032767572,1.2276317151399274,12.22158979830445,False
0.9050486648525284,1.2332639311988844,12.210862277524,False
0.9081166264282996,1.2388666376887827,12.20023243209092,False
0.9111845880040708,1.244439437270788,12.189700063265589,False
0.914252549579842,1.2499819372729322,12.179264967951278,False
0.9173205111556134,1.2554937497499747,12.168926938775233,False
0.9203884727313848,1.2609744915421384,12.158685764168036,False
0.923456434307156,1.2664237843327744,12.148541228441244,False
0.9265243958829272,1.2718412547048683,12.138493111863395,False
0.9295923574586984,1.2772265341963802,12.128541190734458,False
0.9326603190344698,1.2825792593545058,12.118685237458491,False
0.9357282806102412,1.2878990717887189,12.108925020614896,False
0.9387962421860124,1.29318561822266,12.099260305028006,False
0.9418642037617836,1.2984385505448766,12.089690851835137,False
0.944932165337555,1.3036575258583367,12.080216418553167,False
0.9480001269133262,1.3088422065287983,12.07083675914356,False
0.9510680884890976,1.3139922602319354,12.061551624075928,False
0.9541360500648688,1.3191073599992789,12.052360760390211,False
0.95720401164064,1.3241871842629382,12.04326391175734,False
0.9602719732164112,1.3292314168991306,12.034260818538488,False
0.9633399347921826,1.334239747270409,12.025351217843047,False
0.966407896367954,1.3392118702667544,12.01653484358513,False
0.9694758579437252,1.3441474863453573,12.007811426538758,False
0.9725438195194964,1.3490463015691811,11.999180694391791,False
0.9756117810952678,1.35390802764429,11.990642371798463,False
0.9786797426710392,1.3587323819558874,11.982196180430762,False
0.9817477042468103,1.363519087603153,11.973841839028404,False
0.9848156658225816,1.368267873432763,11.965579063447729,False
0.9878836273983528,1.372978474071172,11.957407566709298,False
0.9909515889741242,1.3776506299556417,11.94932705904431,False
0.9940195505498954,1.38228408736397,11.941337247939869,False
0.9970875121256668,1.3868785984429646,11.93343783818309,False
1.000155473701438,1.3914339212356517,11.925628531904078,False
1.0032234352772094,1.3959498197071794,11.917909028617808,False
1.0062913968529803,1.400426063769466,11.91027902526492,False
1.009359358428752,1.404862429304588,11.902738216251391,False
1.012427320004523,1.409258698186811,11.895286293487302,False
1.0154952815802945,1.41361465830346,11.887922946424371,False
1.0185632431560658,1.4179301035744052,11.880647862092667,False
1.021631204731837,1.4222048339703193,11.873460725136228,False
1.0246991663076084,1.4264386555296351,11.866361217847768,False
1.0277671278833795,1.4306313803742825,11.859349020202323,False
1.030835089459151,1.4347828267240386,11.852423809890162,False
1.033903051034922,1.438892818909718,11.84558526234858,False
1.0369710126106937,1.442961187385027,11.838833050792916,False
1.0400389741864646,1.4469877687371528,11.832166846246672,False
1.043106935762236,1.4509724056961144,11.825586317570751,False
1.0461748973380072,1.4549149471428076,11.819091131491898,False
1.0492428589137786,1.4588152481158358,11.812680952630243,False
1.05231082048955,1.4626731698170443,11.806355443526137,False
1.055378782065321,1.4664885796158242,11.800114264666108,False
1.0584467436410925,1.4702613510521454,11.793957074508148,False
1.0615147052168636,1.473991363838396,11.787883529506102,False
1.064582666792635,1.4776785038598883,11.781893284133533,False
1.0676506283684062,1.4813226631742489,11.775985990906616,False
1.0707185899441776,1.4849237400094846,11.770161300406553,False
1.0737865515199487,1.4884816387608584,11.76441886130118,False
1.07685451309572,1.4919962699865978,11.758758320365889,False
1.0799224746714913,1.4954675504022577,11.753179322504064,False
1.0829904362472629,1.4988954028740769,11.74768151076661,False
1.086058397823034,1.5022797564109482,11.74226452637112,False
1.0891263593988052,1.5056205461553116,11.736928008720302,False
1.0921943209745766,1.5089177133728358,11.731671595419826,False
1.0952622825503475,1.512171205440943,11.726494922295608,False
1.0983302441261191,1.5153809758361096,11.7213976234106,False
1.1013982057018905,1.5185469841200887,11.716379331080928,False
1.1044661672776617,1.5216691959249404,11.711439675891564,False
1.1075341288534328,1.5247475829369133,11.70657828671151,False
1.1106020904292042,1.5277821228792512,11.701794790708387,False
1.1136700520049756,1.5307727994937836,11.697088813362695,False
1.1167380135807468,1.5337196025215143,11.69245997848144,False
1.119805975156518,1.5366225276820389,11.687907908211406,False
1.1228739367322893,1.5394815766518928,11.683432223051954,False
1.125941898308061,1.5422967570417967,11.67903254186746,False
1.1290098598838318,1.5450680823728975,11.67470848189918,False
1.1320778214596032,1.54779557205185,11.670459658776943,False
1.1351457830353744,1.5504792513449672,11.66628568653024,False
1.1382137446111458,1.5531191513512277,11.6621861775991,False
1.141281706186917,1.5557153089743148,11.65816074284456,False
1.1443496677626883,1.5582677668936715,11.65420899155872,False
1.1474176293384597,1.5607765735344636,11.65033053147462,False
1.1504855909142309,1.5632417830366416,11.64652496877566,False
1.1535535524900022,1.5656634552230009,11.642791908104767,False
1.1566215140657734,1.5680416555662544,11.639130952573298,False
1.1596894756415448,1.5703764551551629,11.635541703769668,False
1.162757437217316,1.572667930659791,11.63202376176759,False
1.165825398793087,1.5749161642957057,11.628576725134304,False
1.1688933603688585,1.5771212437874254,11.625200190938294,False
1.17196132194463,1.579283262330841,11.621893754756975,False
1.175029283520401,1.5814023185548152,11.618657010684108,False
1.1780972450961724,1.5834785164819292,11.61548955133693,False
1.1811652066719438,1.5855119654882903,11.612390967863274,False
1.184233168247715,1.5875027802626025,11.609360849948317,False
1.1873011298234863,1.5894510807643485,11.606398785821275,False
1.1903690913992575,1.5913569921811714,11.60350436226193,False
1.193437052975029,1.593220644885439,11.600677164607005,False
1.1965050145508,1.59504217439009,11.597916776756351,False
1.1995729761265714,1.5968217213036124,11.595222781179173,False
1.2026409377023426,1.5985594312843785,11.592594758919926,False
1.205708899278114,1.6002554549941574,11.590032289604302,False
1.2087768608538851,1.6019099480509096,11.58753495144508,False
1.2118448224296563,1.6035230709809625,11.585102321247804,False
1.214912784005428,1.6050949891703694,11.582733974416556,False
1.217980745581199,1.6066258728156662,11.58042948495959,False
1.2210487071569704,1.6081158968739897,11.578188425494854,False
1.2241166687327416,1.6095652410124566,11.576010367255684,False
1.227184630308513,1.610974089557004,11.57389488009626,False
1.2302525918842842,1.6123426314405718,11.571841532497205,False
1.2333205534600555,1.61367106015068,11.56984989157112,False
1.2363885150358267,1.614959573676473,11.567919523068126,False
1.239456476611598,1.6162083744551383,11.566049991381448,False
1.2425244381873692,1.6174176693177895,11.564240859553076,False
1.2455923997631406,1.6185876694348835,11.56249168927932,False
1.248660361338912,1.6197185902609663,11.560802040916675,False
1.2517283229146832,1.6208106514791172,11.55917147348743,False
1.2547962844904543,1.6218640769447432,11.557599544685614,False
1.2578642460662257,1.6228790946289586,11.556085810882925,False
1.260932207641997,1.6238559365615572,11.554629827134717,False
1.2640001692177685,1.6247948387734743,11.553231147186132,False
1.2670681307935396,1.6256960412388624,11.551889323478388,False
1.2701360923693108,1.626559787816795,11.550603907155052,False
1.2732040539450822,1.627386326192501,11.549374448068615,False
1.2762720155208536,1.6281759078183062,11.548200494787066,False
1.2793399770966247,1.628928787854177,11.547081594600709,False
1.282407938672396,1.62964522510793,11.546017293529076,False
1.2854759002481673,1.6303254819751425,11.545007136328042,False
1.2885438618239389,1.6309698243787143,11.544050666497116,False
1.2916118233997098,1.6315785217081755,11.543147426286902,False
1.2946797849754812,1.6321518467586889,11.54229695670677,False
1.2977477465512524,1.6326900756698433,11.541498797532684,False
1.3008157081270235,1.633193487864109,11.540752487315366,False
1.303883669702795,1.633662365985202,11.54005756338848,False
1.3069516312785665,1.634096995836107,11.539413561877234,False
1.3100195928543377,1.6344976663169817,11.538820017707122,False
1.3130875544301088,1.634864669362867,11.538276464612906,False
1.3161555160058802,1.6351982998812005,11.537782435147914,False
1.3192234775816514,1.635498855689247,11.537337460693518,False
1.3222914391574228,1.6357666374513298,11.53694107146893,False
1.325359400733194,1.6360019486159851,11.536592796541276,False
1.3284273623089653,1.6362050953529923,11.536292163835933,False
1.3314953238847365,1.6363763864903484,11.536038700147143,False
1.3345632854605078,1.6365161334511067,11.535831931149024,False
1.337631247036279,1.6366246501902817,11.535671381406654,False
1.3406992086120504,1.6367022531315458,11.535556574387805,False
1.3437671701878218,1.6367492611040375,11.535487032474691,False
1.346835131763593,1.6367659952791118,11.5354622769762,False
1.3499030933393643,1.6367527791070644,11.53548182814043,False
1.3529710549151357,1.636709938253909,11.53554520516756,False
1.3560390164909069,1.6366378005381883,11.535651926223052,False
1.359106978066678,1.6365366958677998,11.535801508451232,False
1.3621749396424494,1.6364069561769048,11.535993467989227,False
1.3652429012182206,1.6362489153629258,11.536227319981212,False
1.368310862793992,1.6360629092235572,11.53650257859318,False
1.371378824369763,1.6358492753940137,11.53681875702783,False
1.3744467859455345,1.6356083532842434,11.537175367540144,False
1.377514747521306,1.6353404840163646,11.5375719214531,False
1.380582709097077,1.635046010362225,11.538007929173904,False
1.3836506706728484,1.6347252766810858,11.538482900210631,False
1.3867186322486196,1.6343786288575113,11.538996343189194,False
1.389786593824391,1.6340064142394175,11.539547765870768,False
1.392854555400162,1.633608981576315,11.540136675169649,False
1.3959225169759335,1.6331866809577569,11.54076257717148,False
1.3989904785517049,1.6327398637520167,11.541424977151944,False
1.402058440127476,1.6322688825449574,11.542123379595877,False
1.4051264017032472,1.6317740910792151,11.54285728821676,False
1.4081943632790186,1.6312558441935383,11.543626205976754,False
1.41126232485479,1.6307144977624637,11.544429635107072,False
1.4143302864305611,1.6301504086362557,11.54526707712884,False
1.4173982480063323,1.6295639345810982,11.546138032874412,False
1.4204662095821037,1.628955434219609,11.547042002509142,False
1.423534171157875,1.628325266971683,11.54797848555354,False
1.4266021327336462,1.627673792995599,11.548946980905995,False
1.4296700943094176,1.6270013731294948,11.549946986865889,False
1.4327380558851888,1.6263083688331916,11.55097800115715,False
1.43580601746096,1.6255951421302932,11.552039520952391,False
1.4388739790367313,1.624862055550773,11.553131042897332,False
1.4419419406125027,1.6241094720737828,11.55425206313588,False
1.445009902188274,1.6233377550709456,11.55540207733554,False
1.4480778637640452,1.6225472682499764,11.556580580713408,False
1.4511458253398166,1.6217383755987362,11.557787068062524,False
1.4542137869155878,1.6209114413296335,11.559021033778851,False
1.4572817484913592,1.620066829824539,11.560281971888532,False
1.4603497100671303,1.6192049055799786,11.56156937607586,False
1.4634176716429017,1.6183260331528695,11.56288273971155,False
1.4664856332186729,1.6174305771066624,11.564221555881542,False
1.4695535947944445,1.6165189019578656,11.565585317416357,False
1.4726215563702154,1.615591372123141,11.566973516920784,False
1.4756895179459868,1.6146483518667234,11.568385646804211,False
1.4787574795217582,1.6136902052483806,11.569821199311372,False
1.4818254410975291,1.6127172960718597,11.571279666553492,False
1.4848934026733007,1.6117299878337326,11.572760540540068,False
1.487961364249072,1.6107286436727948,11.574263313211038,False
1.4910293258248433,1.6097136263199476,11.57578747646938,False
1.4940972874006144,1.608685298048519,11.57733252221435,False
1.4971652489763858,1.6076440206251288,11.578897942375042,False
1.500233210552157,1.6065901552611035,11.580483228944445,False
1.5033011721279284,1.605524062564243,11.582087874014135,False
1.5063691337036995,1.6044461024913437,11.583711369809151,False
1.509437095279471,1.6033566343009955,11.585353208723618,False
1.5125050568552425,1.6022560165070685,11.587012883356676,False
1.5155730184310134,1.601144606832667,11.588689886548904,False
1.5186409800067848,1.600022762164608,11.590383711419246,False
1.521708941582556,1.5988908385084528,11.592093851402362,False
1.5247769031583274,1.597749190944109,11.593819800286376,False
1.5278448647340983,1.5965981735818706,11.595561052251236,False
1.53091282630987,1.5954381395191355,11.597317101907342,False
1.533980787885641,1.594269440797577,11.599087444334726,False
1.5370487494614125,1.5930924283608965,11.60087157512264,False
1.5401167110371838,1.591907452013146,11.602668990409564,False
1.543184672612955,1.5907148603775705,11.604479186923674,False
