theta_index,theta,Omega_m,Omega_lambda,H0_km_s_Mpc,age_Gyr_host,omega_lambda_repo,age_Gyr_repo,frw_viable,in_toy_corridor,in_host_age_anchor_window
557,1.7088545977046044,0.0,1.5240403156105895,70.0,105.08766863164765,1.5240403156105895,11.70769442030386,True,False,False
558,1.7119225592803755,0.0,1.5229165519325656,70.0,105.12643369973212,1.5229165519325656,11.70946878421674,True,False,False
559,1.714990520856147,0.0,1.521801794629334,70.0,105.1649305022642,1.521801794629334,11.711230093460944,True,False,False
560,1.718058482431918,0.0,1.520696274886033,70.0,105.20315009498428,1.520696274886033,11.71297795566105,True,False,False
561,1.7211264440076894,0.0,1.5196002212400883,70.0,105.24108359544928,1.5196002212400883,11.71471198184348,True,False,False
562,1.7241944055834606,0.0,1.518513859569803,70.0,105.27872218456451,1.518513859569803,11.716431786486682,True,False,False
563,1.727262367159232,0.0,1.5174374130832462,70.0,105.31605710812268,1.5174374130832462,11.71813698757122,True,False,False
564,1.7303303287350031,0.0,1.5163711023075253,70.0,105.35307967834513,1.5163711023075253,11.719827206629647,True,False,False
565,1.7333982903107743,0.0,1.5153151450784206,70.0,105.38978127542624,1.5153151450784206,11.7215020687961,True,False,False
566,1.736466251886546,0.0,1.5142697565303629,70.0,105.42615334908018,1.5142697565303629,11.723161202855673,True,False,False
567,1.739534213462317,0.0,1.51323514908669,70.0,105.46218742009177,1.51323514908669,11.72480424129362,True,False,False
568,1.7426021750380885,0.0,1.5122115324503465,70.0,105.49787508186397,1.5122115324503465,11.72643082034414,True,False,False
569,1.7456701366138596,0.0,1.511199113594771,70.0,105.53320800197108,1.511199113594771,11.728040580039062,True,False,False
570,1.748738098189631,0.0,1.5101980967552049,70.0,105.5681779237084,1.5101980967552049,11.729633164256091,True,False,False
571,1.7518060597654022,0.0,1.509208683420276,70.0,105.60277666764097,1.509208683420276,11.731208220766804,True,False,False
572,1.7548740213411735,0.0,1.5082310723238614,70.0,105.6369961331531,1.5082310723238614,11.732765401284349,True,False,False
573,1.7579419829169447,0.0,1.5072654594372656,70.0,105.67082829999404,1.5072654594372656,11.734304361510786,True,False,False
574,1.761009944492716,0.0,1.5063120379617223,70.0,105.70426522981968,1.5063120379617223,11.735824761184032,True,False,False
575,1.7640779060684872,0.0,1.5053709983211043,70.0,105.73729906773322,1.5053709983211043,11.737326264124546,True,False,False
576,1.7671458676442586,0.0,1.5044425281549645,70.0,105.7699220438195,1.5044425281549645,11.738808538281562,True,False,False
577,1.77021382922003,0.0,1.5035268123118577,70.0,105.80212647467414,1.5035268123118577,11.740271255778904,True,False,False
578,1.7732817907958012,0.0,1.5026240328428315,70.0,105.83390476492946,1.5026240328428315,11.741714092960548,True,False,False
579,1.7763497523715726,0.0,1.501734368995318,70.0,105.8652494087694,1.501734368995318,11.743136730435548,True,False,False
580,1.7794177139473435,0.0,1.5008579972071474,70.0,105.89615299144155,1.5008579972071474,11.744538853122693,True,False,False
581,1.782485675523115,0.0,1.4999950911008424,70.0,105.92660819075957,1.4999950911008424,11.745920150294724,True,False,False
582,1.7855536370988865,0.0,1.499145821478208,70.0,105.95660777859509,1.499145821478208,11.747280315621929,True,False,False
583,1.7886215986746576,0.0,1.4983103563150404,70.0,105.98614462236412,1.4983103563150404,11.748619047215476,True,False,False
584,1.7916895602504288,0.0,1.4974888607561518,70.0,106.01521168649973,1.4974888607561518,11.749936047670136,True,False,False
585,1.7947575218262002,0.0,1.4966814971105815,70.0,106.04380203391526,1.4966814971105815,11.751231024106476,True,False,False
586,1.7978254834019711,0.0,1.4958884248469806,70.0,106.07190882745704,1.4958884248469806,11.752503688212698,True,False,False
587,1.8008934449777427,0.0,1.495109800589246,70.0,106.09952533134334,1.495109800589246,11.753753756285802,True,False,False
588,1.803961406553514,0.0,1.494345778112346,70.0,106.12664491259017,1.494345778112346,11.75498094927226,True,False,False
589,1.8070293681292853,0.0,1.493596508338303,70.0,106.1532610424248,1.493596508338303,11.75618499280819,True,False,False
590,1.8100973297050569,0.0,1.4928621393323982,70.0,106.17936729768368,1.4928621393323982,11.757365617258882,True,False,False
591,1.813165291280828,0.0,1.4921428162995227,70.0,106.20495736219586,1.4921428162995227,11.758522557757844,True,False,False
592,1.8162332528565992,0.0,1.491438681580716,70.0,106.2300250281502,1.491438681580716,11.759655554245189,True,False,False
593,1.8193012144323704,0.0,1.4907498746498953,70.0,106.25456419744545,1.4907498746498953,11.760764351505417,True,False,False
594,1.8223691760081413,0.0,1.4900765321106677,70.0,106.27856888302516,1.4900765321106677,11.761848699204696,True,False,False
595,1.825437137583913,0.0,1.4894187876933842,70.0,106.3020332101922,1.4894187876933842,11.762908351927388,True,False,False
596,1.8285050991596845,0.0,1.488776772252291,70.0,106.32495141790596,1.488776772252291,11.763943069212004,True,False,False
597,1.831573060735456,0.0,1.4881506137628313,70.0,106.34731786006031,1.4881506137628313,11.764952615586507,True,False,False
598,1.8346410223112268,0.0,1.487540437319077,70.0,106.3691270067414,1.487540437319077,11.765936760603008,True,False,False
599,1.8377089838869984,0.0,1.4869463651313193,70.0,106.39037344546423,1.4869463651313193,11.766895278871663,True,False,False
600,1.8407769454627687,0.0,1.4863685165237308,70.0,106.41105188238971,1.4863685165237308,11.767827950094071,True,False,False
601,1.8438449070385408,0.0,1.485807007932228,70.0,106.43115714351669,1.485807007932228,11.768734559095792,True,False,False
602,1.846912868614312,0.0,1.4852619529023532,70.0,106.4506841758552,1.4852619529023532,11.769614895858345,True,False,False
603,1.8499808301900835,0.0,1.4847334620873291,70.0,106.4696280485739,1.4847334620873291,11.770468755550374,True,False,False
604,1.8530487917658545,0.0,1.484221643246218,70.0,106.4879839541238,1.484221643246218,11.771295938558124,True,False,False
605,1.8561167533416256,0.0,1.4837266012421255,70.0,106.50574720933952,1.4837266012421255,11.772096250515238,True,False,False
606,1.859184714917397,0.0,1.4832484380405606,70.0,106.52291325651316,1.4832484380405606,11.77286950233174,True,False,False
607,1.8622526764931684,0.0,1.4827872527078532,70.0,106.53947766444404,1.4827872527078532,11.77361551022232,True,False,False
608,1.86532063806894,0.0,1.4823431414096506,70.0,106.555436129462,1.4823431414096506,11.77433409573384,True,False,False
609,1.868388599644711,0.0,1.481916197409514,70.0,106.57078447642336,1.481916197409514,11.775025085772086,True,False,False
610,1.8714565612204823,0.0,1.481506511067577,70.0,106.58551865968046,1.481506511067577,11.775688312627722,True,False,False
611,1.8745245227962533,0.0,1.4811141698392554,70.0,106.59963476402348,1.4811141698392554,11.776323614001528,True,False,False
612,1.8775924843720249,0.0,1.480739258274096,70.0,106.61312900559167,1.480739258274096,11.776930833028688,True,False,False
613,1.880660445947796,0.0,1.4803818580145751,70.0,106.6259977327596,1.4803818580145751,11.777509818302514,True,False,False
614,1.883728407523568,0.0,1.4800420477950658,70.0,106.63823742699056,1.4800420477950658,11.778060423897127,True,False,False
615,1.8867963690993383,0.0,1.4797199034407924,70.0,106.6498447036614,1.4797199034407924,11.778582509389464,True,False,False
616,1.88986433067511,0.0,1.479415497866834,70.0,106.66081631285869,1.479415497866834,11.77907593988046,True,False,False
617,1.892932292250881,0.0,1.4791289010772295,70.0,106.67114914014093,1.4791289010772295,11.779540586015312,True,False,False
618,1.8960002538266525,0.0,1.478860180164075,70.0,106.68084020727208,1.478860180164075,11.77997632400297,True,False,False
619,1.899068215402424,0.0,1.4786093993066811,70.0,106.68988667292253,1.4786093993066811,11.780383035634795,True,False,False
620,1.902136176978195,0.0,1.4783766197707573,70.0,106.69828583333864,1.4783766197707573,11.780760608302334,True,False,False
621,1.9052041385539664,0.0,1.4781618999076445,70.0,106.706035122979,1.4781618999076445,11.781108935014258,True,False,False
622,1.9082721001297376,0.0,1.477965295153563,70.0,106.71313211511918,1.477965295153563,11.78142791441243,True,False,False
623,1.911340061705509,0.0,1.4777868580289195,70.0,106.71957452242168,1.4777868580289195,11.781717450787092,True,False,False
624,1.91440802328128,0.0,1.4776266381375804,70.0,106.7253601974748,1.4776266381375804,11.78197745409125,True,False,False
625,1.9174759848570515,0.0,1.4774846821662329,70.0,106.73048713329558,1.4774846821662329,11.782207839954072,True,False,False
626,1.920543946432823,0.0,1.477361033883734,70.0,106.73495346379988,1.477361033883734,11.7824085296935,True,False,False
627,1.923611908008594,0.0,1.477255734140468,70.0,106.73875746423828,1.477255734140468,11.78257945032794,True,False,False
628,1.9266798695843648,0.0,1.4771688208677485,70.0,106.74189755159682,1.4771688208677485,11.782720534587057,True,False,False
629,1.9297478311601368,0.0,1.4771003290772171,70.0,106.74437228496316,1.4771003290772171,11.782831720921664,True,False,False
630,1.932815792735908,0.0,1.477050290860261,70.0,106.74618036585792,1.477050290860261,11.782912953512788,True,False,False
631,1.9358837543116791,0.0,1.477018735387429,70.0,106.74732063853118,1.477018735387429,11.782964182279729,True,False,False
632,1.9389517158874503,0.0,1.4770056889078764,70.0,106.74779209022262,1.4770056889078764,11.782985362887311,True,False,False
633,1.9420196774632217,0.0,1.4770111747487995,70.0,106.7475938513873,1.4770111747487995,11.782976456752182,True,False,False
634,1.945087639038993,0.0,1.4770352133149118,70.0,106.74672519588418,1.4770352133149118,11.782937431048168,True,False,False
635,1.948155600614764,0.0,1.4770778220878602,70.0,106.7451855411312,1.4770778220878602,11.78286825871085,True,False,False
636,1.951223562190536,0.0,1.4771390156257105,70.0,106.74297444822264,1.4771390156257105,11.782768918441084,True,False,False
637,1.9542915237663068,0.0,1.477218805562425,70.0,106.74009162201044,1.477218805562425,11.782639394707669,True,False,False
638,1.9573594853420784,0.0,1.477317200607299,70.0,106.73653691115126,1.477317200607299,11.782479677749148,True,False,False
639,1.960427446917849,0.0,1.477434206544462,70.0,106.73231030811569,1.477434206544462,11.782289763574616,True,False,False
640,1.9634954084936207,0.0,1.477569826232341,70.0,106.72741194916227,1.477569826232341,11.782069653963658,True,False,False
641,1.966563370069392,0.0,1.4777240596031518,70.0,106.7218421142752,1.4777240596031518,11.781819356465355,True,False,False
642,1.9696313316451632,0.0,1.477896903662362,70.0,106.71560122706664,1.477896903662362,11.78153888439642,True,False,False
643,1.9726992932209344,0.0,1.478088352488187,70.0,106.70868985464216,1.478088352488187,11.78122825683836,True,False,False
644,1.9757672547967056,0.0,1.4782983972310844,70.0,106.70110870743072,1.4782983972310844,11.78088749863375,True,False,False
645,1.9788352163724767,0.0,1.4785270261132464,70.0,106.69285863897854,1.4785270261132464,11.7805166403816,True,False,False
646,1.9819031779482483,0.0,1.4787742244280868,70.0,106.68394064570822,1.4787742244280868,11.780115718431832,True,False,False
647,1.98497113952402,0.0,1.4790399745397482,70.0,106.67435586664124,1.4790399745397482,11.779684774878818,True,False,False
648,1.9880391010997909,0.0,1.4793242558826425,70.0,106.66410558308448,1.4793242558826425,11.779223857553973,True,False,False
649,1.9911070626755625,0.0,1.479627044960914,70.0,106.65319121828428,1.479627044960914,11.778733020017572,True,False,False
650,1.9941750242513328,0.0,1.479948315348009,70.0,106.64161433704196,1.479948315348009,11.778212321549544,True,False,False
651,1.9972429858271048,0.0,1.4802880376862,70.0,106.62937664529666,1.4802880376862,11.777661827139404,True,False,False
652,2.000310947402876,0.0,1.4806461796861468,70.0,106.61647998967244,1.4806461796861468,11.777081607475289,True,False,False
653,2.003378908978648,0.0,1.4810227061264476,70.0,106.60292635699186,1.4810227061264476,11.776471738932123,True,False,False
654,2.0064468705544187,0.0,1.481417578853215,70.0,106.5887178737556,1.481417578853215,11.77583230355891,True,False,False
655,2.00951483213019,0.0,1.4818307567796818,70.0,106.57385680558669,1.4818307567796818,11.775163389065048,True,False,False
656,2.012582793705961,0.0,1.4822621958858406,70.0,106.55834555664208,1.4822621958858406,11.774465088805847,True,False,False
657,2.0156507552817327,0.0,1.482711849218031,70.0,106.5421866689924,1.482711849218031,11.7737375017672,True,False,False
658,2.018718716857504,0.0,1.4831796668886543,70.0,106.52538282196645,1.4831796668886543,11.772980732549271,True,False,False
659,2.021786678433275,0.0,1.4836655960758371,70.0,106.5079368314646,1.4836655960758371,11.772194891349423,True,False,False
660,2.024854640009046,0.0,1.48416958102316,70.0,106.48985164923994,1.48416958102316,11.77138009394424,True,False,False
661,2.0279226015848177,0.0,1.4846915630394373,70.0,106.47113036214635,1.4846915630394373,11.770536461670671,True,False,False
662,2.030990563160589,0.0,1.485231480498456,70.0,106.45177619135843,1.485231480498456,11.769664121406416,True,False,False
663,2.03405852473636,0.0,1.4857892688388536,70.0,106.43179249155656,1.4857892688388536,11.768763205549366,True,False,False
664,2.037126486312132,0.0,1.486364860563968,70.0,106.41118275008414,1.486364860563968,11.767833851996278,True,False,False
665,2.040194447887903,0.0,1.486958185241773,70.0,106.38995058607352,1.486958185241773,11.766876204120573,True,False,False
666,2.043262409463674,0.0,1.487569169504824,70.0,106.36809974954376,1.487569169504824,11.765890410749376,True,False,False
667,2.046330371039445,0.0,1.4881977370503063,70.0,106.34563412046748,1.4881977370503063,11.76487662613967,True,False,False
668,2.0493983326152168,0.0,1.488843808640098,70.0,106.32255770781056,1.488843808640098,11.7638350099537,True,False,False
669,2.052466294190988,0.0,1.4895073021009104,70.0,106.2988746485435,1.4895073021009104,11.762765727233562,True,False,False
670,2.055534255766759,0.0,1.49018813232451,70.0,106.27458920662475,1.49018813232451,11.76166894837497,True,False,False
671,2.0586022173425302,0.0,1.4908862112679608,70.0,106.24970577195816,1.4908862112679608,11.76054484910034,True,False,False
672,2.061670178918302,0.0,1.4916014479540267,70.0,106.22422885932176,1.4916014479540267,11.759393610430918,True,False,False
673,2.064738140494073,0.0,1.4923337484715526,70.0,106.19816310727396,1.4923337484715526,11.758215418658358,True,False,False
674,2.067806102069844,0.0,1.4930830159759807,70.0,106.17151327703232,1.4930830159759807,11.757010465315425,True,False,False
675,2.070874063645616,0.0,1.4938491506899805,70.0,106.14428425132697,1.4938491506899805,11.755778947145922,True,False,False
676,2.073942025221387,0.0,1.4946320499041008,70.0,106.1164810332328,1.4946320499041008,11.754521066073996,True,False,False
677,2.077009986797158,0.0,1.4954316079775842,70.0,106.0881087449751,1.4954316079775842,11.753237029172606,True,False,False
678,2.0800779483729293,0.0,1.4962477163392554,70.0,106.05917262671424,1.4962477163392554,11.75192704863133,True,False,False
679,2.083145909948701,0.0,1.497080263488495,70.0,106.02967803530808,1.497080263488495,11.75059134172349,True,False,False
680,2.086213871524472,0.0,1.4979291349963797,70.0,105.99963044305188,1.4979291349963797,11.749230130772505,True,False,False
681,2.089281833100243,0.0,1.4987942135068963,70.0,105.96903543639785,1.4987942135068963,11.747843643117625,True,False,False
682,2.0923497946760143,0.0,1.4996753787382893,70.0,105.93789871465492,1.4996753787382893,11.746432111078972,True,False,False
683,2.095417756251786,0.0,1.5005725074845706,70.0,105.90622608866752,1.5005725074845706,11.744995771921872,True,False,False
684,2.098485717827557,0.0,1.5014854736170955,70.0,105.87402347947727,1.5014854736170955,11.743534867820635,True,False,False
685,2.1015536794033283,0.0,1.5024141480863424,70.0,105.84129691696528,1.5024141480863424,11.742049645821606,True,False,False
686,2.1046216409791,0.0,1.503358398923804,70.0,105.8080525384775,1.503358398923804,11.7405403578056,True,False,False
687,2.107689602554871,0.0,1.504318091244064,70.0,105.77429658743176,1.504318091244064,11.739007260449757,True,False,False
688,2.110757564130642,0.0,1.5052930872469734,70.0,105.74003541191142,1.5052930872469734,11.73745061518876,True,False,False
689,2.1138255257064134,0.0,1.5062832462200664,70.0,105.70527546324054,1.5062832462200664,11.735870688175456,True,False,False
690,2.116893487282185,0.0,1.5072884245410707,70.0,105.67002329454682,1.5072884245410707,11.734267750240932,True,False,False
691,2.119961448857956,0.0,1.5083084756806502,70.0,105.63428555930872,1.5083084756806502,11.73264207685397,True,False,False
692,2.123029410433728,0.0,1.5093432502053048,70.0,105.59806900989028,1.5093432502053048,11.730993948079988,True,False,False
693,2.1260973720094984,0.0,1.5103925957804618,70.0,105.56138049606288,1.5103925957804618,11.729323648539411,True,False,False
694,2.12916533358527,0.0,1.5114563571737665,70.0,105.52422696351545,1.5114563571737665,11.727631467365514,True,False,False
695,2.132233295161041,0.0,1.512534376258583,70.0,105.48661545235248,1.512534376258583,11.725917698161735,True,False,False
696,2.1353012567368124,0.0,1.5136264920176563,70.0,105.4485530955839,1.5136264920176563,11.724182638958569,True,False,False
697,2.138369218312584,0.0,1.5147325405470713,70.0,105.41004711760208,1.5147325405470713,11.722426592169798,True,False,False
698,2.141437179888355,0.0,1.515852355060343,70.0,105.37110483265292,1.515852355060343,11.720649864548417,True,False,False
699,2.1445051414641263,0.0,1.5169857658928103,70.0,105.3317336432959,1.5169857658928103,11.718852767141971,True,False,False
700,2.147573103039897,0.0,1.5181326005062186,70.0,105.29194103885835,1.5181326005062186,11.71703561524751,True,False,False
701,2.150641064615669,0.0,1.519292683493548,70.0,105.25173459388256,1.519292683493548,11.715198728366063,True,False,False
702,2.15370902619144,0.0,1.520465836584096,70.0,105.21112196656654,1.520465836584096,11.713342430156745,True,False,False
703,2.1567769877672114,0.0,1.5216518786488356,70.0,105.17011089719853,1.5216518786488356,11.711467048390327,True,False,False
704,2.1598449493429825,0.0,1.5228506257059824,70.0,105.1287092065888,1.5228506257059824,11.709572914902587,True,False,False
705,2.162912910918754,0.0,1.524061890926899,70.0,105.08692479449483,1.524061890926899,11.707660365547088,True,False,False
706,2.1659808724945253,0.0,1.525285484642196,70.0,105.04476563804586,1.525285484642196,11.70572974014775,True,False,False
707,2.1690488340702965,0.0,1.5265212143481788,70.0,105.00223979016278,1.5265212143481788,11.703781382450948,True,False,False
708,2.172116795646068,0.0,1.5277688847135429,70.0,104.9593553779773,1.5277688847135429,11.701815640077328,True,False,False
709,2.1751847572218392,0.0,1.529028297586407,70.0,104.91612060124856,1.529028297586407,11.699832864473247,True,False,False
710,2.1782527187976104,0.0,1.53029925200157,70.0,104.8725437307817,1.53029925200157,11.697833410861984,True,False,False
711,2.1813206803733816,0.0,1.5315815441881924,70.0,104.82863310684274,1.5315815441881924,11.695817638194512,True,False,False
712,2.184388641949153,0.0,1.5328749675776605,70.0,104.78439713757884,1.5328749675776605,11.693785909100136,True,False,False
713,2.1874566035249243,0.0,1.534179312811886,70.0,104.73984429743598,1.534179312811886,11.691738589836746,True,False,False
714,2.1905245651006955,0.0,1.53549436775187,70.0,104.69498312558112,1.53549436775187,11.689676050240848,True,False,False
715,2.193592526676467,0.0,1.5368199174866166,70.0,104.64982222432678,1.5368199174866166,11.687598663677376,True,False,False
716,2.1966604882522383,0.0,1.538155744342404,70.0,104.60437025755816,1.538155744342404,11.685506806989236,True,False,False
717,2.1997284498280094,0.0,1.5395016278924007,70.0,104.55863594916504,1.5395016278924007,11.68340086044662,True,False,False
718,2.202796411403781,0.0,1.5408573449666034,70.0,104.51262808147904,1.5408573449666034,11.681281207696191,True,False,False
719,2.205864372979552,0.0,1.5422226696621852,70.0,104.4663554937149,1.5422226696621852,11.679148235710011,True,False,False
720,2.208932334555324,0.0,1.543597373354194,70.0,104.41982708041816,1.543597373354194,11.677002334734302,True,False,False
721,2.2120002961310945,0.0,1.544981224706607,70.0,104.3730517899202,1.544981224706607,11.674843898238093,True,False,False
722,2.2150682577068657,0.0,1.5463739896838222,70.0,104.32603862279844,1.5463739896838222,11.672673322861629,True,False,False
723,2.2181362192826373,0.0,1.547775431562455,70.0,104.27879663034726,1.547775431562455,11.670491008364785,True,False,False
724,2.2212041808584084,0.0,1.5491853109436098,70.0,104.2313349130543,1.5491853109436098,11.668297357575216,True,False,False
725,2.22427214243418,0.0,1.5506033857655068,70.0,104.18366261908744,1.5506033857655068,11.666092776336509,True,False,False
726,2.227340104009951,0.0,1.552029411316541,70.0,104.13578894279016,1.552029411316541,11.663877673456174,True,False,False
727,2.2304080655857224,0.0,1.5534631402487231,70.0,104.08772312318824,1.5534631402487231,11.661652460653617,True,False,False
728,2.233476027161493,0.0,1.554904322591603,70.0,104.0394744425045,1.554904322591603,11.65941755250796,True,False,False
729,2.2365439887372647,0.0,1.556352705766519,70.0,103.99105222468836,1.556352705766519,11.657173366405964,True,False,False
730,2.2396119503130363,0.0,1.557808034601394,70.0,103.94246583395278,1.557808034601394,11.654920322489724,True,False,False
731,2.2426799118888074,0.0,1.5592700513458864,70.0,103.89372467332628,1.5592700513458864,11.652658843604494,True,False,False
732,2.2457478734645786,0.0,1.5607384956870112,70.0,103.84483818321654,1.5607384956870112,11.650389355246432,True,False,False
733,2.2488158350403498,0.0,1.562213104765246,70.0,103.79581583998588,1.562213104765246,11.648112285510328,True,False,False
734,2.2518837966161214,0.0,1.563693613191007,70.0,103.74666715454316,1.563693613191007,11.645828065037442,True,False,False
735,2.2549517581918925,0.0,1.5651797530616884,70.0,103.69740167094594,1.5651797530616884,11.643537126963254,True,False,False
736,2.258019719767664,0.0,1.5666712539790983,70.0,103.64802896502,1.5666712539790983,11.641239906865325,True,False,False
737,2.261087681343436,0.0,1.5681678430673798,70.0,103.5985586429925,1.5681678430673798,11.638936842711216,True,False,False
738,2.2641556429192065,0.0,1.569669244991438,70.0,103.54900034014018,1.569669244991438,11.636628374806438,True,False,False
739,2.2672236044949776,0.0,1.5711751819758244,70.0,103.4993637194536,1.5711751819758244,11.63431494574248,True,False,False
740,2.270291566070749,0.0,1.5726853738240962,70.0,103.44965847031786,1.5726853738240962,11.631997000345006,True,False,False
741,2.2733595276465204,0.0,1.5741995379387008,70.0,103.3998943072093,1.5741995379387008,11.629674985622042,True,False,False
742,2.2764274892222915,0.0,1.5757173893413534,70.0,103.35008096840822,1.5757173893413534,11.627349350712354,True,False,False
743,2.2794954507980627,0.0,1.5772386406938728,70.0,103.30022821473138,1.5772386406938728,11.62502054683396,True,False,False
744,2.282563412373834,0.0,1.578763002319605,70.0,103.25034582827816,1.578763002319605,11.622689027232692,True,False,False
745,2.285631373949605,0.0,1.580290182225259,70.0,103.20044361119902,1.580290182225259,11.620355247131068,True,False,False
746,2.2886993355253766,0.0,1.5818198861233423,70.0,103.15053138447873,1.5818198861233423,11.618019663677156,True,False,False
747,2.291767297101148,0.0,1.583351817455081,70.0,103.10061898673936,1.583351817455081,11.61568273589371,True,False,False
748,2.2948352586769194,0.0,1.584885677413849,70.0,103.050716273063,1.584885677413849,11.6133449246275,True,False,False
749,2.2979032202526906,0.0,1.5864211649691522,70.0,103.00083311383204,1.5864211649691522,11.611006692498789,True,False,False
750,2.3009711818284617,0.0,1.5879579768911471,70.0,102.95097939358952,1.5879579768911471,11.608668503851003,True,False,False
751,2.304039143404233,0.0,1.5894958077756425,70.0,102.90116500992028,1.5894958077756425,11.606330824700738,True,False,False
752,2.3071071049800045,0.0,1.5910343500697175,70.0,102.85139987234982,1.5910343500697175,11.60399412268782,True,False,False
753,2.310175066555776,0.0,1.5925732940978192,70.0,102.8016939012651,1.5925732940978192,11.601658867025757,True,False,False
754,2.313243028131547,0.0,1.5941123280884208,70.0,102.75205702685568,1.5941123280884208,11.59932552845237,True,False,False
755,2.316310989707318,0.0,1.595651138201268,70.0,102.70249918807392,1.595651138201268,11.596994579180636,True,False,False
756,2.3193789512830896,0.0,1.5971894085550924,70.0,102.65303033161848,1.5971894085550924,11.594666492849935,True,False,False
757,2.3224469128588607,0.0,1.5987268212559649,70.0,102.60366041093664,1.5987268212559649,11.592341744477432,True,False,False
758,2.325514874434632,0.0,1.6002630564261626,70.0,102.5543993852488,1.6002630564261626,11.590020810409811,True,False,False
759,2.3285828360104035,0.0,1.60179779223356,70.0,102.50525721859564,1.60179779223356,11.587704168275373,True,False,False
760,2.3316507975861747,0.0,1.6033307049216767,70.0,102.4562438789037,1.6033307049216767,11.585392296936243,True,False,False
761,2.334718759161946,0.0,1.604861468840194,70.0,102.4073693370758,1.604861468840194,11.58308567644112,True,False,False
762,2.337786720737717,0.0,1.6063897564760603,70.0,102.3586435661024,1.6063897564760603,11.580784787978198,True,False,False
763,2.3408546823134886,0.0,1.6079152384851938,70.0,102.31007654019405,1.6079152384851938,11.57849011382848,True,False,False
764,2.34392264388926,0.0,1.609437583724721,70.0,102.26167823393686,1.609437583724721,11.576202137319408,True,False,False
765,2.346990605465031,0.0,1.61095645928578,70.0,102.2134586214706,1.61095645928578,11.57392134277885,True,False,False
766,2.350058567040802,0.0,1.6124715305269353,70.0,102.16542767568734,1.6124715305269353,11.571648215489402,True,False,False
767,2.3531265286165737,0.0,1.6139824611080773,70.0,102.11759536745572,1.6139824611080773,11.56938324164318,True,False,False
768,2.356194490192345,0.0,1.6154889130250003,70.0,102.06997166486396,1.6154889130250003,11.567126908296776,True,False,False
769,2.359262451768116,0.0,1.6169905466444547,70.0,102.02256653248875,1.6169905466444547,11.56487970332679,True,False,False
770,2.362330413343888,0.0,1.618487020739839,70.0,101.97538993068468,1.618487020739839,11.562642115385612,True,False,False
771,2.3653983749196588,0.0,1.6199779925274078,70.0,101.9284518148977,1.6199779925274078,11.560414633857665,True,False,False
772,2.36846633649543,0.0,1.621463117703118,70.0,101.88176213499987,1.621463117703118,11.558197748815974,True,False,False
773,2.371534298071201,0.0,1.622942050479952,70.0,101.8353308346494,1.622942050479952,11.555991950979248,True,False,False
774,2.3746022596469727,0.0,1.6244144436259058,70.0,101.7891678506706,1.6244144436259058,11.553797731669253,True,False,False
775,2.377670221222744,0.0,1.6258799485024833,70.0,101.74328311245884,1.6258799485024833,11.551615582768662,True,False,False
776,2.380738182798515,0.0,1.627338215103775,70.0,101.69768654140772,1.627338215103775,11.549445996679337,True,False,False
777,2.383806144374286,0.0,1.6287888920961349,70.0,101.65238805035818,1.6287888920961349,11.547289466280947,True,False,False
778,2.386874105950058,0.0,1.6302316268583492,70.0,101.6073975430727,1.6302316268583492,11.545146484890164,True,False,False
779,2.389942067525829,0.0,1.6316660655224549,70.0,101.56272491372972,1.6316660655224549,11.543017546220126,True,False,False
780,2.3930100291016,0.0,1.6330918530150529,70.0,101.51838004644304,1.6330918530150529,11.540903144340485,True,False,False
781,2.396077990677372,0.0,1.634508633099216,70.0,101.47437281480283,1.634508633099216,11.538803773637804,True,False,False
782,2.399145952253143,0.0,1.6359160484169362,70.0,101.43071308144016,1.6359160484169362,11.53671992877644,True,False,False
783,2.402213913828914,0.0,1.6373137405321645,70.0,101.38741069761268,1.6373137405321645,11.534652104659836,True,False,False
784,2.405281875404685,0.0,1.6387013499743164,70.0,101.34447550281617,1.6387013499743164,11.532600796392394,True,False,False
785,2.408349836980457,0.0,1.640078516282445,70.0,101.30191732441476,1.640078516282445,11.530566499241605,True,False,False
786,2.411417798556228,0.0,1.6414448780498478,70.0,101.25974597729724,1.6414448780498478,11.528549708600831,True,False,False
787,2.414485760131999,0.0,1.6428000729692889,70.0,101.21797126355372,1.6428000729692889,11.52655091995246,True,False,False
788,2.4175537217077703,0.0,1.644143737878751,70.0,101.17660297217466,1.644143737878751,11.52457062883149,True,False,False
789,2.420621683283542,0.0,1.6454755088076674,70.0,101.1356508787746,1.6454755088076674,11.522609330789711,True,False,False
790,2.423689644859313,0.0,1.6467950210237527,70.0,101.09512474533528,1.6467950210237527,11.520667521360252,True,False,False
791,2.426757606435084,0.0,1.648101909080339,70.0,101.05503431997226,1.648101909080339,11.518745696022604,True,False,False
792,2.429825568010856,0.0,1.6493958068641947,70.0,101.01538933672452,1.6493958068641947,11.516844350168224,True,False,False
793,2.432893529586627,0.0,1.6506763476439228,70.0,100.97619951536404,1.6506763476439228,11.514963979066488,True,False,False
794,2.435961491162398,0.0,1.6519431641188411,70.0,100.9374745612285,1.6519431641188411,11.513105077831185,True,False,False
795,2.4390294527381693,0.0,1.653195888468335,70.0,100.89922416507666,1.653195888468335,11.511268141387552,True,False,False
796,2.442097414313941,0.0,1.6544341524017865,70.0,100.86145800296303,1.6544341524017865,11.509453664439658,True,False,False
