theta_index,theta,Omega_m,Omega_lambda,H0_km_s_Mpc,age_Gyr_host
87,0.2669126570921015,0.8782366491868353,0.1217633508131647,70.0,9.720530020249445
88,0.2699806186678728,0.8757042748359146,0.1242957251640854,70.0,9.729726588653651
89,0.2730485802436441,0.8731363819361246,0.1268636180638753,70.0,9.73908454525837
90,0.2761165418194154,0.8705328097143854,0.1294671902856146,70.0,9.74860604221062
91,0.2791845033951867,0.867893402079503,0.132106597920497,70.0,9.758293261088031
92,0.2822524649709579,0.865218007685983,0.134781992314017,70.0,9.76814841367647
93,0.2853204265467292,0.8625064799968243,0.1374935200031757,70.0,9.778173742773344
94,0.2883883881225005,0.8597586773453059,0.1402413226546941,70.0,9.78837152301737
95,0.2914563496982718,0.8569744629957301,0.1430255370042699,70.0,9.79874406174568
96,0.2945243112740431,0.8541537052030991,0.1458462947969009,70.0,9.809293699879413
97,0.2975922728498144,0.851296277271729,0.1487037227282711,70.0,9.820022812838516
98,0.3006602344255856,0.8484020576127655,0.1515979423872344,70.0,9.830933811487029
99,0.303728196001357,0.8454709298005854,0.1545290701994147,70.0,9.842029143109833
100,0.3067961575771282,0.8425027826280734,0.1574972173719266,70.0,9.853311292422031
101,0.3098641191528995,0.8394975101607626,0.1605024898392374,70.0,9.864782782612115
102,0.3129320807286708,0.8364550117897952,0.1635449882102048,70.0,9.876446176420288
103,0.316000042304442,0.833375192283734,0.166624807716266,70.0,9.888304077253041
104,0.3190680038802134,0.8302579618391549,0.1697420381608451,70.0,9.900359130335609
105,0.3221359654559846,0.8271032361300532,0.1728967638699468,70.0,9.912614023903501
106,0.3252039270317559,0.8239109363560169,0.1760890636439832,70.0,9.925071490434766
107,0.3282718886075272,0.8206809892891647,0.1793190107108354,70.0,9.937734307924499
108,0.3313398501832985,0.8174133273198345,0.1825866726801655,70.0,9.950605301203266
109,0.3344078117590697,0.8141078885010102,0.1858921114989897,70.0,9.96368734330112
110,0.3374757733348411,0.8107646165914635,0.1892353834085365,70.0,9.976983356859103
111,0.3405437349106123,0.807383461097603,0.192616538902397,70.0,9.990496315590088
112,0.3436116964863836,0.803964377314034,0.196035622685966,70.0,10.004229245790913
113,0.3466796580621549,0.8005073263627749,0.1994926736372251,70.0,10.018185227908052
114,0.3497476196379261,0.7970122752311747,0.2029877247688253,70.0,10.032367398158778
115,0.3528155812136975,0.7934791968084602,0.2065208031915398,70.0,10.046778950210411
116,0.3558835427894687,0.7899080699209543,0.2100919300790457,70.0,10.061423136919814
117,0.35895150436524,0.7862988793659185,0.2137011206340816,70.0,10.076303272135885
118,0.3620194659410113,0.78265161594402,0.21734838405598,70.0,10.091422732567613
119,0.3650874275167826,0.7789662764904279,0.2210337235095721,70.0,10.106784959720516
120,0.3681553890925538,0.7752428639044985,0.2247571360955015,70.0,10.122393461904512
121,0.3712233506683252,0.7714813871780692,0.2285186128219307,70.0,10.13825181631624
122,0.3742913122440964,0.7676818614223315,0.2323181385776685,70.0,10.154363671199178
123,0.3773592738198677,0.7638443078932952,0.2361556921067048,70.0,10.170732748084962
124,0.380427235395639,0.7599687540158003,0.2400312459841997,70.0,10.187362844119635
125,0.3834951969714102,0.7560552334061255,0.2439447665938746,70.0,10.204257834478506
126,0.3865631585471816,0.752103785893112,0.247896214106888,70.0,10.22142167487388
127,0.3896311201229528,0.7481144575378703,0.2518855424621297,70.0,10.238858404159705
128,0.3926990816987241,0.7440873006520077,0.2559126993479924,70.0,10.256572147037765
129,0.3957670432744954,0.7400223738143965,0.2599776261856035,70.0,10.27456711687014
130,0.3988350048502667,0.7359197418864754,0.2640802581135247,70.0,10.292847618602918
131,0.401902966426038,0.731779476026067,0.268220523973933,70.0,10.311418051806498
132,0.4049709280018093,0.7276016536997267,0.2723983463002733,70.0,10.330282913837973
133,0.4080388895775805,0.7233863586935837,0.2766136413064163,70.0,10.349446803131702
134,0.4111068511533518,0.7191336811227267,0.2808663188772733,70.0,10.368914422624025
135,0.4141748127291231,0.7148437174390494,0.2851562825609506,70.0,10.388690583319113
136,0.4172427743048944,0.7105165704376539,0.2894834295623461,70.0,10.408780208002481
137,0.4203107358806657,0.7061523492616995,0.2938476507383006,70.0,10.429188335110116
138,0.4233786974564369,0.7017511694057879,0.2982488305942121,70.0,10.449920122760572
139,0.4264466590322082,0.6973131527178321,0.3026868472821679,70.0,10.47098085295862
140,0.4295146206079795,0.6928384273994093,0.3071615726005907,70.0,10.492375935979284
141,0.4325825821837508,0.6883271280046201,0.3116728719953798,70.0,10.514110914941481
142,0.4356505437595221,0.6837793954374296,0.3162206045625704,70.0,10.536191470581278
143,0.4387185053352934,0.679195376947508,0.320804623052492,70.0,10.558623426235306
144,0.4417864669110646,0.6745752261245508,0.3254247738754492,70.0,10.581412753045555
145,0.4448544284868359,0.6699191028911105,0.3300808971088896,70.0,10.604565575397324
146,0.4479223900626072,0.6652271734938855,0.3347728265061145,70.0,10.62808817660328
147,0.4509903516383785,0.6604996104935539,0.3395003895064462,70.0,10.651987004846644
148,0.4540583132141498,0.6557365927530432,0.3442634072469568,70.0,10.676268679398419
149,0.457126274789921,0.6509383054243487,0.3490616945756513,70.0,10.70093999712337
150,0.4601942363656923,0.6461049399338219,0.3538950600661781,70.0,10.726007939291472
151,0.4632621979414636,0.6412366939659713,0.3587633060340287,70.0,10.751479678711958
152,0.4663301595172349,0.6363337714457681,0.3636662285542319,70.0,10.777362587208607
153,0.4693981210930062,0.6313963825194573,0.3686036174805427,70.0,10.803664243456023
154,0.4724660826687775,0.6264247435338994,0.3735752564661006,70.0,10.830392441197953
155,0.4755340442445487,0.6214190770143966,0.3785809229856035,70.0,10.857555197870527
156,0.47860200582032,0.6163796116410933,0.3836203883589066,70.0,10.885160763654122
157,0.4816699673960913,0.6113065822238396,0.3886934177761604,70.0,10.913217630980329
158,0.4847379289718626,0.6062002296756638,0.3937997703243362,70.0,10.941734544521037
159,0.4878058905476339,0.6010608009847112,0.3989391990152889,70.0,10.970720511690077
160,0.4908738521234052,0.5958885491847902,0.4041114508152098,70.0,11.000184813688582
161,0.4939418136991764,0.590683733324442,0.409316266675558,70.0,11.030137017128748
162,0.4970097752749477,0.5854466184345718,0.4145533815654282,70.0,11.060586986272558
163,0.500077736850719,0.5801774754946636,0.4198225245053364,70.0,11.091544895924804
164,0.5031456984264903,0.57487658139756,0.4251234186024399,70.0,11.123021245023086
165,0.5062136600022615,0.5695442189128344,0.4304557810871657,70.0,11.155026870970318
166,0.5092816215780329,0.5641806766487526,0.4358193233512474,70.0,11.187572964759068
167,0.5123495831538042,0.558786249012843,0.4412137509871569,70.0,11.22067108694073
168,0.5154175447295755,0.5533612361710837,0.4466387638289163,70.0,11.2543331844968
169,0.5184855063053467,0.5479059440057026,0.4520940559942975,70.0,11.28857160867423
170,0.521553467881118,0.5424206840716175,0.4575793159283826,70.0,11.323399133851487
171,0.5246214294568893,0.5369057735515286,0.4630942264484715,70.0,11.358828977507727
172,0.5276893910326605,0.5313615352096521,0.4686384647903479,70.0,11.394874821373438
173,0.5307573526084318,0.5257882973441347,0.4742117026558653,70.0,11.431550833847167
174,0.5338253141842031,0.5201863937381388,0.4798136062618612,70.0,11.468871693770579
175,0.5368932757599744,0.5145561636096223,0.4854438363903777,70.0,11.506852615661549
176,0.5399612373357456,0.508897951559831,0.491102048440169,70.0,11.545509376513913
177,0.543029198911517,0.5032121075204874,0.4967878924795126,70.0,11.584858344282067
178,0.5460971604872883,0.4974989866997288,0.5025010133002712,70.0,11.624916508178842
179,0.5491651220630596,0.4917589495267879,0.5082410504732121,70.0,11.665701510926857
180,0.5522330836388308,0.4859923615954187,0.5140076384045813,70.0,11.707231683116476
181,0.5553010452146021,0.4801995936061041,0.5198004063938959,70.0,11.749526079837308
182,0.5583690067903734,0.4743810213070527,0.5256189786929473,70.0,11.792604519765964
183,0.5614369683661447,0.468537025433986,0.531462974566014,70.0,11.836487626910383
184,0.5645049299419159,0.4626679916487549,0.5373320083512451,70.0,11.881196875229817
185,0.5675728915176872,0.4567743104767791,0.5432256895232209,70.0,11.92675463637139
186,0.5706408530934585,0.4508563772433358,0.5491436227566642,70.0,11.973184230787718
187,0.5737088146692298,0.4449145920087266,0.5550854079912734,70.0,12.020509982526542
188,0.5767767762450011,0.4389493595022988,0.5610506404977011,70.0,12.068757278013427
189,0.5798447378207724,0.4329610890553862,0.5670389109446138,70.0,12.117952629180918
190,0.5829126993965437,0.4269501945331549,0.573049805466845,70.0,12.168123741335286
191,0.5859806609723149,0.4209170942653886,0.5790829057346114,70.0,12.219299586193248
192,0.5890486225480862,0.414862210976199,0.585137789023801,70.0,12.271510480567956
193,0.5921165841238575,0.4087859717127434,0.5912140282872566,70.0,12.32478817123557
194,0.5951845456996288,0.4026888077728892,0.5973111922271108,70.0,12.379165926573869
195,0.5982525072754,0.3965711546319022,0.6034288453680978,70.0,12.434678635630338
196,0.6013204688511713,0.3904334518681487,0.6095665481318513,70.0,12.4913629153534
197,0.6043884304269426,0.3842761430878475,0.6157238569121525,70.0,12.549257226805977
198,0.607456392002714,0.3780996758488744,0.6219003241511256,70.0,12.608402001278145
199,0.6105243535784852,0.3719045015836381,0.6280954984163619,70.0,12.668839777326593
200,0.6135923151542565,0.3656910755210732,0.6343089244789267,70.0,12.730615349894617
201,0.6166602767300278,0.3594598566077381,0.6405401433922618,70.0,12.793775932811583
202,0.619728238305799,0.3532113074280575,0.6467886925719425,70.0,12.85837133613595
203,0.6227961998815703,0.3469458941237154,0.6530541058762845,70.0,12.924454159996325
204,0.6258641614573416,0.3406640863122389,0.6593359136877611,70.0,12.992080006803771
205,0.6289321230331129,0.3343663570047698,0.6656336429952302,70.0,13.061307713961458
206,0.6320000846088841,0.3280531825230671,0.6719468174769329,70.0,13.132199609489755
207,0.6350680461846554,0.3217250424157362,0.6782749575842638,70.0,13.20482179332435
208,0.6381360077604268,0.315382419373736,0.684617580626264,70.0,13.2792444474389
209,0.641203969336198,0.3090257991451746,0.6909742008548254,70.0,13.35554217840455
210,0.6442719309119693,0.3026556704493701,0.6973443295506299,70.0,13.433794396537687
211,0.6473398924877406,0.2962725248902927,0.7037274751097072,70.0,13.514085736418213
212,0.6504078540635119,0.2898768568693184,0.7101231431306816,70.0,13.596506524307634
213,0.6534758156392831,0.2834691634973687,0.7165308365026313,70.0,13.681153298875198
214,0.6565437772150544,0.2770499445064259,0.722950055493574,70.0,13.768129392685454
215,0.6596117387908257,0.270619702160501,0.729380297839499,70.0,13.857545583142898
216,0.662679700366597,0.2641789411659856,0.7358210588340144,70.0,13.949520823077242
217,0.6657476619423682,0.2577281685815065,0.7422718314184935,70.0,14.044183062933271
218,0.6688156235181395,0.2512678937272479,0.7487321062727521,70.0,14.141670178680451
219,0.6718835850939109,0.2447986280937701,0.7552013719062298,70.0,14.242131022157631
220,0.6749515466696822,0.2383208852503754,0.7616791147496246,70.0,14.345726613731506
221,0.6780195082454534,0.2318351807529958,0.7681648192470042,70.0,14.452631501014974
222,0.6810874698212247,0.2253420320516874,0.7746579679483125,70.0,14.56303531213942
223,0.684155431396996,0.2188419583976979,0.7811580416023021,70.0,14.677144537943745
224,0.6872233929727672,0.2123354807501594,0.7876645192498406,70.0,14.79518458472948
225,0.6902913545485385,0.2058231216824314,0.7941768783175686,70.0,14.917402148340619
226,0.6933593161243098,0.1993054052880946,0.8006945947119054,70.0,15.044067971784667
227,0.6964272777000811,0.1927828570866596,0.8072171429133403,70.0,15.175480063119965
228,0.6994952392758523,0.1862560039289496,0.8137439960710504,70.0,15.311967468844566
229,0.7025632008516236,0.1797253739022689,0.820274626097731,70.0,15.453894721808625
230,0.705631162427395,0.173191496235279,0.8268085037647209,70.0,15.601667113505343
231,0.7086991240031663,0.1666549012027031,0.8333450987972969,70.0,15.755736980892207
232,0.7117670855789375,0.1601161200297994,0.8398838799702005,70.0,15.916611251074418
233,0.7148350471547088,0.1535756847966982,0.8464243152033017,70.0,16.08486055804963
234,0.7179030087304801,0.1470341283425638,0.8529658716574362,70.0,16.26113034118942
235,0.7209709703062513,0.1404919841696538,0.8595080158303462,70.0,16.446154465249748
236,0.7240389318820226,0.1339497863472611,0.8660502136527388,70.0,16.640772081281092
237,0.7271068934577939,0.1274080694156004,0.8725919305843995,70.0,16.845948699041088
238,0.7301748550335652,0.1208673682896238,0.8791326317103761,70.0,17.06280279825525
239,0.7332428166093364,0.1143282181628145,0.8856717818371854,70.0,17.292639820920208
240,0.7363107781851077,0.107791154410974,0.8922088455890259,70.0,17.536996143254385
241,0.7393787397608791,0.1012567124960319,0.898743287503968,70.0,17.797696759308288
242,0.7424467013366504,0.0947254278698895,0.9052745721301104,70.0,18.076932144083052
243,0.7455146629124216,0.0881978358783217,0.9118021641216782,70.0,18.377362488155892
244,0.7485826244881929,0.0816744716649827,0.9183255283350172,70.0,18.702261889917366
245,0.7516505860639642,0.0751558700755106,0.9248441299244894,70.0,19.05572240312244
246,0.7547185476397354,0.0686425655617691,0.9313574344382308,70.0,19.442950443777733
247,0.7577865092155067,0.0621350920862322,0.9378649079137678,70.0,19.870710706495068
248,0.760854470791278,0.0556339830265784,0.9443660169734216,70.0,20.348015422719484
249,0.7639224323670493,0.0491397710804559,0.950860228919544,70.0,20.887241955239304
250,0.7669903939428205,0.042652988170478,0.957347011829522,70.0,21.506043756476995
251,0.7700583555185919,0.03617416534949,0.96382583465051,70.0,22.230843403526013
252,0.7731263170943632,0.0297038327060772,0.9702961672939228,70.0,23.103795668099295
253,0.7761942786701345,0.02324251927037,0.97675748072963,70.0,24.198403600409627
254,0.7792622402459057,0.0167907529201711,0.9832092470798288,70.0,25.66109050796971
255,0.782330201821677,0.0103490602874244,0.9896509397125756,70.0,27.857663743679566
256,0.7853981633974483,0.0039179666650186,0.9960820333349814,70.0,32.31412371558732
257,0.7884661249732196,0.0,1.0025020040859942,70.0,129.57086568844775
258,0.7915340865489908,0.0,1.008910329628829,70.0,129.15871062400961
259,0.7946020481247621,0.0,1.0153064892429151,70.0,128.7512351792518
260,0.7976700097005334,0.0,1.021689963915451,70.0,128.34838887942212
261,0.8007379712763046,0.0,1.0280602364324565,70.0,127.95012198279855
262,0.803805932852076,0.0,1.0344167914693694,70.0,127.55638546797569
263,0.8068738944278473,0.0,1.0407591156811034,70.0,127.16713102139789
264,0.8099418560036186,0.0,1.0470866977916058,70.0,126.78231102513143
265,0.8130098175793898,0.0,1.0533990286828572,70.0,126.40187854487148
266,0.8160777791551611,0.0,1.059695601483286,70.0,126.02578731817897
267,0.8191457407309324,0.0,1.0659759116556249,70.0,125.65399174294055
268,0.8222137023067037,0.0,1.0722394570841314,70.0,125.28644686604883
269,0.8252816638824749,0.0,1.0784857381612043,70.0,124.923108372296
270,0.8283496254582462,0.0,1.0847142578733215,70.0,124.56393257347892
271,0.8314175870340175,0.0,1.090924521886349,70.0,124.20887639770667
272,0.8344855486097889,0.0,1.0971160386301395,70.0,123.85789737891082
273,0.8375535101855601,0.0,1.1032883193824197,70.0,123.5109536465516
274,0.8406214717613314,0.0,1.1094408783519838,70.0,123.16800391551465
275,0.8436894333371027,0.0,1.1155732327611176,70.0,122.82900747619694
276,0.8467573949128739,0.0,1.1216849029272815,70.0,122.49392418477535
277,0.8498253564886452,0.0,1.1277754123440094,70.0,122.16271445365504
278,0.8528933180644165,0.0,1.1338442877610082,70.0,121.83533924209442
279,0.8559612796401878,0.0,1.1398910592634446,70.0,121.51176004700126
280,0.859029241215959,0.0,1.1459152603504394,70.0,121.19193889389577
281,0.8620972027917303,0.0,1.1519164280126453,70.0,120.8758383280414
282,0.8651651643675016,0.0,1.157894102809032,70.0,120.56342140573376
283,0.868233125943273,0.0,1.1638478289427587,70.0,120.25465168574839
284,0.8713010875190442,0.0,1.1697771543361464,70.0,119.94949322094318
285,0.8743690490948155,0.0,1.1756816307047762,70.0,119.64791055000998
286,0.8774370106705868,0.0,1.181560813630607,70.0,119.34986868937652
287,0.880504972246358,0.0,1.1874142626342208,70.0,119.05533312524999
288,0.8835729338221293,0.0,1.1932415412460482,70.0,118.76426980580442
289,0.8866408953979006,0.0,1.19904221707667,70.0,118.47664513350516
290,0.8897088569736719,0.0,1.2048158618861091,70.0,118.19242595756992
291,0.8927768185494431,0.0,1.210562051652152,70.0,117.91157956656087
292,0.8958447801252144,0.0,1.216280366637617,70.0,117.63407368110919
293,0.8989127417009857,0.0,1.221970391456646,70.0,117.35987644676386
294,0.9019807032767572,0.0,1.2276317151399274,70.0,117.08895642696713
295,0.9050486648525284,0.0,1.2332639311988844,70.0,116.82128259615068
296,0.9081166264282996,0.0,1.2388666376887827,70.0,116.55682433295192
297,0.9111845880040708,0.0,1.244439437270788,70.0,116.29555141354653
298,0.914252549579842,0.0,1.2499819372729322,70.0,116.0374340050949
299,0.9173205111556134,0.0,1.2554937497499747,70.0,115.78244265930165
300,0.9203884727313848,0.0,1.2609744915421384,70.0,115.5305483060852
301,0.923456434307156,0.0,1.2664237843327744,70.0,115.28172224735266
302,0.9265243958829272,0.0,1.2718412547048683,70.0,115.03593615088135
303,0.9295923574586984,0.0,1.2772265341963802,70.0,114.79316204430448
304,0.9326603190344698,0.0,1.2825792593545058,70.0,114.55337230919469
305,0.9357282806102412,0.0,1.2878990717887189,70.0,114.31653967524872
306,0.9387962421860124,0.0,1.29318561822266,70.0,114.0826372145691
307,0.9418642037617836,0.0,1.2984385505448766,70.0,113.8516383360383
308,0.944932165337555,0.0,1.3036575258583367,70.0,113.62351677978897
309,0.9480001269133262,0.0,1.3088422065287983,70.0,113.39824661176158
310,0.9510680884890976,0.0,1.3139922602319354,70.0,113.17580221835429
311,0.9541360500648688,0.0,1.3191073599992789,70.0,112.95615830115861
312,0.95720401164064,0.0,1.3241871842629382,70.0,112.7392898717809
313,0.9602719732164112,0.0,1.3292314168991306,70.0,112.5251722467463
314,0.9633399347921826,0.0,1.334239747270409,70.0,112.31378104248853
315,0.966407896367954,0.0,1.3392118702667544,70.0,112.10509217041516
316,0.9694758579437252,0.0,1.3441474863453573,70.0,111.89908183205557
317,0.9725438195194964,0.0,1.3490463015691811,70.0,111.69572651428454
318,0.9756117810952678,0.0,1.35390802764429,70.0,111.49500298462134
319,0.9786797426710392,0.0,1.3587323819558874,70.0,111.29688828660426
320,0.9817477042468103,0.0,1.363519087603153,70.0,111.10135973523568
321,0.9848156658225816,0.0,1.368267873432763,70.0,110.90839491250082
322,0.9878836273983528,0.0,1.372978474071172,70.0,110.71797166295487
323,0.9909515889741242,0.0,1.3776506299556417,70.0,110.53006808937846
324,0.9940195505498954,0.0,1.38228408736397,70.0,110.3446625485011
325,0.9970875121256668,0.0,1.3868785984429646,70.0,110.16173364678977
326,1.000155473701438,0.0,1.3914339212356517,70.0,109.98126023630168
327,1.0032234352772094,0.0,1.3959498197071794,70.0,109.80322141060122
328,1.0062913968529803,0.0,1.400426063769466,70.0,109.62759650073814
329,1.009359358428752,0.0,1.404862429304588,70.0,109.45436507128561
330,1.012427320004523,0.0,1.409258698186811,70.0,109.28350691644108
331,1.0154952815802945,0.0,1.41361465830346,70.0,109.11500205618064
332,1.0185632431560658,0.0,1.4179301035744052,70.0,108.94883073247493
333,1.021631204731837,0.0,1.4222048339703193,70.0,108.78497340555901
334,1.0246991663076084,0.0,1.4264386555296351,70.0,108.6234107502585
335,1.0277671278833795,0.0,1.4306313803742825,70.0,108.4641236523671
336,1.030835089459151,0.0,1.4347828267240386,70.0,108.30709320508159
337,1.033903051034922,0.0,1.438892818909718,70.0,108.15230070548408
338,1.0369710126106937,0.0,1.442961187385027,70.0,107.99972765107835
339,1.0400389741864646,0.0,1.4469877687371528,70.0,107.84935573637499
340,1.043106935762236,0.0,1.4509724056961144,70.0,107.70116684952532
341,1.0461748973380072,0.0,1.4549149471428076,70.0,107.55514306900459
342,1.0492428589137786,0.0,1.4588152481158358,70.0,107.41126666034057
343,1.05231082048955,0.0,1.4626731698170443,70.0,107.26952007289017
344,1.055378782065321,0.0,1.4664885796158242,70.0,107.12988593666043
345,1.0584467436410925,0.0,1.4702613510521454,70.0,106.99234705917502
346,1.0615147052168636,0.0,1.473991363838396,70.0,106.85688642238249
347,1.064582666792635,0.0,1.4776785038598883,70.0,106.72348717961131
348,1.0676506283684062,0.0,1.4813226631742489,70.0,106.59213265256211
349,1.0707185899441776,0.0,1.4849237400094846,70.0,106.46280632834545
350,1.0737865515199487,0.0,1.4884816387608584,70.0,106.33549185655838
351,1.07685451309572,0.0,1.4919962699865978,70.0,106.21017304639979
352,1.0799224746714913,0.0,1.4954675504022577,70.0,106.0868338638292
353,1.0829904362472629,0.0,1.4988954028740769,70.0,105.96545842875723
354,1.086058397823034,0.0,1.5022797564109482,70.0,105.84603101228059
355,1.0891263593988052,0.0,1.5056205461553116,70.0,105.72853603395019
356,1.0921943209745766,0.0,1.5089177133728358,70.0,105.61295805907666
357,1.0952622825503475,0.0,1.512171205440943,70.0,105.49928179607099
358,1.0983302441261191,0.0,1.5153809758361096,70.0,105.38749209382279
359,1.1013982057018905,0.0,1.5185469841200887,70.0,105.27757393910977
360,1.1044661672776617,0.0,1.5216691959249404,70.0,105.16951245404313
361,1.1075341288534328,0.0,1.5247475829369133,70.0,105.06329289354646
362,1.1106020904292042,0.0,1.5277821228792512,70.0,104.95890064286543
363,1.1136700520049756,0.0,1.5307727994937836,70.0,104.85632121511341
364,1.1167380135807468,0.0,1.5337196025215143,70.0,104.7555402488444
365,1.119805975156518,0.0,1.5366225276820389,70.0,104.65654350565998
366,1.1228739367322893,0.0,1.5394815766518928,70.0,104.55931686784629
367,1.125941898308061,0.0,1.5422967570417967,70.0,104.46384633604134
368,1.1290098598838318,0.0,1.5450680823728975,70.0,104.37011802693033
369,1.1320778214596032,0.0,1.54779557205185,70.0,104.27811817097323
370,1.1351457830353744,0.0,1.5504792513449672,70.0,104.18783311015726
371,1.1382137446111458,0.0,1.5531191513512277,70.0,104.09924929578129
372,1.141281706186917,0.0,1.5557153089743148,70.0,104.01235328626584
373,1.1443496677626883,0.0,1.5582677668936715,70.0,103.92713174498996
374,1.1474176293384597,0.0,1.5607765735344636,70.0,103.84357143815781
375,1.1504855909142309,0.0,1.5632417830366416,70.0,103.76165923268877
376,1.1535535524900022,0.0,1.5656634552230009,70.0,103.68138209413506
377,1.1566215140657734,0.0,1.5680416555662544,70.0,103.6027270846253
378,1.1596894756415448,0.0,1.5703764551551629,70.0,103.52568136083373
379,1.162757437217316,0.0,1.572667930659791,70.0,103.45023217197202
380,1.165825398793087,0.0,1.5749161642957057,70.0,103.37636685781024
381,1.1688933603688585,0.0,1.5771212437874254,70.0,103.30407284671696
382,1.17196132194463,0.0,1.579283262330841,70.0,103.23333765372738
383,1.175029283520401,0.0,1.5814023185548152,70.0,103.16414887863334
384,1.1780972450961724,0.0,1.5834785164819292,70.0,103.09649420409619
385,1.1811652066719438,0.0,1.5855119654882903,70.0,103.03036139378484
386,1.184233168247715,0.0,1.5875027802626025,70.0,102.96573829053406
387,1.1873011298234863,0.0,1.5894510807643485,70.0,102.90261281452642
388,1.1903690913992575,0.0,1.5913569921811714,70.0,102.84097296149658
389,1.193437052975029,0.0,1.593220644885439,70.0,102.78080680095772
390,1.1965050145508,0.0,1.59504217439009,70.0,102.72210247444802
391,1.1995729761265714,0.0,1.5968217213036124,70.0,102.66484819380109
392,1.2026409377023426,0.0,1.5985594312843785,70.0,102.60903223943465
393,1.205708899278114,0.0,1.6002554549941574,70.0,102.5546429586625
394,1.2087768608538851,0.0,1.6019099480509096,70.0,102.50166876402722
395,1.2118448224296563,0.0,1.6035230709809625,70.0,102.4500981316503
396,1.214912784005428,0.0,1.6050949891703694,70.0,102.39991959960682
397,1.217980745581199,0.0,1.6066258728156662,70.0,102.35112176631772
398,1.2210487071569704,0.0,1.6081158968739897,70.0,102.30369328896118
399,1.2241166687327416,0.0,1.6095652410124566,70.0,102.25762288190677
400,1.227184630308513,0.0,1.610974089557004,70.0,102.21289931516631
401,1.2302525918842842,0.0,1.6123426314405718,70.0,102.1695114128654
402,1.2333205534600555,0.0,1.61367106015068,70.0,102.12744805173448
403,1.2363885150358267,0.0,1.614959573676473,70.0,102.08669815961733
404,1.239456476611598,0.0,1.6162083744551383,70.0,102.04725071400058
405,1.2425244381873692,0.0,1.6174176693177895,70.0,102.0090947405613
406,1.2455923997631406,0.0,1.6185876694348835,70.0,101.97221931173122
407,1.248660361338912,0.0,1.6197185902609663,70.0,101.93661354528452
408,1.2517283229146832,0.0,1.6208106514791172,70.0,101.90226660293723
409,1.2547962844904543,0.0,1.6218640769447432,70.0,101.8691676889709
410,1.2578642460662257,0.0,1.6228790946289586,70.0,101.83730604887212
411,1.260932207641997,0.0,1.6238559365615572,70.0,101.806670967989
412,1.2640001692177685,0.0,1.6247948387734743,70.0,101.77725177020814
413,1.2670681307935396,0.0,1.6256960412388624,70.0,101.74903781664814
414,1.2701360923693108,0.0,1.626559787816795,70.0,101.7220185043704
415,1.2732040539450822,0.0,1.627386326192501,70.0,101.69618326511002
416,1.2762720155208536,0.0,1.6281759078183062,70.0,101.67152156402206
417,1.2793399770966247,0.0,1.628928787854177,70.0,101.64802289844707
418,1.282407938672396,0.0,1.62964522510793,70.0,101.62567679669363
419,1.2854759002481673,0.0,1.6303254819751425,70.0,101.60447281683821
420,1.2885438618239389,0.0,1.6309698243787143,70.0,101.58440054554404
421,1.2916118233997098,0.0,1.6315785217081755,70.0,101.56544959689583
422,1.2946797849754812,0.0,1.6321518467586889,70.0,101.54760961125332
423,1.2977477465512524,0.0,1.6326900756698433,70.0,101.53087025412111
424,1.3008157081270235,0.0,1.633193487864109,70.0,101.51522121503837
425,1.303883669702795,0.0,1.633662365985202,70.0,101.50065220648234
426,1.3069516312785665,0.0,1.634096995836107,70.0,101.48715296279305
427,1.3100195928543377,0.0,1.6344976663169817,70.0,101.47471323911341
428,1.3130875544301088,0.0,1.634864669362867,70.0,101.46332281034726
429,1.3161555160058802,0.0,1.6351982998812005,70.0,101.45297147013575
430,1.3192234775816514,0.0,1.635498855689247,70.0,101.44364902984968
431,1.3222914391574228,0.0,1.6357666374513298,70.0,101.43534531760123
432,1.325359400733194,0.0,1.6360019486159851,70.0,101.4280501772718
433,1.3284273623089653,0.0,1.6362050953529923,70.0,101.4217534675589
434,1.3314953238847365,0.0,1.6363763864903484,70.0,101.4164450610392
435,1.3345632854605078,0.0,1.6365161334511067,70.0,101.41211484325142
436,1.337631247036279,0.0,1.6366246501902817,70.0,101.40875271179351
437,1.3406992086120504,0.0,1.6367022531315458,70.0,101.40634857544235
438,1.3437671701878218,0.0,1.6367492611040375,70.0,101.40489235328761
439,1.346835131763593,0.0,1.6367659952791118,70.0,101.40437397388449
440,1.3499030933393643,0.0,1.6367527791070644,70.0,101.40478337442578
441,1.3529710549151357,0.0,1.636709938253909,70.0,101.4061104999307
442,1.3560390164909069,0.0,1.6366378005381883,70.0,101.40834530245185
443,1.359106978066678,0.0,1.6365366958677998,70.0,101.41147774030144
444,1.3621749396424494,0.0,1.6364069561769048,70.0,101.41549777729517
445,1.3652429012182206,0.0,1.6362489153629258,70.0,101.4203953820138
446,1.368310862793992,0.0,1.6360629092235572,70.0,101.42616052708583
447,1.371378824369763,0.0,1.6358492753940137,70.0,101.43278318848442
448,1.3744467859455345,0.0,1.6356083532842434,70.0,101.44025334484759
449,1.377514747521306,0.0,1.6353404840163646,70.0,101.44856097681426
450,1.380582709097077,0.0,1.635046010362225,70.0,101.4576960663798
451,1.3836506706728484,0.0,1.6347252766810858,70.0,101.46764859627157
452,1.3867186322486196,0.0,1.6343786288575113,70.0,101.47840854934174
453,1.389786593824391,0.0,1.6340064142394175,70.0,101.489965907981
454,1.392854555400162,0.0,1.633608981576315,70.0,101.50231065355061
