theta,A0,A,bound
0.2638446955163303,0.029732612843848417,0.029732612843848417,0
0.26691265709210155,0.029887030035148334,0.029887030035148334,0
0.2699806186678728,0.03004122654551321,0.03004122654551321,0
0.27304858024364415,0.03019519826202797,0.03019519826202797,0
0.2761165418194154,0.03034894111753249,0.03034894111753249,0
0.2791845033951867,0.030502451089752896,0.030502451089752896,0
0.28225246497095796,0.030655724200460345,0.030655724200460345,0
0.28532042654672923,0.03080875651465782,0.03080875651465782,0
0.28838838812250056,0.030961544139792362,0.030961544139792362,0
0.29145634969827183,0.03111408322499283,0.03111408322499283,0
0.2945243112740431,0.03126636996033263,0.03126636996033263,0
0.2975922728498144,0.03141840057611534,0.03141840057611534,0
0.30066023442558565,0.03157017134218346,0.03157017134218346,0
0.303728196001357,0.03172167856724952,0.03172167856724952,0
0.30679615757712825,0.03187291859824816,0.03187291859824816,0
0.3098641191528995,0.032023887819708746,0.032023887819708746,0
0.3129320807286708,0.032174582653148674,0.032174582653148674,0
0.31600004230444206,0.03232499955648469,0.03232499955648469,0
0.3190680038802134,0.03247513502346422,0.03247513502346422,0
0.32213596545598466,0.032624985583113615,0.032624985583113615,0
0.32520392703175593,0.03277454779920443,0.03277454779920443,0
0.3282718886075272,0.03292381826973646,0.03292381826973646,0
0.3313398501832985,0.033072793626436996,0.033072793626436996,0
0.33440781175906975,0.03322147053427573,0.03322147053427573,0
0.3374757733348411,0.03336984569099524,0.03336984569099524,0
0.34054373491061235,0.033517915826656204,0.033517915826656204,0
0.3436116964863836,0.0336656777031963,0.0336656777031963,0
0.3466796580621549,0.03381312811400406,0.03381312811400406,0
0.34974761963792617,0.03396026388350482,0.03396026388350482,0
0.3528155812136975,0.03410708186676083,0.03410708186676083,0
0.35588354278946877,0.03425357894908294,0.03425357894908294,0
0.35895150436524004,0.03439975204565498,0.03439975204565498,0
0.3620194659410113,0.034545598101169875,0.034545598101169875,0
0.3650874275167826,0.03469111408947672,0.03469111408947672,0
0.36815538909255385,0.03483629701323941,0.03483629701323941,0
0.3712233506683252,0.034981143903605585,0.034981143903605585,0
0.37429131224409645,0.035125651819886194,0.035125651819886194,0
0.3773592738198677,0.035269817849244565,0.035269817849244565,0
0.380427235395639,0.03541363910639611,0.03541363910639611,0
0.38349519697141027,0.035557112733316104,0.035557112733316104,0
0.3865631585471816,0.03570023589895805,0.03570023589895805,0
0.38963112012295287,0.03584300579897964,0.03584300579897964,0
0.39269908169872414,0.03598541965547793,0.03598541965547793,0
0.3957670432744954,0.03612747471673269,0.03612747471673269,0
0.3988350048502667,0.036269168256957605,0.036269168256957605,0
0.401902966426038,0.03641049757605952,0.03641049757605952,0
0.4049709280018093,0.03655145999940485,0.03655145999940485,0
0.40803888957758055,0.036692052877594014,0.036692052877594014,0
0.4111068511533518,0.036832273586241804,0.036832273586241804,0
0.4141748127291231,0.03697211952576619,0.03697211952576619,0
0.4172427743048944,0.037111588121181996,0.037111588121181996,0
0.4203107358806657,0.03725067682190278,0.03725067682190278,0
0.42337869745643697,0.037389383101547734,0.037389383101547734,0
0.42644665903220824,0.0375277044577551,0.0375277044577551,0
0.4295146206079795,0.0376656384120017,0.0376656384120017,0
0.4325825821837508,0.03780318250942778,0.03780318250942778,0
0.4356505437595221,0.03794033431866777,0.03794033431866777,0
0.4387185053352934,0.03807709143168603,0.03807709143168603,0
0.44178646691106466,0.038213451463618285,0.038213451463618285,0
0.44485442848683593,0.0383494120526175,0.0383494120526175,0
0.4479223900626072,0.038484970859705654,0.038484970859705654,0
0.45099035163837853,0.03862012556862885,0.03862012556862885,0
0.4540583132141498,0.0387548738857187,0.0387548738857187,0
0.45712627478992107,0.03888921353975681,0.03888921353975681,0
0.46019423636569234,0.03902314228184436,0.03902314228184436,0
0.4632621979414636,0.03915665788527572,0.03915665788527572,0
0.4663301595172349,0.03928975814541619,0.03928975814541619,0
0.4693981210930062,0.03942244087958378,0.03942244087958378,0
0.4724660826687775,0.039554703926934456,0.039554703926934456,0
0.47553404424454876,0.03968654514835205,0.03968654514835205,0
0.47860200582032003,0.03981796242634037,0.03981796242634037,0
0.4816699673960913,0.039948953664920725,0.039948953664920725,0
0.48473792897186263,0.04007951678953075,0.04007951678953075,0
0.4878058905476339,0.04020964974692863,0.04020964974692863,0
0.4908738521234052,0.04033935050509893,0.04033935050509893,0
0.49394181369917645,0.04046861705316238,0.04046861705316238,0
0.4970097752749477,0.040597447401288664,0.040597447401288664,0
0.500077736850719,0.04072583958061183,0.04072583958061183,0
0.5031456984264903,0.04085379164314887,0.04085379164314887,0
0.5062136600022615,0.04098130166172092,0.04098130166172092,0
0.5092816215780329,0.04110836772987728,0.04110836772987728,0
0.5123495831538042,0.04123498796182199,0.04123498796182199,0
0.5154175447295755,0.041361160492342806,0.041361160492342806,0
0.5184855063053467,0.04148688347674297,0.04148688347674297,0
0.521553467881118,0.041612155090775184,0.041612155090775184,0
0.5246214294568893,0.04173697353057781,0.04173697353057781,0
0.5276893910326605,0.04186133701261358,0.04186133701261358,0
0.5307573526084318,0.0419852437736103,0.0419852437736103,0
0.5338253141842031,0.042108692070503766,0.042108692070503766,0
0.5368932757599744,0.042231680180382786,0.042231680180382786,0
0.5399612373357456,0.042354206400435954,0.042354206400435954,0
0.543029198911517,0.04247626904790085,0.04247626904790085,0
0.5460971604872883,0.04259786646001469,0.04259786646001469,0
0.5491651220630596,0.042718996993966904,0.042718996993966904,0
0.5522330836388308,0.04283965902685365,0.04283965902685365,0
0.5553010452146021,0.04295985095563397,0.04295985095563397,0
0.5583690067903734,0.043079571197087455,0.043079571197087455,0
0.5614369683661447,0.043198818187773866,0.043198818187773866,0
0.5645049299419159,0.04331759038399398,0.04331759038399398,0
0.5675728915176872,0.04343588626175222,0.04343588626175222,0
0.5706408530934585,0.04355370431672068,0.04355370431672068,0
0.5737088146692298,0.0436710430642044,0.0436710430642044,0
0.5767767762450011,0.04378790103910841,0.04378790103910841,0
0.5798447378207724,0.04390427679590583,0.04390427679590583,0
0.5829126993965437,0.044020168908607375,0.044020168908607375,0
0.5859806609723149,0.044135575970731984,0.044135575970731984,0
0.5890486225480862,0.04425049659527915,0.04425049659527915,0
0.5921165841238575,0.04436492941470169,0.04436492941470169,0
0.5951845456996288,0.04447887308088032,0.04447887308088032,0
0.5982525072754,0.044592326265099055,0.044592326265099055,0
0.6013204688511713,0.04470528765802176,0.04470528765802176,0
0.6043884304269426,0.044817755969669616,0.044817755969669616,0
0.607456392002714,0.04492972992939972,0.04492972992939972,0
0.6105243535784852,0.045041208285884815,0.045041208285884815,0
0.6135923151542565,0.045152189807093616,0.045152189807093616,0
0.6166602767300278,0.04526267328027231,0.04526267328027231,0
0.619728238305799,0.04537265751192681,0.04537265751192681,0
0.6227961998815703,0.045482141327806036,0.045482141327806036,0
0.6258641614573416,0.04559112357288579,0.04559112357288579,0
0.6289321230331129,0.04569960311135364,0.04569960311135364,0
0.6320000846088841,0.04580757882659439,0.04580757882659439,0
0.6350680461846554,0.04591504962117656,0.04591504962117656,0
0.6381360077604268,0.046022014416839285,0.046022014416839285,0
0.641203969336198,0.04612847215447985,0.04612847215447985,0
0.6442719309119693,0.046234421794142576,0.046234421794142576,0
0.6473398924877406,0.046339862315007405,0.046339862315007405,0
0.6504078540635119,0.04644479271537974,0.04644479271537974,0
0.6534758156392831,0.04654921201268062,0.04654921201268062,0
0.6565437772150544,0.04665311924343776,0.04665311924343776,0
0.6596117387908257,0.04675651346327651,0.04675651346327651,0
0.662679700366597,0.046859393746912184,0.046859393746912184,0
0.6657476619423682,0.046961759188142285,0.046961759188142285,0
0.6688156235181395,0.04706360889983934,0.04706360889983934,0
0.6718835850939109,0.04716494201394444,0.04716494201394444,0
0.6749515466696822,0.047265757681460824,0.047265757681460824,0
0.6780195082454534,0.047366055072448426,0.047366055072448426,0
0.6810874698212247,0.04746583337601826,0.04746583337601826,0
0.684155431396996,0.04756509180032757,0.04756509180032757,0
0.6872233929727672,0.0476638295725753,0.0476638295725753,0
0.6902913545485385,0.04776204593899772,0.04776204593899772,0
0.6933593161243098,0.04785974016486476,0.04785974016486476,0
0.6964272777000811,0.04795691153447611,0.04795691153447611,0
0.6994952392758523,0.04805355935115836,0.04805355935115836,0
0.7025632008516236,0.048149682937261594,0.048149682937261594,0
0.705631162427395,0.04824528163415704,0.04824528163415704,0
0.7086991240031663,0.04834035480223434,0.04834035480223434,0
0.7117670855789375,0.04843490182089955,0.04843490182089955,0
0.7148350471547088,0.04852892208857297,0.04852892208857297,0
0.7179030087304801,0.04862241502268747,0.04862241502268747,0
0.7209709703062513,0.04871538005968683,0.04871538005968683,0
0.7240389318820226,0.048807816655024434,0.048807816655024434,0
0.7271068934577939,0.04889972428316191,0.04889972428316191,0
0.7301748550335652,0.048991102437568095,0.048991102437568095,0
0.7332428166093364,0.04908195063071811,0.04908195063071811,0
0.7363107781851077,0.04917226839409253,0.04917226839409253,0
0.7393787397608791,0.04926205527817659,0.04926205527817659,0
0.7424467013366504,0.04935131085245963,0.04935131085245963,0
0.7455146629124216,0.04944003470543465,0.04944003470543465,0
0.7485826244881929,0.04952822644459773,0.04952822644459773,0
0.7516505860639642,0.0496158856964477,0.0496158856964477,0
0.7547185476397354,0.04970301210648575,0.04970301210648575,0
0.7577865092155067,0.04978960533921531,0.04978960533921531,0
0.760854470791278,0.049875665078141514,0.049875665078141514,0
0.7639224323670493,0.049961191025771096,0.049961191025771096,0
0.7669903939428205,0.050046182903612235,0.050046182903612235,0
0.7700583555185919,0.050130640452174045,0.050130640452174045,0
0.7731263170943632,0.050214563430966426,0.050214563430966426,0
0.7761942786701345,0.05029795161849984,0.05029795161849984,0
0.7792622402459057,0.05038080481228489,0.05038080481228489,0
0.782330201821677,0.05046312282883186,0.05046312282883186,0
0.7853981633974483,0.05054490550365039,0.05054490550365039,0
0.7884661249732196,0.05062615269124873,0.05062615269124873,0
0.7915340865489908,0.05070686426513349,0.05070686426513349,0
0.7946020481247621,0.050787040117808546,0.050787040117808546,0
0.7976700097005334,0.050866680160774565,0.050866680160774565,0
0.8007379712763046,0.05094578432452783,0.05094578432452783,0
0.803805932852076,0.051024352558559465,0.051024352558559465,0
0.8068738944278473,0.051102384831354014,0.051102384831354014,0
0.8099418560036186,0.05117988113038834,0.05117988113038834,0
0.8130098175793898,0.051256841462130165,0.051256841462130165,0
0.8160777791551611,0.0513332658520363,0.0513332658520363,0
0.8191457407309324,0.051409154344551046,0.051409154344551046,0
0.8222137023067037,0.05148450700310416,0.05148450700310416,0
0.8252816638824749,0.051559323910108805,0.051559323910108805,0
0.8283496254582462,0.05163360516695903,0.05163360516695903,0
0.8314175870340175,0.05170735089402749,0.05170735089402749,0
0.8344855486097889,0.0517805612306626,0.0517805612306626,0
0.8375535101855601,0.051853236335185474,0.051853236335185474,0
0.8406214717613314,0.05192537638488688,0.05192537638488688,0
0.8436894333371027,0.05199698157602374,0.05199698157602374,0
0.8467573949128739,0.05206805212381548,0.05206805212381548,0
0.8498253564886452,0.052138588262440146,0.052138588262440146,0
0.8528933180644165,0.05220859024503012,0.05220859024503012,0
0.8559612796401878,0.05227805834366762,0.05227805834366762,0
0.859029241215959,0.05234699284938027,0.05234699284938027,0
0.8620972027917303,0.05241539407213565,0.05241539407213565,0
0.8651651643675016,0.052483262340836265,0.052483262340836265,0
0.868233125943273,0.05255059800331386,0.05255059800331386,0
0.8713010875190442,0.05261740142632336,0.05261740142632336,0
0.8743690490948155,0.052683672995536855,0.052683672995536855,0
0.8774370106705868,0.05274941311553667,0.05274941311553667,0
0.880504972246358,0.052814622209808856,0.052814622209808856,0
0.8835729338221293,0.052879300720735566,0.052879300720735566,0
0.8866408953979006,0.052943449109587655,0.052943449109587655,0
0.8897088569736719,0.053007067856516564,0.053007067856516564,0
0.8927768185494431,0.05307015746054618,0.05307015746054618,0
0.8958447801252144,0.05313271843956383,0.05313271843956383,0
0.8989127417009857,0.053194751330311436,0.053194751330311436,0
0.9019807032767571,0.05325625668837589,0.05325625668837589,0
0.9050486648525283,0.053317235088179246,0.053317235088179246,0
0.9081166264282996,0.05337768712296826,0.05337768712296826,0
0.9111845880040709,0.05343761340480381,0.05343761340480381,0
0.9142525495798421,0.0534970145645498,0.0534970145645498,0
0.9173205111556134,0.05355589125186156,0.05355589125186156,0
0.9203884727313847,0.053614244135173635,0.053614244135173635,0
0.923456434307156,0.053672073901687614,0.053672073901687614,0
0.9265243958829272,0.05372938125735921,0.05372938125735921,0
0.9295923574586985,0.053786166926884565,0.053786166926884565,0
0.9326603190344698,0.05384243165368685,0.05384243165368685,0
0.9357282806102412,0.05389817619990174,0.05389817619990174,0
0.9387962421860124,0.05395340134636253,0.05395340134636253,0
0.9418642037617837,0.05400810789258505,0.05400810789258505,0
0.944932165337555,0.05406229665675166,0.05406229665675166,0
0.9480001269133262,0.0541159684756952,0.0541159684756952,0
0.9510680884890975,0.05416912420488196,0.05416912420488196,0
0.9541360500648688,0.054221764718394405,0.054221764718394405,0
0.9572040116406401,0.05427389090891327,0.05427389090891327,0
0.9602719732164113,0.054325503687699395,0.054325503687699395,0
0.9633399347921826,0.054376603984574286,0.054376603984574286,0
0.966407896367954,0.054427192747901074,0.054427192747901074,0
0.9694758579437253,0.05447727094456419,0.05447727094456419,0
0.9725438195194965,0.05452683955994873,0.05452683955994873,0
0.9756117810952678,0.054575899597919315,0.054575899597919315,0
0.9786797426710391,0.0546244520807981,0.0546244520807981,0
0.9817477042468103,0.05467249804934262,0.05467249804934262,0
0.9848156658225816,0.05472003856272254,0.05472003856272254,0
0.9878836273983529,0.05476707469849608,0.05476707469849608,0
0.9909515889741242,0.05481360755258583,0.05481360755258583,0
0.9940195505498954,0.05485963823925383,0.05485963823925383,0
0.9970875121256667,0.054905167891075975,0.054905167891075975,0
1.000155473701438,0.05495019765891605,0.05495019765891605,0
1.0032234352772094,0.05499472871189871,0.05499472871189871,0
1.0062913968529805,0.05503876223738205,0.05503876223738205,0
1.009359358428752,0.05508229944092969,0.05508229944092969,0
1.012427320004523,0.055125341546281424,0.055125341546281424,0
1.0154952815802945,0.055167889795324325,0.055167889795324325,0
1.0185632431560658,0.05520994544806214,0.05520994544806214,0
1.021631204731837,0.055251509782584474,0.055251509782584474,0
1.0246991663076084,0.05529258409503506,0.05529258409503506,0
1.0277671278833795,0.055333169699579854,0.055333169699579854,0
1.030835089459151,0.05537326792837331,0.05537326792837331,0
1.033903051034922,0.055412880131525066,0.055412880131525066,0
1.0369710126106935,0.055452007677065214,0.055452007677065214,0
1.0400389741864646,0.05549065195090891,0.05549065195090891,0
1.043106935762236,0.05552881435682048,0.05552881435682048,0
1.0461748973380072,0.05556649631637633,0.05556649631637633,0
1.0492428589137786,0.05560369926892756,0.05560369926892756,0
1.05231082048955,0.05564042467156139,0.05564042467156139,0
1.055378782065321,0.05567667399906199,0.05567667399906199,0
1.0584467436410925,0.05571244874387033,0.05571244874387033,0
1.0615147052168636,0.05574775041604367,0.05574775041604367,0
1.064582666792635,0.05578258054321331,0.05578258054321331,0
1.0676506283684062,0.055816940670542686,0.055816940670542686,0
1.0707185899441776,0.05585083236068363,0.05585083236068363,0
1.0737865515199487,0.05588425719373219,0.05588425719373219,0
1.0768545130957201,0.055917216767183926,0.055917216767183926,0
1.0799224746714913,0.05594971269588718,0.05594971269588718,0
1.0829904362472627,0.05598174661199723,0.05598174661199723,0
1.086058397823034,0.056013320164927806,0.056013320164927806,0
1.0891263593988052,0.05604443502130275,0.05604443502130275,0
1.0921943209745766,0.05607509286490647,0.05607509286490647,0
1.0952622825503477,0.05610529539663368,0.05610529539663368,0
1.0983302441261191,0.05613504433443755,0.05613504433443755,0
1.1013982057018903,0.056164341413277814,0.056164341413277814,0
1.1044661672776617,0.05619318838506738,0.05619318838506738,0
1.1075341288534328,0.05622158701861795,0.05622158701861795,0
1.1106020904292042,0.05624953909958521,0.05624953909958521,0
1.1136700520049756,0.056277046430412085,0.056277046430412085,0
1.1167380135807468,0.0563041108302721,0.0563041108302721,0
1.1198059751565181,0.056330734135011024,0.056330734135011024,0
1.1228739367322893,0.05635691819708774,0.05635691819708774,0
1.1259418983080607,0.05638266488551389,0.05638266488551389,0
1.1290098598838318,0.056407976085793066,0.056407976085793066,0
1.1320778214596032,0.05643285369985807,0.05643285369985807,0
1.1351457830353744,0.056457299646008166,0.056457299646008166,0
1.1382137446111458,0.056481315858844305,0.056481315858844305,0
1.141281706186917,0.05650490428920382,0.05650490428920382,0
1.1443496677626883,0.056528066904094246,0.056528066904094246,0
1.1474176293384597,0.05655080568662526,0.05655080568662526,0
1.1504855909142309,0.05657312263594034,0.05657312263594034,0
1.1535535524900022,0.05659501976714701,0.05659501976714701,0
1.1566215140657734,0.05661649911124582,0.05661649911124582,0
1.1596894756415448,0.0566375627150582,0.0566375627150582,0
1.162757437217316,0.056658212641153845,0.056658212641153845,0
1.1658253987930873,0.0566784509677756,0.0566784509677756,0
1.1688933603688585,0.056698279788764815,0.056698279788764815,0
1.1719613219446299,0.056717701213484205,0.056717701213484205,0
1.175029283520401,0.05673671736674017,0.05673671736674017,0
1.1780972450961724,0.056755330388704076,0.056755330388704076,0
1.1811652066719438,0.05677354243483152,0.05677354243483152,0
1.184233168247715,0.05679135567578141,0.05679135567578141,0
1.1873011298234863,0.05680877229733324,0.05680877229733324,0
1.1903690913992575,0.0568257945003032,0.0568257945003032,0
1.193437052975029,0.05684242450045894,0.05684242450045894,0
1.1965050145508,0.05685866452843365,0.05685866452843365,0
1.1995729761265714,0.056874516829637935,0.056874516829637935,0
1.2026409377023426,0.056889983664171515,0.056889983664171515,0
1.205708899278114,0.05690506730673276,0.05690506730673276,0
1.2087768608538851,0.056919770046527096,0.056919770046527096,0
1.2118448224296565,0.05693409418717482,0.05693409418717482,0
1.214912784005428,0.056948042046616555,0.056948042046616555,0
1.217980745581199,0.05696161595701801,0.05696161595701801,0
1.2210487071569704,0.05697481826467362,0.05697481826467362,0
1.2241166687327416,0.05698765132990805,0.05698765132990805,0
1.227184630308513,0.057000117526977104,0.057000117526977104,0
1.2302525918842842,0.05701221924396691,0.05701221924396691,0
1.2333205534600555,0.05702395888269169,0.05702395888269169,0
1.2363885150358267,0.057035338858590544,0.057035338858590544,0
1.239456476611598,0.05704636160062237,0.05704636160062237,0
1.2425244381873692,0.057057029551159454,0.057057029551159454,0
1.2455923997631406,0.057067345165880315,0.057067345165880315,0
1.248660361338912,0.05707731091365972,0.05707731091365972,0
1.2517283229146832,0.057086929276459086,0.057086929276459086,0
1.2547962844904545,0.05709620274921395,0.05709620274921395,0
1.2578642460662257,0.05710513383972052,0.05710513383972052,0
1.260932207641997,0.0571137250685211,0.0571137250685211,0
1.2640001692177683,0.057121978968787526,0.057121978968787526,0
1.2670681307935396,0.05712989808620327,0.05712989808620327,0
1.2701360923693108,0.05713748497884449,0.05713748497884449,0
1.2732040539450822,0.057144742217058765,0.057144742217058765,0
1.2762720155208536,0.0571516723833431,0.0571516723833431,0
1.2793399770966247,0.057158278072219994,0.057158278072219994,0
1.282407938672396,0.05716456189011206,0.05716456189011206,0
1.2854759002481673,0.05717052645521533,0.05717052645521533,0
1.2885438618239387,0.05717617439737064,0.05717617439737064,0
1.2916118233997098,0.0571815083579338,0.0571815083579338,0
1.2946797849754812,0.05718653098964396,0.05718653098964396,0
1.2977477465512524,0.05719124495649085,0.05719124495649085,0
1.3008157081270237,0.05719565293357955,0.05719565293357955,0
1.303883669702795,0.057199757606994965,0.057199757606994965,0
1.3069516312785663,0.057203561673663535,0.057203561673663535,0
1.3100195928543377,0.057207067841213995,0.057207067841213995,0
1.3130875544301088,0.05721027882783643,0.05721027882783643,0
1.3161555160058802,0.05721319736213944,0.05721319736213944,0
1.3192234775816514,0.057215826183006246,0.057215826183006246,0
1.3222914391574228,0.05721816803944862,0.05721816803944862,0
1.325359400733194,0.05722022569045945,0.05722022569045945,0
1.3284273623089653,0.05722200190486364,0.05722200190486364,0
1.3314953238847365,0.057223499461167414,0.057223499461167414,0
1.3345632854605078,0.05722472114740565,0.05722472114740565,0
1.337631247036279,0.05722566976098844,0.05722566976098844,0
1.3406992086120504,0.05722634810854462,0.05722634810854462,0
1.3437671701878218,0.05722675900576486,0.05722675900576486,0
1.346835131763593,0.05722690527724262,0.05722690527724262,0
1.3499030933393643,0.05722678975631321,0.05722678975631321,0
1.3529710549151355,0.05722641528489151,0.05722641528489151,0
1.3560390164909069,0.057225784713307984,0.057225784713307984,0
1.359106978066678,0.05722490090014275,0.05722490090014275,0
1.3621749396424494,0.057223766712058165,0.057223766712058165,0
1.3652429012182206,0.05722238502362985,0.05722238502362985,0
1.368310862793992,0.05722075871717534,0.05722075871717534,0
1.371378824369763,0.05721889068258227,0.05721889068258227,0
1.3744467859455345,0.05721678381713348,0.05721678381713348,0
1.3775147475213059,0.05721444102533132,0.05721444102533132,0
1.380582709097077,0.05721186521872003,0.05721186521872003,0
1.3836506706728484,0.05720905931570618,0.05720905931570618,0
1.3867186322486196,0.05720602624137772,0.05720602624137772,0
1.389786593824391,0.05720276892732114,0.05720276892732114,0
1.3928545554001621,0.0571992903114369,0.0571992903114369,0
1.3959225169759335,0.05719559333775323,0.05719559333775323,0
1.3989904785517047,0.05719168095623825,0.05719168095623825,0
1.402058440127476,0.05718755612261006,0.05718755612261006,0
1.4051264017032472,0.057183221798145806,0.057183221798145806,0
1.4081943632790186,0.05717868094948812,0.05717868094948812,0
1.41126232485479,0.05717393654845057,0.05717393654845057,0
1.4143302864305611,0.05716899157182121,0.05716899157182121,0
1.4173982480063325,0.05716384900116419,0.05716384900116419,0
1.4204662095821037,0.05715851182261987,0.05715851182261987,0
1.423534171157875,0.05715298302670341,0.05715298302670341,0
1.4266021327336462,0.05714726560810118,0.05714726560810118,0
1.4296700943094176,0.057141362565465884,0.057141362565465884,0
1.4327380558851888,0.05713527690120996,0.05713527690120996,0
1.4358060174609601,0.057129011621296806,0.057129011621296806,0
1.4388739790367313,0.05712256973503136,0.05712256973503136,0
1.4419419406125027,0.05711595425484778,0.05711595425484778,0
1.445009902188274,0.057109168196096356,0.057109168196096356,0
1.4480778637640452,0.05710221457682832,0.05710221457682832,0
1.4511458253398166,0.057095096417579275,0.057095096417579275,0
1.4542137869155878,0.05708781674115053,0.05708781674115053,0
1.4572817484913592,0.05708037857238969,0.05708037857238969,0
1.4603497100671303,0.05707278493796838,0.05707278493796838,0
1.4634176716429017,0.05706503886615933,0.05706503886615933,0
1.4664856332186729,0.05705714338661165,0.05705714338661165,0
1.4695535947944443,0.057049101530123936,0.057049101530123936,0
1.4726215563702154,0.05704091632841686,0.05704091632841686,0
1.4756895179459868,0.057032590813903036,0.057032590813903036,0
1.4787574795217582,0.057024128019455965,0.057024128019455965,0
1.4818254410975293,0.05701553097817759,0.05701553097817759,0
