ic_index,psi0_real,psi0_imag,r0,ever_on_floor,floor_active_fraction,r_min,r_max,r_final,gamma,omega,drive,eps,h,n_steps
15,1.508582228087563,-0.31231615471947993,1.540571880634071,False,0.0,0.0746218761250597,1.540571880634071,0.10606602010373525,1.0,1.0,0.15,0.05,0.01,2000
16,-0.5400402213615453,0.5717658861371606,0.7864856446486733,True,0.005,0.04952802460349601,0.7864856446486733,0.10606601553447798,1.0,1.0,0.15,0.05,0.01,2000
17,0.387989713983174,0.9705194403241878,1.0452004602964542,True,0.0235,0.04874592601579209,1.0452004602964542,0.10606601736926716,1.0,1.0,0.15,0.05,0.01,2000
18,-0.4288135953197607,0.06597181495197356,0.433858709603849,False,0.0,0.0717340425788064,0.433858709603849,0.10606601631050912,1.0,1.0,0.15,0.05,0.01,2000
19,-0.2937396045605412,-0.5328343257844302,0.6084368282915914,False,0.0,0.103340742375333,0.6084368282915914,0.10606601720892296,1.0,1.0,0.15,0.05,0.01,2000
20,0.48991448806252214,-0.8566813926644491,0.9868734539701953,False,0.0,0.09622990498280334,0.9868734539701953,0.10606601893243263,1.0,1.0,0.15,0.05,0.01,2000
21,-0.5577696199854076,1.3497728160136235,1.4604771836040484,False,0.0,0.0637766808163041,1.4604771836040484,0.10606601466413815,1.0,1.0,0.15,0.05,0.01,2000
22,0.5728337714036815,-1.5985290703905042,1.6980676425113619,False,0.0,0.09155906318402117,1.6980676425113619,0.10606601989842522,1.0,1.0,0.15,0.05,0.01,2000
23,-0.21404585791784905,0.8715622553032553,0.8974610822543141,True,0.0335,0.04800427326325693,0.8974610822543141,0.1060660148853533,1.0,1.0,0.15,0.05,0.01,2000
24,0.9122656644157981,1.0992545139025836,1.4284919071549558,True,0.023,0.04876934395297696,1.4284919071549558,0.10606601828671446,1.0,1.0,0.15,0.05,0.01,2000
25,0.5592358902448732,0.0258878843211995,0.559834764455195,False,0.0,0.09297211434017673,0.559834764455195,0.1060660180757462,1.0,1.0,0.15,0.05,0.01,2000
26,-0.824150536178276,-1.3905866990079023,1.616463879503849,False,0.0,0.09961699128130434,1.616463879503849,0.10606601723506463,1.0,1.0,0.15,0.05,0.01,2000
27,0.2819271264383809,-1.4419961069018181,1.4692976815274033,False,0.0,0.09497443752811785,1.4692976815274033,0.10606601921840916,1.0,1.0,0.15,0.05,0.01,2000
28,-0.9318226078406314,-0.42951360675497463,1.0260483959690119,False,0.0,0.1035858211064624,1.0260483959690119,0.10606601598317514,1.0,1.0,0.15,0.05,0.01,2000
29,0.33965649974749457,0.2976697348610158,0.45163459662978345,False,0.0,0.08611511388383858,0.45163459662978345,0.106066017392323,1.0,1.0,0.15,0.05,0.01,2000
30,-1.3800503188425115,0.25342022922788054,1.4031253312228489,False,0.0,0.10425401691282978,1.4031253312228489,0.10606601444618523,1.0,1.0,0.15,0.05,0.01,2000
31,0.11456111136748626,-1.2120228389331396,1.21742499166614,False,0.0,0.09756043074176667,1.21742499166614,0.1060660186722257,1.0,1.0,0.15,0.05,0.01,2000
32,-1.267134529698934,-0.4434607922430723,1.3424929760010635,False,0.0,0.10318946661826976,1.3424929760010635,0.10606601541462217,1.0,1.0,0.15,0.05,0.01,2000
