theta,E_vac
0.4816699673960913,2.5469571319363546e-06
0.48473792897186263,2.5804170786346223e-06
0.4878058905476339,2.6140937604611166e-06
0.4908738521234052,2.64798551938348e-06
0.49394181369917645,2.68209065795715e-06
0.4970097752749477,2.7164074395374504e-06
0.500077736850719,2.7509340885009783e-06
0.5031456984264903,2.785668790476385e-06
0.5062136600022615,2.820609692584388e-06
0.5092816215780329,2.855754903687016e-06
0.5123495831538042,2.891102494645982e-06
0.5154175447295755,2.926650498590115e-06
0.5184855063053467,2.962396911191873e-06
0.521553467881118,2.99833969095278e-06
0.5246214294568893,3.0344767594976865e-06
0.5276893910326605,3.0708060018779344e-06
0.5307573526084318,3.1073252668831676e-06
0.5338253141842031,3.144032367361848e-06
0.5368932757599744,3.1809250805503332e-06
0.5399612373357456,3.2180011484103848e-06
0.543029198911517,3.2552582779752176e-06
0.5460971604872883,3.2926941417037477e-06
0.5491651220630596,3.330306377843082e-06
0.5522330836388308,3.3680925907992192e-06
0.5553010452146021,3.4060503515157485e-06
0.5583690067903734,3.444177197860469e-06
0.5614369683661447,3.4824706350199468e-06
0.5645049299419159,3.520928135901729e-06
0.5675728915176872,3.559547141544288e-06
0.5706408530934585,3.598325061534488e-06
0.5737088146692298,3.6372592744324207e-06
0.5767767762450011,3.6763471282037293e-06
0.5798447378207724,3.7155859406590283e-06
0.5829126993965437,3.754972999900485e-06
0.5859806609723149,3.7945055647753648e-06
0.5890486225480862,3.834180865336602e-06
0.5921165841238575,3.873996103309893e-06
0.5951845456996288,3.913948452567683e-06
0.5982525072754,3.954035059609541e-06
0.6013204688511713,3.994253044049014e-06
0.6043884304269426,4.034599499106696e-06
0.607456392002714,4.075071492109502e-06
0.6105243535784852,4.115666064996041e-06
0.6135923151542565,4.156380234827757e-06
0.6166602767300278,4.197210994305951e-06
0.619728238305799,4.2381553122943965e-06
0.6227961998815703,4.279210134347526e-06
0.6258641614573416,4.320372383243923e-06
0.6289321230331129,4.36163895952513e-06
0.6320000846088841,4.4030067420395e-06
0.6350680461846554,4.444472588491113e-06
0.6381360077604268,4.486033335993427e-06
0.641203969336198,4.527685801627586e-06
0.6442719309119693,4.569426783005549e-06
0.6473398924877406,4.61125305883727e-06
0.6504078540635119,4.653161389502387e-06
0.6534758156392831,4.695148517625938e-06
0.6565437772150544,4.737211168658167e-06
0.6596117387908257,4.779346051457917e-06
0.662679700366597,4.821549858880057e-06
0.6657476619423682,4.863819268366173e-06
0.6688156235181395,4.9061509425387424e-06
0.6718835850939109,4.948541529798611e-06
0.6749515466696822,4.9909876649254355e-06
0.6780195082454534,5.0334859696812555e-06
0.6810874698212247,5.076033053416654e-06
0.684155431396996,5.118625513679704e-06
0.6872233929727672,5.161259936827374e-06
0.6902913545485385,5.203932898639225e-06
0.6933593161243098,5.246640964933403e-06
0.6964272777000811,5.289380692184483e-06
0.6994952392758523,5.332148628143471e-06
0.7025632008516236,5.3749413124591875e-06
0.705631162427395,5.417755277301584e-06
0.7086991240031663,5.460587047986177e-06
0.7117670855789375,5.5034331435999926e-06
0.7148350471547088,5.546290077628415e-06
0.7179030087304801,5.589154358583172e-06
0.7209709703062513,5.632022490630997e-06
0.7240389318820226,5.674890974223063e-06
0.7271068934577939,5.717756306724775e-06
0.7301748550335652,5.760614983046029e-06
0.7332428166093364,5.803463496271613e-06
0.7363107781851077,5.846298338291657e-06
0.7393787397608791,5.8891160004319255e-06
0.7424467013366504,5.931912974083893e-06
0.7455146629124216,5.974685751334442e-06
0.7485826244881929,6.017430825594871e-06
0.7516505860639642,6.060144692229265e-06
0.7547185476397354,6.102823849181959e-06
0.7577865092155067,6.145464797604064e-06
0.760854470791278,6.188064042478638e-06
0.7639224323670493,6.230618093244704e-06
0.7669903939428205,6.273123464419797e-06
0.7700583555185919,6.315576676220698e-06
0.7731263170943632,6.35797425518261e-06
0.7761942786701345,6.400312734776387e-06
0.7792622402459057,6.442588656023627e-06
0.782330201821677,6.48479856810957e-06
0.7853981633974483,6.526939028993756e-06
0.7884661249732196,6.569006606017999e-06
0.7915340865489908,6.610997876512044e-06
0.7946020481247621,6.652909428396055e-06
0.7976700097005334,6.694737860780556e-06
0.8007379712763046,6.7364797845630365e-06
0.803805932852076,6.778131823021623e-06
0.8068738944278473,6.819690612405164e-06
0.8099418560036186,6.861152802520095e-06
0.8130098175793898,6.902515057313597e-06
0.8160777791551611,6.94377405545296e-06
0.8191457407309324,6.984926490901253e-06
0.8222137023067037,7.025969073488874e-06
0.8252816638824749,7.066898529481082e-06
0.8283496254582462,7.107711602141134e-06
0.8314175870340175,7.148405052289285e-06
0.8344855486097889,7.1889756588571115e-06
0.8375535101855601,7.22942021943721e-06
0.8406214717613314,7.2697355508283224e-06
0.8436894333371027,7.309918489575435e-06
0.8467573949128739,7.3499658925050056e-06
0.8498253564886452,7.389874637255073e-06
0.8528933180644165,7.429641622800117e-06
0.8559612796401878,7.469263769970587e-06
0.859029241215959,7.508738021967249e-06
0.8620972027917303,7.548061344869524e-06
0.8651651643675016,7.587230728138632e-06
0.868233125943273,7.626243185114745e-06
0.8713010875190442,7.665095753508267e-06
0.8743690490948155,7.70378549588536e-06
0.8774370106705868,7.74230950014706e-06
0.880504972246358,7.78066488000267e-06
0.8835729338221293,7.818848775436476e-06
0.8866408953979006,7.856858353168408e-06
0.8897088569736719,7.894690807108077e-06
0.8927768185494431,7.932343358802456e-06
0.8958447801252144,7.969813257876682e-06
0.8989127417009857,8.007097782468417e-06
0.9019807032767571,8.044194239655242e-06
0.9050486648525283,8.081099965875251e-06
0.9081166264282996,8.11781232734058e-06
0.9111845880040709,8.154328720444037e-06
0.9142525495798421,8.190646572158592e-06
0.9173205111556134,8.22676334042963e-06
0.9203884727313847,8.262676514559817e-06
0.923456434307156,8.298383615586963e-06
0.9265243958829272,8.333882196654278e-06
0.9295923574586985,8.369169843372997e-06
0.9326603190344698,8.404244174177935e-06
0.9357282806102412,8.43910284067505e-06
0.9387962421860124,8.473743527981448e-06
0.9418642037617837,8.508163955057866e-06
0.944932165337555,8.54236187503312e-06
0.9480001269133262,8.576335075521041e-06
0.9510680884890975,8.610081378929281e-06
0.9541360500648688,8.643598642760345e-06
0.9572040116406401,8.676884759904632e-06
0.9602719732164113,8.709937658925667e-06
0.9633399347921826,8.742755304336804e-06
0.966407896367954,8.775335696870489e-06
0.9694758579437253,8.807676873738928e-06
0.9725438195194965,8.839776908886789e-06
0.9756117810952678,8.87163391323578e-06
0.9786797426710391,8.903246034920813e-06
0.9817477042468103,8.934611459518263e-06
0.9848156658225816,8.965728410265618e-06
0.9878836273983529,8.996595148273027e-06
0.9909515889741242,9.027209972726577e-06
0.9940195505498954,9.057571221083146e-06
0.9970875121256667,9.08767726925694e-06
1.000155473701438,9.117526531797804e-06
1.0032234352772094,9.147117462060951e-06
1.0062913968529805,9.176448552368464e-06
1.009359358428752,9.205518334162563e-06
1.012427320004523,9.234325378149956e-06
1.0154952815802945,9.262868294438595e-06
1.0185632431560658,9.291145732665357e-06
1.021631204731837,9.319156382115687e-06
1.0246991663076084,9.3468989718347e-06
1.0277671278833795,9.374372270730312e-06
1.030835089459151,9.401575087667263e-06
1.033903051034922,9.42850627155355e-06
1.0369710126106935,9.455164711418102e-06
1.0400389741864646,9.481549336480172e-06
1.043106935762236,9.507659116210605e-06
1.0461748973380072,9.53349306038455e-06
1.0492428589137786,9.559050219126234e-06
1.05231082048955,9.584329682945208e-06
1.055378782065321,9.609330582764556e-06
1.0584467436410925,9.634052089940779e-06
1.0615147052168636,9.658493416275834e-06
1.064582666792635,9.682653814020454e-06
1.0676506283684062,9.706532575870154e-06
1.0707185899441776,9.730129034952555e-06
1.0737865515199487,9.75344256480692e-06
1.0768545130957201,9.776472579356016e-06
1.0799224746714913,9.799218532869196e-06
1.0829904362472627,9.821679919918857e-06
1.086058397823034,9.84385627532782e-06
1.0891263593988052,9.865747174109662e-06
1.0921943209745766,9.887352231401102e-06
1.0952622825503477,9.908671102386811e-06
1.0983302441261191,9.92970348221619e-06
1.1013982057018903,9.950449105913101e-06
1.1044661672776617,9.970907748277768e-06
1.1075341288534328,9.991079223781167e-06
1.1106020904292042,1.0010963386452362e-05
1.1136700520049756,1.0030560129757866e-05
1.1167380135807468,1.004986938647446e-05
1.1198059751565181,1.0068891128554316e-05
1.1228739367322893,1.0087625366983118e-05
1.1259418983080607,1.0106072151630966e-05
1.1290098598838318,1.012423157109669e-05
1.1320778214596032,1.0142103752544568e-05
1.1351457830353744,1.0159688861534942e-05
1.1382137446111458,1.0176987101847349e-05
1.141281706186917,1.0193998715297312e-05
1.1443496677626883,1.0210723981546656e-05
1.1474176293384597,1.0227163217906696e-05
1.1504855909142309,1.0243316779135524e-05
1.1535535524900022,1.0259185057228701e-05
1.1566215140657734,1.027476848120351e-05
1.1596894756415448,1.0290067516877009e-05
1.162757437217316,1.0305082666638387e-05
1.1658253987930873,1.0319814469214342e-05
1.1688933603688585,1.0334263499429607e-05
1.1719613219446299,1.0348430367960687e-05
1.175029283520401,1.0362315721084246e-05
1.1780972450961724,1.0375920240419893e-05
1.1811652066719438,1.0389244642666817e-05
1.184233168247715,1.040228967933558e-05
1.1873011298234863,1.0415056136474136e-05
1.1903690913992575,1.042754483438852e-05
1.193437052975029,1.0439756627358269e-05
1.1965050145508,1.0451692403347086e-05
1.1995729761265714,1.0463353083707825e-05
1.2026409377023426,1.0474739622883279e-05
1.205708899278114,1.0485853008101554e-05
1.2087768608538851,1.0496694259066757e-05
1.2118448224296565,1.050726442764562e-05
1.214912784005428,1.051756459754877e-05
1.217980745581199,1.052759588400806e-05
1.2210487071569704,1.0537359433449717e-05
1.2241166687327416,1.0546856423162633e-05
1.227184630308513,1.0556088060963146e-05
1.2302525918842842,1.0565055584855496e-05
1.2333205534600555,1.0573760262688316e-05
1.2363885150358267,1.0582203391807638e-05
1.239456476611598,1.0590386298705797e-05
1.2425244381873692,1.0598310338666817e-05
1.2455923997631406,1.0605976895408756e-05
1.248660361338912,1.0613387380721645e-05
1.2517283229146832,1.0620543234103453e-05
1.2547962844904545,1.0627445922391796e-05
1.2578642460662257,1.063409693939292e-05
1.260932207641997,1.064049780550802e-05
1.2640001692177683,1.0646650067356227e-05
1.2670681307935396,1.0652555297395035e-05
1.2701360923693108,1.0658215093538323e-05
1.2732040539450822,1.0663631078771281e-05
1.2762720155208536,1.0668804900763421e-05
1.2793399770966247,1.0673738231478986e-05
1.282407938672396,1.067843276678517e-05
1.2854759002481673,1.0682890226058362e-05
1.2885438618239387,1.0687112351788139e-05
1.2916118233997098,1.0691100909179545e-05
1.2946797849754812,1.0694857685753423e-05
1.2977477465512524,1.0698384490945345e-05
1.3008157081270237,1.0701683155702326e-05
1.303883669702795,1.0704755532078955e-05
1.3069516312785663,1.0707603492831283e-05
1.3100195928543377,1.0710228931009936e-05
1.3130875544301088,1.0712633759551947e-05
1.3161555160058802,1.0714819910871315e-05
1.3192234775816514,1.0716789336449005e-05
1.3222914391574228,1.071854400642166e-05
1.325359400733194,1.0720085909169773e-05
1.3284273623089653,1.0721417050905105e-05
1.3314953238847365,1.0722539455257672e-05
1.3345632854605078,1.0723455162861896e-05
1.337631247036279,1.0724166230943157e-05
1.3406992086120504,1.0724674732902986e-05
1.3437671701878218,1.0724982757905005e-05
1.346835131763593,1.0725092410460474e-05
1.3499030933393643,1.0725005810013659e-05
1.3529710549151355,1.0724725090527575e-05
1.3560390164909069,1.0724252400069921e-05
1.359106978066678,1.0723589900399121e-05
1.3621749396424494,1.0722739766550931e-05
1.3652429012182206,1.0721704186425587e-05
1.368310862793992,1.0720485360375074e-05
1.371378824369763,1.071908550079193e-05
1.3744467859455345,1.0717506831697838e-05
1.3775147475213059,1.0715751588333662e-05
1.380582709097077,1.0713822016750306e-05
1.3836506706728484,1.071172037340038e-05
1.3867186322486196,1.0709448924731207e-05
1.389786593824391,1.0707009946778897e-05
1.3928545554001621,1.070440572476365e-05
1.3959225169759335,1.070163855268646e-05
1.3989904785517047,1.069871073292727e-05
1.402058440127476,1.069562457584442e-05
1.4051264017032472,1.069238239937613e-05
1.4081943632790186,1.0688986528643019e-05
1.41126232485479,1.068543929555283e-05
1.4143302864305611,1.068174303840687e-05
1.4173982480063325,1.0677900101508105e-05
1.4204662095821037,1.0673912834771385e-05
1.423534171157875,1.0669783593335808e-05
1.4266021327336462,1.0665514737178808e-05
1.4296700943094176,1.0661108630732685e-05
1.4327380558851888,1.0656567642503375e-05
1.4358060174609601,1.065189414469107e-05
1.4388739790367313,1.0647090512814002e-05
1.4419419406125027,1.0642159125333699e-05
1.445009902188274,1.0637102363283396e-05
1.4480778637640452,1.0631922609898612e-05
1.4511458253398166,1.0626622250250554e-05
1.4542137869155878,1.0621203670881798e-05
1.4572817484913592,1.061566925944534e-05
1.4603497100671303,1.0610021404345471e-05
1.4634176716429017,1.0604262494382205e-05
1.4664856332186729,1.0598394918398357e-05
1.4695535947944443,1.0592421064929158e-05
1.4726215563702154,1.0586343321855576e-05
1.4756895179459868,1.058016407605979e-05
1.4787574795217582,1.057388571308418e-05
1.4818254410975293,1.0567510616793526e-05
1.4848934026733007,1.0561041169039807e-05
1.4879613642490719,1.0554479749330632e-05
1.4910293258248433,1.0547828734500836e-05
1.4940972874006144,1.0541090498386953e-05
1.4971652489763858,1.0534267411505265e-05
1.500233210552157,1.0527361840733418e-05
1.5033011721279284,1.0520376148994387e-05
1.5063691337036997,1.051331269494538e-05
1.509437095279471,1.0506173832668524e-05
1.5125050568552423,1.0498961911366081e-05
1.5155730184310134,1.0491679275058741e-05
1.5186409800067848,1.0484328262287327e-05
1.521708941582556,1.0476911205818128e-05
1.5247769031583274,1.0469430432351988e-05
1.5278448647340985,1.046188826223625e-05
1.53091282630987,1.0454287009181141e-05
1.533980787885641,1.0446628979979131e-05
1.5370487494614125,1.0438916474228112e-05
1.5401167110371838,1.0431151784058298e-05
1.543184672612955,1.0423337193862518e-05
1.5462526341887264,1.0415474980030364e-05
1.5493205957644975,1.040756741068601e-05
1.552388557340269,1.0399616745429407e-05
1.55545651891604,1.0391625235081503e-05
1.5585244804918115,1.0383595121433182e-05
1.5615924420675826,1.0375528636997275e-05
1.564660403643354,1.0367428004765102e-05
1.5677283652191252,1.035929543796624e-05
1.5707963267948966,1.0351133139831831e-05
1.573864288370668,1.0342943303362244e-05
1.576932249946439,1.033472811109758e-05
1.5800002115222105,1.0326489734892551e-05
1.5830681730979816,1.031823033569479e-05
1.586136134673753,1.0309952063326689e-05
1.5892040962495242,1.0301657056271266e-05
1.5922720578252956,1.0293347441461443e-05
1.5953400194010667,1.0285025334073041e-05
1.5984079809768381,1.0276692837321375e-05
1.6014759425526093,1.0268352042261716e-05
1.6045439041283807,1.0260005027593012e-05
1.607611865704152,1.0251653859465661e-05
1.6106798272799232,1.0243300591292408e-05
1.6137477888556946,1.023494726356316e-05
1.6168157504314657,1.0226595903663335e-05
1.6198837120072371,1.0218248525695538e-05
1.6229516735830083,1.0209907130304997e-05
1.6260196351587797,1.020157370450847e-05
1.6290875967345508,1.0193250221526467e-05
1.6321555583103222,1.0184938640619057e-05
1.6352235198860934,1.0176640906925313e-05
1.6382914814618648,1.0168358951305494e-05
1.6413594430376361,1.0160094690187717e-05
1.6444274046134073,1.0151850025416869e-05
1.6474953661891787,1.0143626844107451e-05
1.6505633277649499,1.0135427018499842e-05
1.6536312893407212,1.0127252405819298e-05
1.6566992509164924,1.0119104848138666e-05
1.6597672124922638,1.0110986172244277e-05
1.662835174068035,1.010289818950469e-05
1.6659031356438063,1.0094842695743014e-05
1.6689710972195777,1.0086821471111982e-05
1.6720390587953489,1.0078836279972318e-05
1.6751070203711202,1.0070888870774206e-05
1.6781749819468914,1.0062980975941611e-05
1.6812429435226628,1.0055114311759517e-05
1.684310905098434,1.0047290578264508e-05
1.6873788666742053,1.0039511459137827e-05
1.6904468282499765,1.003177862160137e-05
1.6935147898257479,1.0024093716316767e-05
1.696582751401519,1.0016458377287082e-05
1.6996507129772904,1.0008874221761115e-05
1.7027186745530618,1.0001342850140835e-05
1.705786636128833,9.993865845890757e-06
1.7088545977046044,9.986444775450986e-06
1.7119225592803755,9.979081188151952e-06
1.714990520856147,9.971776616131958e-06
1.718058482431918,9.964532574257501e-06
1.7211264440076894,9.957350560045644e-06
1.7241944055834606,9.950232053589253e-06
1.727262367159232,9.943178517484193e-06
1.7303303287350031,9.936191396759016e-06
1.7333982903107745,9.929272118807064e-06
1.736466251886546,9.922422093320773e-06
1.739534213462317,9.915642712227845e-06
1.7426021750380885,9.9089353496303e-06
1.7456701366138596,9.902301361744766e-06
1.748738098189631,9.895742086845518e-06
1.7518060597654022,9.889258845209352e-06
1.7548740213411735,9.882852939062242e-06
1.7579419829169447,9.8765256525281e-06
1.761009944492716,9.870278251579637e-06
1.7640779060684872,9.864111983990595e-06
1.7671458676442586,9.858028079290152e-06
1.77021382922003,9.852027748719153e-06
1.7732817907958012,9.84611218518747e-06
1.7763497523715726,9.840282563233966e-06
1.7794177139473437,9.834540038987275e-06
1.782485675523115,9.828885750128413e-06
1.7855536370988863,9.823320815855327e-06
1.7886215986746576,9.817846336848225e-06
1.7916895602504288,9.812463395236978e-06
1.7947575218262002,9.807173054569734e-06
1.7978254834019713,9.80197635978268e-06
1.8008934449777427,9.796874337171436e-06
1.8039614065535141,9.791867994363695e-06
1.8070293681292853,9.786958320292902e-06
1.8100973297050567,9.78214628517339e-06
1.8131652912808278,9.77743284047646e-06
1.8162332528565992,9.772818918907711e-06
1.8193012144323704,9.768305434385593e-06
1.8223691760081417,9.763893282020539e-06
1.825437137583913,9.759583338095644e-06
1.8285050991596843,9.755376460048004e-06
1.8315730607354554,9.75127348645103e-06
1.8346410223112268,9.747275236997642e-06
1.8377089838869982,9.743382512484447e-06
1.8407769454627694,9.739596094796448e-06
1.8438449070385408,9.735916746893017e-06
1.846912868614312,9.732345212794036e-06
1.8499808301900833,9.72888221756713e-06
1.8530487917658545,9.72552846731562e-06
1.8561167533416258,9.722284649166742e-06
1.859184714917397,9.71915143126091e-06
1.8622526764931684,9.71612946274134e-06
1.8653206380689396,9.713219373744202e-06
1.868388599644711,9.710421775389418e-06
1.8714565612204823,9.707737259771882e-06
1.8745245227962535,9.705166399952996e-06
1.8775924843720249,9.702709749953131e-06
1.880660445947796,9.700367844743748e-06
1.8837284075235674,9.698141200240644e-06
1.8867963690993386,9.696030313297088e-06
1.88986433067511,9.6940356616973e-06
1.892932292250881,9.692157704150579e-06
1.8960002538266525,9.690396880285398e-06
1.8990682154024239,9.688753610643872e-06
1.902136176978195,9.687228296676421e-06
1.9052041385539664,9.685821320736739e-06
1.9082721001297376,9.684533046076867e-06
1.911340061705509,9.683363816842648e-06
1.9144080232812801,9.682313958068966e-06
1.9174759848570515,9.681383775675568e-06
1.9205439464328227,9.680573556462792e-06
1.923611908008594,9.67988356810735e-06
1.9266798695843652,9.679314059158422e-06
1.9297478311601366,9.67886525903371e-06
1.932815792735908,9.678537378015619e-06
1.9358837543116791,9.678330607247434e-06
1.9389517158874505,9.67824511872969e-06
1.9420196774632217,9.678281065316449e-06
1.945087639038993,9.678438580711875e-06
1.9481556006147642,9.678717779466422e-06
1.9512235621905356,9.679118756973444e-06
1.9542915237663068,9.679641589465783e-06
1.9573594853420782,9.680286334012072e-06
1.9604274469178493,9.681053028513464e-06
1.9634954084936207,9.681941691700122e-06
1.966563370069392,9.682952323127886e-06
1.9696313316451632,9.684084903174744e-06
1.9726992932209346,9.68533939303754e-06
1.9757672547967058,9.686715734728658e-06
1.9788352163724772,9.688213851072692e-06
1.9819031779482483,9.689833645703092e-06
1.9849711395240197,9.691575003058926e-06
1.9880391010997909,9.693437788381878e-06
1.9911070626755623,9.69542184771272e-06
1.9941750242513334,9.697527007888505e-06
1.9972429858271048,9.699753076539432e-06
2.000310947402876,9.702099842085989e-06
2.0033789089786476,9.704567073735995e-06
2.0064468705544187,9.707154521481834e-06
2.00951483213019,9.709861916097864e-06
2.012582793705961,9.712688969138057e-06
2.0156507552817327,9.715635372933299e-06
2.018718716857504,9.718700800589515e-06
2.021786678433275,9.721884905985465e-06
2.024854640009046,9.725187323770969e-06
2.0279226015848177,9.728607669365465e-06
2.030990563160589,9.732145538956291e-06
2.03405852473636,9.735800509497895e-06
2.0371264863121317,9.739572138710838e-06
2.040194447887903,9.743459965081388e-06
2.043262409463674,9.74746350786115e-06
2.046330371039445,9.751582267067388e-06
2.0493983326152168,9.75581572348344e-06
2.052466294190988,9.760163338659631e-06
2.055534255766759,9.764624554914733e-06
2.0586022173425302,9.769198795337557e-06
2.061670178918302,9.773885463789574e-06
2.064738140494073,9.778683944907428e-06
2.067806102069844,9.783593604106314e-06
2.0708740636456158,9.788613787584103e-06
2.073942025221387,9.793743822325623e-06
2.077009986797158,9.798983016107979e-06
2.0800779483729293,9.804330657506394e-06
2.083145909948701,9.809786015900578e-06
2.086213871524472,9.815348341482199e-06
2.089281833100243,9.821016865262848e-06
2.0923497946760143,9.82679079908285e-06
2.095417756251786,9.832669335621183e-06
2.098485717827557,9.838651648405782e-06
2.1015536794033283,9.844736891825202e-06
2.1046216409791,9.850924201141036e-06
2.107689602554871,9.85721269250149e-06
2.110757564130642,9.863601462955664e-06
2.1138255257064134,9.870089590469368e-06
2.116893487282185,9.876676133941592e-06
2.119961448857956,9.883360133222455e-06
2.1230294104337273,9.890140609132219e-06
